ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-13,stars,004_1month,ada,26,26
2022-01-13,stars,004_1month,coq,23,23
2022-01-13,stars,004_1month,sml,16,16
2022-01-13,stars,004_1month,lean,11,11
2022-01-13,stars,004_1month,agda,8,8
2022-01-13,stars,004_1month,idris,8,8
2022-01-13,stars,004_1month,isabelle,7,7
2022-01-13,stars,004_1month,tla,3,3
2022-01-13,stars,013_3month,ada,54,54
2022-01-13,stars,013_3month,coq,53,53
2022-01-13,stars,013_3month,sml,35,35
2022-01-13,stars,013_3month,agda,21,21
2022-01-13,stars,013_3month,idris,16,16
2022-01-13,stars,013_3month,lean,16,16
2022-01-13,stars,013_3month,isabelle,14,14
2022-01-13,stars,013_3month,tla,7,7
2022-01-13,stars,026_6month,coq,78,78
2022-01-13,stars,026_6month,ada,72,72
2022-01-13,stars,026_6month,sml,55,55
2022-01-13,stars,026_6month,agda,32,32
2022-01-13,stars,026_6month,lean,27,27
2022-01-13,stars,026_6month,isabelle,22,22
2022-01-13,stars,026_6month,idris,21,21
2022-01-13,stars,026_6month,tla,11,11
2022-01-13,stars,052_1year,ada,128,128
2022-01-13,stars,052_1year,coq,120,120
2022-01-13,stars,052_1year,sml,120,120
2022-01-13,stars,052_1year,agda,43,43
2022-01-13,stars,052_1year,lean,40,40
2022-01-13,stars,052_1year,isabelle,37,37
2022-01-13,stars,052_1year,idris,31,31
2022-01-13,stars,052_1year,tla,21,21
2022-01-13,stars,156_3year,coq,318,318
2022-01-13,stars,156_3year,ada,251,251
2022-01-13,stars,156_3year,sml,238,238
2022-01-13,stars,156_3year,agda,105,105
2022-01-13,stars,156_3year,lean,69,69
2022-01-13,stars,156_3year,idris,64,64
2022-01-13,stars,156_3year,isabelle,63,63
2022-01-13,stars,156_3year,tla,47,47
2022-01-13,stars,alltime,coq,506,506
2022-01-13,stars,alltime,ada,440,440
2022-01-13,stars,alltime,sml,424,424
2022-01-13,stars,alltime,agda,194,194
2022-01-13,stars,alltime,idris,142,142
2022-01-13,stars,alltime,isabelle,97,97
2022-01-13,stars,alltime,lean,76,76
2022-01-13,stars,alltime,tla,64,64
