ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-27,stars,004_1month,ada,34,34
2022-01-27,stars,004_1month,coq,30,30
2022-01-27,stars,004_1month,agda,12,12
2022-01-27,stars,004_1month,lean,12,12
2022-01-27,stars,004_1month,sml,11,11
2022-01-27,stars,004_1month,isabelle,6,6
2022-01-27,stars,004_1month,idris,5,5
2022-01-27,stars,004_1month,tla,2,2
2022-01-27,stars,013_3month,ada,55,55
2022-01-27,stars,013_3month,coq,53,53
2022-01-27,stars,013_3month,sml,34,34
2022-01-27,stars,013_3month,agda,22,22
2022-01-27,stars,013_3month,lean,18,18
2022-01-27,stars,013_3month,idris,14,14
2022-01-27,stars,013_3month,isabelle,14,14
2022-01-27,stars,013_3month,tla,7,7
2022-01-27,stars,026_6month,coq,81,81
2022-01-27,stars,026_6month,ada,75,75
2022-01-27,stars,026_6month,sml,55,55
2022-01-27,stars,026_6month,agda,31,31
2022-01-27,stars,026_6month,lean,27,27
2022-01-27,stars,026_6month,isabelle,22,22
2022-01-27,stars,026_6month,idris,19,19
2022-01-27,stars,026_6month,tla,11,11
2022-01-27,stars,052_1year,ada,130,130
2022-01-27,stars,052_1year,coq,116,116
2022-01-27,stars,052_1year,sml,116,116
2022-01-27,stars,052_1year,agda,44,44
2022-01-27,stars,052_1year,lean,42,42
2022-01-27,stars,052_1year,isabelle,38,38
2022-01-27,stars,052_1year,idris,30,30
2022-01-27,stars,052_1year,tla,20,20
2022-01-27,stars,156_3year,coq,322,322
2022-01-27,stars,156_3year,ada,255,255
2022-01-27,stars,156_3year,sml,237,237
2022-01-27,stars,156_3year,agda,108,108
2022-01-27,stars,156_3year,lean,72,72
2022-01-27,stars,156_3year,isabelle,62,62
2022-01-27,stars,156_3year,idris,61,61
2022-01-27,stars,156_3year,tla,47,47
2022-01-27,stars,alltime,coq,510,510
2022-01-27,stars,alltime,ada,445,445
2022-01-27,stars,alltime,sml,426,426
2022-01-27,stars,alltime,agda,197,197
2022-01-27,stars,alltime,idris,141,141
2022-01-27,stars,alltime,isabelle,98,98
2022-01-27,stars,alltime,lean,79,79
2022-01-27,stars,alltime,tla,64,64
