ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-01,stars,004_1month,coq,31,31
2022-01-01,stars,004_1month,ada,27,27
2022-01-01,stars,004_1month,isabelle,9,9
2022-01-01,stars,004_1month,lean,9,9
2022-01-01,stars,004_1month,idris,8,8
2022-01-01,stars,004_1month,agda,7,7
2022-01-01,stars,004_1month,tla,5,5
2022-01-01,stars,013_3month,coq,54,54
2022-01-01,stars,013_3month,ada,48,48
2022-01-01,stars,013_3month,agda,20,20
2022-01-01,stars,013_3month,isabelle,16,16
2022-01-01,stars,013_3month,idris,15,15
2022-01-01,stars,013_3month,lean,15,15
2022-01-01,stars,013_3month,tla,7,7
2022-01-01,stars,026_6month,coq,79,79
2022-01-01,stars,026_6month,ada,75,75
2022-01-01,stars,026_6month,agda,32,32
2022-01-01,stars,026_6month,lean,26,26
2022-01-01,stars,026_6month,isabelle,22,22
2022-01-01,stars,026_6month,idris,20,20
2022-01-01,stars,026_6month,tla,12,12
2022-01-01,stars,052_1year,ada,127,127
2022-01-01,stars,052_1year,coq,126,126
2022-01-01,stars,052_1year,agda,42,42
2022-01-01,stars,052_1year,lean,39,39
2022-01-01,stars,052_1year,isabelle,37,37
2022-01-01,stars,052_1year,idris,30,30
2022-01-01,stars,052_1year,tla,22,22
2022-01-01,stars,156_3year,coq,322,322
2022-01-01,stars,156_3year,ada,254,254
2022-01-01,stars,156_3year,agda,105,105
2022-01-01,stars,156_3year,lean,69,69
2022-01-01,stars,156_3year,isabelle,64,64
2022-01-01,stars,156_3year,idris,63,63
2022-01-01,stars,156_3year,tla,48,48
2022-01-01,stars,alltime,coq,508,508
2022-01-01,stars,alltime,ada,439,439
2022-01-01,stars,alltime,agda,193,193
2022-01-01,stars,alltime,idris,140,140
2022-01-01,stars,alltime,isabelle,97,97
2022-01-01,stars,alltime,lean,75,75
2022-01-01,stars,alltime,tla,64,64
