ds,sortby,pushed,language,repo_count,repo_data_count
2022-11-10,stars,004_1month,coq,27,27
2022-11-10,stars,004_1month,ada,24,24
2022-11-10,stars,004_1month,sml,19,19
2022-11-10,stars,004_1month,agda,10,10
2022-11-10,stars,004_1month,lean,10,10
2022-11-10,stars,004_1month,idris,9,9
2022-11-10,stars,004_1month,isabelle,4,4
2022-11-10,stars,004_1month,tla,1,1
2022-11-10,stars,013_3month,coq,61,61
2022-11-10,stars,013_3month,ada,53,53
2022-11-10,stars,013_3month,sml,39,39
2022-11-10,stars,013_3month,agda,25,25
2022-11-10,stars,013_3month,lean,22,22
2022-11-10,stars,013_3month,idris,15,15
2022-11-10,stars,013_3month,isabelle,11,11
2022-11-10,stars,013_3month,tla,6,6
2022-11-10,stars,026_6month,coq,87,87
2022-11-10,stars,026_6month,ada,84,84
2022-11-10,stars,026_6month,sml,64,64
2022-11-10,stars,026_6month,agda,35,35
2022-11-10,stars,026_6month,lean,32,32
2022-11-10,stars,026_6month,idris,21,21
2022-11-10,stars,026_6month,isabelle,16,16
2022-11-10,stars,026_6month,tla,14,14
2022-11-10,stars,052_1year,ada,126,126
2022-11-10,stars,052_1year,coq,124,124
2022-11-10,stars,052_1year,sml,106,106
2022-11-10,stars,052_1year,agda,56,56
2022-11-10,stars,052_1year,lean,53,53
2022-11-10,stars,052_1year,idris,29,29
2022-11-10,stars,052_1year,isabelle,29,29
2022-11-10,stars,052_1year,tla,23,23
2022-11-10,stars,156_3year,coq,307,307
2022-11-10,stars,156_3year,ada,259,259
2022-11-10,stars,156_3year,sml,245,245
2022-11-10,stars,156_3year,agda,114,114
2022-11-10,stars,156_3year,lean,97,97
2022-11-10,stars,156_3year,isabelle,60,60
2022-11-10,stars,156_3year,idris,57,57
2022-11-10,stars,156_3year,tla,50,50
2022-11-10,stars,alltime,coq,551,551
2022-11-10,stars,alltime,ada,497,497
2022-11-10,stars,alltime,sml,472,472
2022-11-10,stars,alltime,agda,223,223
2022-11-10,stars,alltime,idris,153,153
2022-11-10,stars,alltime,lean,112,112
2022-11-10,stars,alltime,isabelle,103,103
2022-11-10,stars,alltime,tla,75,75
