ds,language,license_key,topic,repo_count
2022-08-11,ada,apache-2.0,ada,3
2022-08-11,coq,mit,coq,2
2022-08-11,elixir,,elixir,12
2022-08-11,elixir,,phoenix,6
2022-08-11,elixir,,elixir-lang,3
2022-08-11,elixir,,ecto,2
2022-08-11,elixir,,elixir-library,2
2022-08-11,elixir,,phoenix-liveview,2
2022-08-11,elixir,,rest-api,2
2022-08-11,elixir,agpl-3.0,elixir,3
2022-08-11,elixir,agpl-3.0,phoenix,3
2022-08-11,elixir,agpl-3.0,tailwindcss,2
2022-08-11,elixir,apache-2.0,elixir,9
2022-08-11,elixir,apache-2.0,phoenix,3
2022-08-11,elixir,gpl-3.0,elixir,2
2022-08-11,elixir,mit,elixir,18
2022-08-11,elixir,mit,elixir-lang,3
2022-08-11,elixir,mit,cryptocurrency,2
2022-08-11,elixir,mit,data-science,2
2022-08-11,elixir,mit,liveview,2
2022-08-11,elixir,mit,phoenix,2
2022-08-11,elixir,mit,trading,2
2022-08-11,elixir,other,elixir,3
2022-08-11,erlang,apache-2.0,erlang,4
2022-08-11,erlang,other,erlang,4
2022-08-11,erlang,other,chat,2
2022-08-11,erlang,other,jabber,2
2022-08-11,erlang,other,messaging,2
2022-08-11,erlang,other,xmpp,2
2022-08-11,go,,golang,5
2022-08-11,go,,go,3
2022-08-11,go,,aws,2
2022-08-11,go,,microservices,2
2022-08-11,go,agpl-3.0,golang,9
2022-08-11,go,agpl-3.0,go,6
2022-08-11,go,agpl-3.0,security,4
2022-08-11,go,agpl-3.0,hacktoberfest,3
2022-08-11,go,agpl-3.0,monitoring,3
2022-08-11,go,agpl-3.0,storage,3
2022-08-11,go,agpl-3.0,blockchain,2
2022-08-11,go,agpl-3.0,docker,2
2022-08-11,go,agpl-3.0,encryption,2
2022-08-11,go,agpl-3.0,google-cloud-storage,2
2022-08-11,go,agpl-3.0,metrics,2
2022-08-11,go,agpl-3.0,privacy,2
2022-08-11,go,agpl-3.0,prometheus,2
2022-08-11,go,agpl-3.0,proxy,2
2022-08-11,go,agpl-3.0,s3,2
2022-08-11,go,agpl-3.0,self-hosted,2
2022-08-11,go,agpl-3.0,shadowsocks,2
2022-08-11,go,agpl-3.0,v2ray,2
2022-08-11,go,agpl-3.0,webdav,2
2022-08-11,go,apache-2.0,kubernetes,127
2022-08-11,go,apache-2.0,golang,113
2022-08-11,go,apache-2.0,go,85
2022-08-11,go,apache-2.0,hacktoberfest,40
2022-08-11,go,apache-2.0,containers,29
2022-08-11,go,apache-2.0,docker,29
2022-08-11,go,apache-2.0,cloud-native,25
2022-08-11,go,apache-2.0,k8s,24
2022-08-11,go,apache-2.0,security,22
2022-08-11,go,apache-2.0,prometheus,18
2022-08-11,go,apache-2.0,observability,17
2022-08-11,go,apache-2.0,operator,16
2022-08-11,go,apache-2.0,monitoring,15
2022-08-11,go,apache-2.0,metrics,14
2022-08-11,go,apache-2.0,aws,13
2022-08-11,go,apache-2.0,cncf,12
2022-08-11,go,apache-2.0,database,12
2022-08-11,go,apache-2.0,devops,12
2022-08-11,go,apache-2.0,cli,11
2022-08-11,go,apache-2.0,grpc,11
2022-08-11,go,apache-2.0,helm,11
2022-08-11,go,apache-2.0,kubernetes-operator,11
2022-08-11,go,apache-2.0,microservices,11
2022-08-11,go,apache-2.0,blockchain,10
2022-08-11,go,apache-2.0,microservice,10
2022-08-11,go,apache-2.0,networking,10
2022-08-11,go,apache-2.0,openshift,10
2022-08-11,go,apache-2.0,cloud,9
2022-08-11,go,apache-2.0,cni,9
2022-08-11,go,apache-2.0,gcp,9
2022-08-11,go,apache-2.0,gitops,9
2022-08-11,go,apache-2.0,service-mesh,9
2022-08-11,go,apache-2.0,distributed-systems,8
2022-08-11,go,apache-2.0,postgresql,8
2022-08-11,go,apache-2.0,authorization,7
2022-08-11,go,apache-2.0,mysql,7
2022-08-11,go,apache-2.0,oci,7
2022-08-11,go,apache-2.0,api,6
2022-08-11,go,apache-2.0,azure,6
2022-08-11,go,apache-2.0,container,6
2022-08-11,go,apache-2.0,ebpf,6
2022-08-11,go,apache-2.0,http,6
2022-08-11,go,apache-2.0,iac,6
2022-08-11,go,apache-2.0,istio,6
2022-08-11,go,apache-2.0,kubernetes-cluster,6
2022-08-11,go,apache-2.0,linux,6
2022-08-11,go,apache-2.0,messaging,6
2022-08-11,go,apache-2.0,proxy,6
2022-08-11,go,apache-2.0,redis,6
2022-08-11,go,apache-2.0,s3,6
2022-08-11,go,apache-2.0,serverless,6
2022-08-11,go,apache-2.0,sql,6
2022-08-11,go,apache-2.0,ssh,6
2022-08-11,go,apache-2.0,terraform,6
2022-08-11,go,apache-2.0,data,5
2022-08-11,go,apache-2.0,dataops,5
2022-08-11,go,apache-2.0,infrastructure,5
2022-08-11,go,apache-2.0,infrastructure-as-code,5
2022-08-11,go,apache-2.0,iot,5
2022-08-11,go,apache-2.0,k8s-sig-storage,5
2022-08-11,go,apache-2.0,multi-cluster,5
2022-08-11,go,apache-2.0,oauth2,5
2022-08-11,go,apache-2.0,oidc,5
2022-08-11,go,apache-2.0,openid-connect,5
2022-08-11,go,apache-2.0,opentelemetry,5
2022-08-11,go,apache-2.0,performance,5
2022-08-11,go,apache-2.0,registry,5
2022-08-11,go,apache-2.0,security-tools,5
2022-08-11,go,apache-2.0,testing-tools,5
2022-08-11,go,apache-2.0,alerting,4
2022-08-11,go,apache-2.0,api-gateway,4
2022-08-11,go,apache-2.0,authentication,4
2022-08-11,go,apache-2.0,backup,4
2022-08-11,go,apache-2.0,certificate,4
2022-08-11,go,apache-2.0,configuration-management,4
2022-08-11,go,apache-2.0,container-image,4
2022-08-11,go,apache-2.0,crd,4
2022-08-11,go,apache-2.0,devsecops,4
2022-08-11,go,apache-2.0,dns,4
2022-08-11,go,apache-2.0,docker-image,4
2022-08-11,go,apache-2.0,dockerfile,4
2022-08-11,go,apache-2.0,edge,4
2022-08-11,go,apache-2.0,github,4
2022-08-11,go,apache-2.0,graphite,4
2022-08-11,go,apache-2.0,helm-chart,4
2022-08-11,go,apache-2.0,kafka,4
2022-08-11,go,apache-2.0,key-value,4
2022-08-11,go,apache-2.0,kubectl,4
2022-08-11,go,apache-2.0,kubernetes-deployment,4
2022-08-11,go,apache-2.0,kubernetes-networking,4
2022-08-11,go,apache-2.0,multi-cloud,4
2022-08-11,go,apache-2.0,oauth,4
2022-08-11,go,apache-2.0,object-storage,4
2022-08-11,go,apache-2.0,open-source,4
2022-08-11,go,apache-2.0,openapi,4
2022-08-11,go,apache-2.0,prometheus-exporter,4
2022-08-11,go,apache-2.0,pubsub,4
2022-08-11,go,apache-2.0,sdk,4
2022-08-11,go,apache-2.0,servicemesh,4
2022-08-11,go,apache-2.0,slo,4
2022-08-11,go,apache-2.0,static-analysis,4
2022-08-11,go,apache-2.0,storage,4
2022-08-11,go,apache-2.0,testing,4
2022-08-11,go,apache-2.0,time-series,4
2022-08-11,go,apache-2.0,tls,4
2022-08-11,go,apache-2.0,tsdb,4
2022-08-11,go,apache-2.0,ach,3
2022-08-11,go,apache-2.0,apm,3
2022-08-11,go,apache-2.0,automation,3
2022-08-11,go,apache-2.0,ci,3
2022-08-11,go,apache-2.0,cloud-computing,3
2022-08-11,go,apache-2.0,cloudnative,3
2022-08-11,go,apache-2.0,cluster,3
2022-08-11,go,apache-2.0,cluster-api,3
2022-08-11,go,apache-2.0,configuration,3
2022-08-11,go,apache-2.0,consensus,3
2022-08-11,go,apache-2.0,continuous-delivery,3
2022-08-11,go,apache-2.0,control-plane,3
2022-08-11,go,apache-2.0,controller,3
2022-08-11,go,apache-2.0,crypto,3
2022-08-11,go,apache-2.0,dashboard,3
2022-08-11,go,apache-2.0,databases,3
2022-08-11,go,apache-2.0,declarative,3
2022-08-11,go,apache-2.0,developer-tools,3
2022-08-11,go,apache-2.0,edge-computing,3
2022-08-11,go,apache-2.0,encryption,3
2022-08-11,go,apache-2.0,ethereum,3
2022-08-11,go,apache-2.0,event-driven,3
2022-08-11,go,apache-2.0,fabric,3
2022-08-11,go,apache-2.0,fintech,3
2022-08-11,go,apache-2.0,framework,3
2022-08-11,go,apache-2.0,game-server,3
2022-08-11,go,apache-2.0,gateway,3
2022-08-11,go,apache-2.0,https,3
2022-08-11,go,apache-2.0,hyperledger,3
2022-08-11,go,apache-2.0,knative,3
2022-08-11,go,apache-2.0,kong,3
2022-08-11,go,apache-2.0,kubectl-plugins,3
2022-08-11,go,apache-2.0,kubernetes-controller,3
2022-08-11,go,apache-2.0,kubernetes-secrets,3
2022-08-11,go,apache-2.0,letsencrypt,3
2022-08-11,go,apache-2.0,library,3
2022-08-11,go,apache-2.0,machine-learning,3
2022-08-11,go,apache-2.0,multi-tenancy,3
2022-08-11,go,apache-2.0,multiplayer,3
2022-08-11,go,apache-2.0,nginx,3
2022-08-11,go,apache-2.0,notifications,3
2022-08-11,go,apache-2.0,octo-correct-managed,3
2022-08-11,go,apache-2.0,orchestration,3
2022-08-11,go,apache-2.0,protobuf,3
2022-08-11,go,apache-2.0,react,3
2022-08-11,go,apache-2.0,real-time,3
2022-08-11,go,apache-2.0,realtime,3
2022-08-11,go,apache-2.0,rest-api,3
2022-08-11,go,apache-2.0,reverse-proxy,3
2022-08-11,go,apache-2.0,self-hosted,3
2022-08-11,go,apache-2.0,server,3
2022-08-11,go,apache-2.0,sidecar,3
2022-08-11,go,apache-2.0,smart-contracts,3
2022-08-11,go,apache-2.0,sso,3
2022-08-11,go,apache-2.0,tenant,3
2022-08-11,go,apache-2.0,tidb,3
2022-08-11,go,apache-2.0,tool,3
2022-08-11,go,apache-2.0,virtualization,3
2022-08-11,go,apache-2.0,vulnerabilities,3
2022-08-11,go,apache-2.0,vulnerability,3
2022-08-11,go,apache-2.0,vulnerability-detection,3
2022-08-11,go,apache-2.0,ab-testing,2
2022-08-11,go,apache-2.0,ach-origination,2
2022-08-11,go,apache-2.0,adblock,2
2022-08-11,go,apache-2.0,ai,2
2022-08-11,go,apache-2.0,amazon,2
2022-08-11,go,apache-2.0,analytics,2
2022-08-11,go,apache-2.0,android,2
2022-08-11,go,apache-2.0,ansible,2
2022-08-11,go,apache-2.0,antivirus,2
2022-08-11,go,apache-2.0,api-management,2
2022-08-11,go,apache-2.0,api-simulation,2
2022-08-11,go,apache-2.0,apis,2
2022-08-11,go,apache-2.0,architecture,2
2022-08-11,go,apache-2.0,arm64,2
2022-08-11,go,apache-2.0,aws-ec2,2
2022-08-11,go,apache-2.0,banking,2
2022-08-11,go,apache-2.0,bare-metal,2
2022-08-11,go,apache-2.0,baremetal,2
2022-08-11,go,apache-2.0,bgp,2
2022-08-11,go,apache-2.0,bitcoin,2
2022-08-11,go,apache-2.0,bpf,2
2022-08-11,go,apache-2.0,bridge,2
2022-08-11,go,apache-2.0,build-tool,2
2022-08-11,go,apache-2.0,cache,2
2022-08-11,go,apache-2.0,casbin,2
2022-08-11,go,apache-2.0,cd,2
2022-08-11,go,apache-2.0,certificate-transparency,2
2022-08-11,go,apache-2.0,clickhouse,2
2022-08-11,go,apache-2.0,cloud-foundry,2
2022-08-11,go,apache-2.0,cloudevents,2
2022-08-11,go,apache-2.0,clusters,2
2022-08-11,go,apache-2.0,cnb,2
2022-08-11,go,apache-2.0,coap,2
2022-08-11,go,apache-2.0,command-line-tool,2
2022-08-11,go,apache-2.0,compliance,2
2022-08-11,go,apache-2.0,container-management,2
2022-08-11,go,apache-2.0,container-registry,2
2022-08-11,go,apache-2.0,cosmos-sdk,2
2022-08-11,go,apache-2.0,cri,2
2022-08-11,go,apache-2.0,cryptography,2
2022-08-11,go,apache-2.0,cyclonedx,2
2022-08-11,go,apache-2.0,daemon,2
2022-08-11,go,apache-2.0,data-structures,2
2022-08-11,go,apache-2.0,development-tools,2
2022-08-11,go,apache-2.0,devops-tools,2
2022-08-11,go,apache-2.0,discord,2
2022-08-11,go,apache-2.0,discovery,2
2022-08-11,go,apache-2.0,distributed,2
2022-08-11,go,apache-2.0,distributed-cache,2
