ds,sortby,pushed,language,quantile,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-08-18,stars,001_1week,ada,q50 - q75,8,7.0,7.0,8.0,6.0,8.0,1.0,442.0,12572.0,42185.0,5273.125,3874.2332121521617,762.6,2994.75,5523.5,6761.75,8512.699999999999,18.0,2039.0,805.875,717.3549504952204,93.60000000000001,150.75,778.0,1274.25,1504.1999999999998,1.0,4.0,2.375,1.0606601717798212,1.7000000000000002,2.0,2.0,2.5,4.0,0.0,8.0,28.0,3.5,3.3380918415851206,0.7000000000000001,1.0,2.0,6.5,8.0,0.0,6.0,8.0,1.0,2.0701966780270626,0.0,0.0,0.0,1.0,2.499999999999999,0.0,3.0,4.0,0.5,1.0690449676496976,0.0,0.0,0.0,0.25,1.5999999999999996,0.0,2.0,0.25,0.7071067811865476,0.0,0.0,0.0,0.0,0.5999999999999996
2022-08-18,stars,001_1week,ada,q75 - q90,1,1.0,1.0,1.0,1.0,1.0,0.0,6077.0,6077.0,6077.0,6077.0,,6077.0,6077.0,6077.0,6077.0,6077.0,1927.0,1927.0,1927.0,,1927.0,1927.0,1927.0,1927.0,1927.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,154.0,154.0,154.0,154.0,,154.0,154.0,154.0,154.0,154.0,46.0,46.0,46.0,46.0,,46.0,46.0,46.0,46.0,46.0,15.0,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-08-18,stars,001_1week,ada,q90 <,2,1.0,2.0,2.0,0.0,2.0,0.0,26618.0,134142.0,160760.0,80380.0,76030.94954030233,37370.4,53499.0,80380.0,107261.0,123389.6,1653.0,2170.0,1911.5,365.57420587344507,1704.7,1782.25,1911.5,2040.75,2118.3,1.0,2.0,1.5,0.7071067811865476,1.1,1.25,1.5,1.75,1.9,85.0,260.0,345.0,172.5,123.74368670764582,102.5,128.75,172.5,216.25,242.5,5.0,44.0,49.0,24.5,27.577164466275352,8.9,14.75,24.5,34.25,40.1,45.0,220.0,265.0,132.5,123.74368670764582,62.5,88.75,132.5,176.25,202.5,0.0,7.0,3.5,4.949747468305833,0.7000000000000001,1.75,3.5,5.25,6.3
2022-08-18,stars,001_1week,agda,q25 - q50,2,0.0,1.0,2.0,1.0,1.0,0.0,635.0,95327.0,95962.0,47981.0,66957.35532411656,10104.2,24308.0,47981.0,71654.0,85857.8,130.0,928.0,529.0,564.2712113868649,209.8,329.5,529.0,728.5,848.2,2.0,6.0,4.0,2.8284271247461903,2.4,3.0,4.0,5.0,5.6,0.0,3.0,3.0,1.5,2.1213203435596424,0.30000000000000004,0.75,1.5,2.25,2.7,0.0,5.0,5.0,2.5,3.5355339059327378,0.5,1.25,2.5,3.75,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,stars,001_1week,agda,q50 - q75,1,1.0,1.0,1.0,1.0,1.0,0.0,10377.0,10377.0,10377.0,10377.0,,10377.0,10377.0,10377.0,10377.0,10377.0,1655.0,1655.0,1655.0,,1655.0,1655.0,1655.0,1655.0,1655.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,112.0,112.0,112.0,112.0,,112.0,112.0,112.0,112.0,112.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-08-18,stars,001_1week,agda,q90 <,1,0.0,1.0,1.0,1.0,1.0,0.0,2058.0,2058.0,2058.0,2058.0,,2058.0,2058.0,2058.0,2058.0,2058.0,448.0,448.0,448.0,,448.0,448.0,448.0,448.0,448.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0
2022-08-18,stars,001_1week,coq,q50 - q75,8,4.0,8.0,8.0,8.0,8.0,1.0,6.0,39482.0,51729.0,6466.125,13564.358037966369,118.00000000000001,238.0,841.0,3930.25,16979.799999999996,7.0,2967.0,952.375,1267.061723324592,38.5,81.25,422.0,1271.0,2951.6,1.0,6.0,3.125,2.1671244937540095,1.0,1.75,2.0,5.25,6.0,0.0,646.0,683.0,85.375,226.72068246444312,0.0,0.0,0.5,13.5,212.6999999999999,0.0,56.0,63.0,7.875,19.526081458983448,0.0,0.0,0.0,2.75,20.29999999999999,0.0,1.0,2.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.25,1.0,0.0,13.0,3.0,4.503966505838413,0.0,0.0,1.0,4.25,7.399999999999999
2022-08-18,stars,001_1week,coq,q75 - q90,1,1.0,1.0,1.0,1.0,1.0,0.0,4047.0,4047.0,4047.0,4047.0,,4047.0,4047.0,4047.0,4047.0,4047.0,1022.0,1022.0,1022.0,,1022.0,1022.0,1022.0,1022.0,1022.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,11.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0
2022-08-18,stars,001_1week,coq,q90 <,2,2.0,2.0,2.0,2.0,2.0,1.0,6974.0,19729.0,26703.0,13351.5,9019.146994034414,8249.5,10162.75,13351.5,16540.25,18453.5,667.0,1542.0,1104.5,618.7184335382291,754.5,885.75,1104.5,1323.25,1454.5,0.0,1.0,0.5,0.7071067811865476,0.1,0.25,0.5,0.75,0.9,36.0,198.0,234.0,117.0,114.5512985522207,52.2,76.5,117.0,157.5,181.8,8.0,44.0,52.0,26.0,25.45584412271571,11.6,17.0,26.0,35.0,40.4,8.0,45.0,53.0,26.5,26.16295090390226,11.7,17.25,26.5,35.75,41.3,0.0,8.0,4.0,5.656854249492381,0.8,2.0,4.0,6.0,7.2
2022-08-18,stars,001_1week,elixir,q25 - q50,59,21.0,59.0,59.0,55.0,54.0,4.0,2.0,77326.0,196399.0,3328.7966101694915,13431.95300686423,10.400000000000002,38.5,94.0,809.5,3216.0000000000005,0.0,3410.0,322.1186440677966,655.3592614306731,4.800000000000001,8.5,51.0,252.0,882.0000000000015,0.0,6.0,2.864406779661017,1.9427817517996344,0.8000000000000007,1.0,3.0,5.0,5.200000000000003,0.0,110.0,264.0,4.47457627118644,16.285550960160325,0.0,0.0,0.0,2.0,7.200000000000003,0.0,16.0,39.0,0.6610169491525424,2.338656919978419,0.0,0.0,0.0,0.0,1.2000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0847457627118644,2.4232219616923847,0.0,0.0,0.0,0.0,5.200000000000003
