ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-25,stars,001_1week,go,2296,1000
2022-08-25,stars,001_1week,rust,1309,1000
2022-08-25,stars,001_1week,elixir,169,169
2022-08-25,stars,001_1week,haskell,128,128
2022-08-25,stars,001_1week,ocaml,44,44
2022-08-25,stars,001_1week,erlang,16,16
2022-08-25,stars,001_1week,ada,11,11
2022-08-25,stars,001_1week,coq,10,10
2022-08-25,stars,001_1week,sml,9,9
2022-08-25,stars,001_1week,agda,8,8
2022-08-25,stars,001_1week,lean,3,3
2022-08-25,stars,001_1week,isabelle,2,2
2022-08-25,stars,001_1week,tla,1,1
2022-08-25,stars,001_1week,idris,0,0
