ds,sortby,pushed,language,repo_count,repo_data_count
2023-01-26,,001_1week,python,14196,0
2023-01-26,,001_1week,java,6919,0
2023-01-26,,001_1week,c++,4803,0
2023-01-26,,001_1week,c,2582,0
2023-01-26,,001_1week,go,2405,0
2023-01-26,,001_1week,rust,1632,0
2023-01-26,,001_1week,r,1304,0
2023-01-26,,001_1week,terraform,416,0
2023-01-26,,001_1week,scala,327,0
2023-01-26,,001_1week,elixir,143,0
2023-01-26,,001_1week,assembly,132,0
2023-01-26,,001_1week,haskell,104,0
2023-01-26,,001_1week,fortran,64,0
2023-01-26,,001_1week,ocaml,53,0
2023-01-26,,001_1week,verilog,44,0
2023-01-26,,001_1week,erlang,25,0
2023-01-26,,001_1week,coq,10,0
2023-01-26,,001_1week,ada,8,0
2023-01-26,,001_1week,lean,8,0
2023-01-26,,001_1week,sml,5,0
2023-01-26,,001_1week,idris,4,0
2023-01-26,,001_1week,isabelle,3,0
2023-01-26,,001_1week,agda,2,0
2023-01-26,,001_1week,tla,2,0
2023-01-26,,004_1month,python,39903,0
2023-01-26,,004_1month,java,20560,0
2023-01-26,,004_1month,c++,12687,0
2023-01-26,,004_1month,c,7079,0
2023-01-26,,004_1month,go,5784,0
2023-01-26,,004_1month,rust,3807,0
2023-01-26,,004_1month,r,3495,0
2023-01-26,,004_1month,terraform,1007,0
2023-01-26,,004_1month,scala,659,0
2023-01-26,,004_1month,assembly,346,0
2023-01-26,,004_1month,elixir,327,0
2023-01-26,,004_1month,haskell,321,0
2023-01-26,,004_1month,fortran,189,0
2023-01-26,,004_1month,verilog,158,0
2023-01-26,,004_1month,ocaml,131,0
2023-01-26,,004_1month,erlang,58,0
2023-01-26,,004_1month,coq,27,0
2023-01-26,,004_1month,ada,21,0
2023-01-26,,004_1month,lean,18,0
2023-01-26,,004_1month,sml,13,0
2023-01-26,,004_1month,idris,6,0
2023-01-26,,004_1month,agda,4,0
2023-01-26,,004_1month,isabelle,4,0
2023-01-26,,004_1month,tla,2,0
2023-01-26,,013_3month,python,93900,0
2023-01-26,,013_3month,java,50393,0
2023-01-26,,013_3month,c++,28426,0
2023-01-26,,013_3month,c,16060,0
2023-01-26,,013_3month,go,11117,0
2023-01-26,,013_3month,r,8512,0
2023-01-26,,013_3month,rust,7216,0
2023-01-26,,013_3month,terraform,2219,0
2023-01-26,,013_3month,scala,1116,0
