ds,sortby,pushed,language,repo_count,repo_data_count
2022-12-08,stars,001_1week,go,2438,1000
2022-12-08,stars,001_1week,rust,1484,1000
2022-12-08,stars,001_1week,elixir,143,143
2022-12-08,stars,001_1week,haskell,122,122
2022-12-08,stars,001_1week,ocaml,55,55
2022-12-08,stars,001_1week,erlang,26,26
2022-12-08,stars,001_1week,ada,11,11
2022-12-08,stars,001_1week,coq,10,10
2022-12-08,stars,001_1week,lean,10,10
2022-12-08,stars,001_1week,sml,5,5
2022-12-08,stars,001_1week,agda,3,3
2022-12-08,stars,001_1week,idris,3,3
2022-12-08,stars,001_1week,isabelle,2,2
2022-12-08,stars,001_1week,tla,1,1
