ds,language,license_key,topic,repo_count
2022-12-15,ada,gpl-3.0,ada,2
2022-12-15,coq,lgpl-2.1,math-comp,2
2022-12-15,coq,lgpl-2.1,mathcomp,2
2022-12-15,coq,lgpl-2.1,ssreflect,2
2022-12-15,coq,mit,coq,2
2022-12-15,elixir,,elixir,7
2022-12-15,elixir,,advent-of-code,4
2022-12-15,elixir,,advent-of-code-2020,2
2022-12-15,elixir,,advent-of-code-2021,2
2022-12-15,elixir,,adventofcode,2
2022-12-15,elixir,,hacktoberfest,2
2022-12-15,elixir,,phoenix,2
2022-12-15,elixir,,phoenix-framework,2
2022-12-15,elixir,agpl-3.0,elixir,3
2022-12-15,elixir,agpl-3.0,phoenix,2
2022-12-15,elixir,agpl-3.0,tailwindcss,2
2022-12-15,elixir,apache-2.0,elixir,9
2022-12-15,elixir,apache-2.0,nerves,2
2022-12-15,elixir,gpl-3.0,elixir,2
2022-12-15,elixir,mit,elixir,20
2022-12-15,elixir,mit,elixir-lang,4
2022-12-15,elixir,mit,phoenix,4
2022-12-15,elixir,mit,ecto,2
2022-12-15,elixir,mit,logging,2
2022-12-15,erlang,apache-2.0,erlang,3
2022-12-15,erlang,other,erlang,6
2022-12-15,erlang,other,messaging,3
2022-12-15,erlang,other,broker,2
2022-12-15,erlang,other,chat,2
2022-12-15,erlang,other,distributed-systems,2
2022-12-15,erlang,other,iot,2
2022-12-15,erlang,other,jabber,2
2022-12-15,erlang,other,mqtt,2
2022-12-15,erlang,other,pubsub,2
2022-12-15,erlang,other,xmpp,2
2022-12-15,go,,golang,6
2022-12-15,go,,kubernetes,3
2022-12-15,go,,devops,2
2022-12-15,go,,k8s,2
2022-12-15,go,,monitoring,2
2022-12-15,go,agpl-3.0,golang,11
2022-12-15,go,agpl-3.0,go,7
2022-12-15,go,agpl-3.0,hacktoberfest,4
2022-12-15,go,agpl-3.0,kubernetes,3
2022-12-15,go,agpl-3.0,security,3
2022-12-15,go,agpl-3.0,blockchain,2
2022-12-15,go,agpl-3.0,devops,2
2022-12-15,go,agpl-3.0,docker,2
2022-12-15,go,agpl-3.0,load-generator,2
2022-12-15,go,agpl-3.0,load-testing,2
2022-12-15,go,agpl-3.0,webdav,2
2022-12-15,go,apache-2.0,kubernetes,126
2022-12-15,go,apache-2.0,golang,114
2022-12-15,go,apache-2.0,go,84
2022-12-15,go,apache-2.0,hacktoberfest,63
2022-12-15,go,apache-2.0,docker,39
2022-12-15,go,apache-2.0,containers,32
2022-12-15,go,apache-2.0,cloud-native,25
2022-12-15,go,apache-2.0,k8s,25
2022-12-15,go,apache-2.0,devops,21
2022-12-15,go,apache-2.0,security,20
2022-12-15,go,apache-2.0,observability,19
2022-12-15,go,apache-2.0,prometheus,18
2022-12-15,go,apache-2.0,operator,16
2022-12-15,go,apache-2.0,cli,15
2022-12-15,go,apache-2.0,database,15
2022-12-15,go,apache-2.0,metrics,15
2022-12-15,go,apache-2.0,monitoring,15
2022-12-15,go,apache-2.0,helm,13
2022-12-15,go,apache-2.0,cncf,12
2022-12-15,go,apache-2.0,grpc,12
2022-12-15,go,apache-2.0,blockchain,11
2022-12-15,go,apache-2.0,cloud,11
2022-12-15,go,apache-2.0,gitops,11
2022-12-15,go,apache-2.0,microservice,10
2022-12-15,go,apache-2.0,microservices,10
2022-12-15,go,apache-2.0,authorization,9
2022-12-15,go,apache-2.0,aws,9
2022-12-15,go,apache-2.0,postgresql,9
2022-12-15,go,apache-2.0,service-mesh,9
2022-12-15,go,apache-2.0,istio,8
2022-12-15,go,apache-2.0,kubernetes-operator,8
2022-12-15,go,apache-2.0,linux,8
2022-12-15,go,apache-2.0,networking,8
2022-12-15,go,apache-2.0,sql,8
2022-12-15,go,apache-2.0,testing,8
2022-12-15,go,apache-2.0,api,7
2022-12-15,go,apache-2.0,azure,7
2022-12-15,go,apache-2.0,distributed-systems,7
2022-12-15,go,apache-2.0,iot,7
2022-12-15,go,apache-2.0,serverless,7
2022-12-15,go,apache-2.0,time-series,7
2022-12-15,go,apache-2.0,ebpf,6
2022-12-15,go,apache-2.0,kubernetes-cluster,6
2022-12-15,go,apache-2.0,messaging,6
2022-12-15,go,apache-2.0,mysql,6
2022-12-15,go,apache-2.0,oci,6
2022-12-15,go,apache-2.0,openshift,6
2022-12-15,go,apache-2.0,prometheus-exporter,6
2022-12-15,go,apache-2.0,proxy,6
2022-12-15,go,apache-2.0,react,6
2022-12-15,go,apache-2.0,reverse-proxy,6
2022-12-15,go,apache-2.0,s3,6
2022-12-15,go,apache-2.0,terraform,6
2022-12-15,go,apache-2.0,authentication,5
