ds,language,license_key,topic,repo_count
2022-12-01,coq,bsd-2-clause,coq,2
2022-12-01,coq,bsd-2-clause,coq-library,2
2022-12-01,coq,mit,coq,2
2022-12-01,elixir,,elixir,6
2022-12-01,elixir,,phoenix,4
2022-12-01,elixir,,phoenix-framework,3
2022-12-01,elixir,,elixir-lang,2
2022-12-01,elixir,,hacktoberfest,2
2022-12-01,elixir,,liveview,2
2022-12-01,elixir,agpl-3.0,elixir,6
2022-12-01,elixir,agpl-3.0,phoenix,3
2022-12-01,elixir,agpl-3.0,activitypub,2
2022-12-01,elixir,agpl-3.0,decentralized,2
2022-12-01,elixir,agpl-3.0,tailwindcss,2
2022-12-01,elixir,apache-2.0,elixir,8
2022-12-01,elixir,apache-2.0,elixir-lang,2
2022-12-01,elixir,apache-2.0,nerves,2
2022-12-01,elixir,apache-2.0,phoenix,2
2022-12-01,elixir,gpl-2.0,elixir,2
2022-12-01,elixir,gpl-3.0,elixir,4
2022-12-01,elixir,gpl-3.0,phoenix,2
2022-12-01,elixir,mit,elixir,26
2022-12-01,elixir,mit,phoenix,5
2022-12-01,elixir,mit,ecto,4
2022-12-01,elixir,mit,elixir-lang,4
2022-12-01,elixir,mit,json,3
2022-12-01,elixir,mit,phoenix-framework,3
2022-12-01,elixir,mit,elixir-library,2
2022-12-01,elixir,mit,framework,2
2022-12-01,elixir,mit,hacktoberfest,2
2022-12-01,elixir,mit,json-schema,2
2022-12-01,elixir,mit,liveview,2
2022-12-01,elixir,mit,pagination,2
2022-12-01,elixir,mit,phoenix-liveview,2
2022-12-01,elixir,mit,tailwindcss,2
2022-12-01,elixir,other,elixir,3
2022-12-01,elixir,other,hacktoberfest,2
2022-12-01,erlang,apache-2.0,erlang,3
2022-12-01,erlang,other,erlang,4
2022-12-01,erlang,other,hacktoberfest,2
2022-12-01,erlang,other,messaging,2
2022-12-01,go,,golang,7
2022-12-01,go,,kubernetes,2
2022-12-01,go,agpl-3.0,golang,11
2022-12-01,go,agpl-3.0,go,10
2022-12-01,go,agpl-3.0,hacktoberfest,5
2022-12-01,go,agpl-3.0,security,3
2022-12-01,go,agpl-3.0,aws,2
2022-12-01,go,agpl-3.0,blockchain,2
2022-12-01,go,agpl-3.0,cloud,2
2022-12-01,go,agpl-3.0,containers,2
2022-12-01,go,agpl-3.0,devops,2
2022-12-01,go,agpl-3.0,docker,2
2022-12-01,go,agpl-3.0,google-cloud-storage,2
2022-12-01,go,agpl-3.0,hacktoberfest2022,2
2022-12-01,go,agpl-3.0,kubernetes,2
2022-12-01,go,agpl-3.0,load-generator,2
2022-12-01,go,agpl-3.0,load-testing,2
2022-12-01,go,agpl-3.0,monitoring,2
2022-12-01,go,agpl-3.0,react,2
2022-12-01,go,agpl-3.0,s3,2
2022-12-01,go,agpl-3.0,shadowsocks,2
2022-12-01,go,agpl-3.0,storage,2
2022-12-01,go,agpl-3.0,terraform,2
2022-12-01,go,agpl-3.0,webdav,2
2022-12-01,go,apache-2.0,kubernetes,132
2022-12-01,go,apache-2.0,golang,110
2022-12-01,go,apache-2.0,go,83
2022-12-01,go,apache-2.0,hacktoberfest,64
2022-12-01,go,apache-2.0,docker,32
2022-12-01,go,apache-2.0,containers,31
2022-12-01,go,apache-2.0,cloud-native,28
2022-12-01,go,apache-2.0,k8s,25
2022-12-01,go,apache-2.0,security,22
2022-12-01,go,apache-2.0,devops,21
2022-12-01,go,apache-2.0,observability,21
2022-12-01,go,apache-2.0,operator,19
2022-12-01,go,apache-2.0,prometheus,18
2022-12-01,go,apache-2.0,metrics,16
2022-12-01,go,apache-2.0,monitoring,14
2022-12-01,go,apache-2.0,cncf,13
2022-12-01,go,apache-2.0,database,13
2022-12-01,go,apache-2.0,helm,13
2022-12-01,go,apache-2.0,aws,11
2022-12-01,go,apache-2.0,blockchain,11
2022-12-01,go,apache-2.0,microservices,11
2022-12-01,go,apache-2.0,cli,10
2022-12-01,go,apache-2.0,cloud,10
