ds,sortby,pushed,language,license_key,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-12-08,stars,001_1week,ada,,2,0.0,2.0,2.0,1.0,2.0,0.0,6682.0,130909.0,137591.0,68795.5,87841.75410646125,19104.7,37738.75,68795.5,99852.25,118486.3,1386.0,2282.0,1834.0,633.5676759431466,1475.6,1610.0,1834.0,2058.0,2192.4,1.0,2.0,1.5,0.7071067811865476,1.1,1.25,1.5,1.75,1.9,0.0,294.0,294.0,147.0,207.88939366884497,29.400000000000002,73.5,147.0,220.5,264.6,0.0,47.0,47.0,23.5,33.23401871576773,4.7,11.75,23.5,35.25,42.3,0.0,56.0,56.0,28.0,39.59797974644666,5.6000000000000005,14.0,28.0,42.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,ada,agpl-3.0,1,1.0,1.0,1.0,0.0,1.0,1.0,28384.0,28384.0,28384.0,28384.0,,28384.0,28384.0,28384.0,28384.0,28384.0,1765.0,1765.0,1765.0,,1765.0,1765.0,1765.0,1765.0,1765.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,,91.0,91.0,91.0,91.0,91.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,209.0,209.0,209.0,209.0,,209.0,209.0,209.0,209.0,209.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-12-08,stars,001_1week,ada,apache-2.0,3,3.0,3.0,3.0,2.0,3.0,1.0,1036.0,5743.0,9552.0,3184.0,2380.263220738412,1383.4,1904.5,2773.0,4258.0,5149.0,926.0,2886.0,2231.3333333333335,1130.4535962759962,1317.2,1904.0,2882.0,2884.0,2885.2,2.0,5.0,4.0,1.7320508075688772,2.6,3.5,5.0,5.0,5.0,17.0,57.0,117.0,39.0,20.29778313018444,22.2,30.0,43.0,50.0,54.2,2.0,11.0,18.0,6.0,4.58257569495584,2.6,3.5,5.0,8.0,9.8,1.0,6.0,8.0,2.6666666666666665,2.8867513459481287,1.0,1.0,1.0,3.5,5.0,0.0,7.0,4.666666666666667,4.041451884327381,1.4000000000000001,3.5,7.0,7.0,7.0
2022-12-08,stars,001_1week,ada,bsd-3-clause,1,1.0,1.0,1.0,0.0,1.0,0.0,19170.0,19170.0,19170.0,19170.0,,19170.0,19170.0,19170.0,19170.0,19170.0,2627.0,2627.0,2627.0,,2627.0,2627.0,2627.0,2627.0,2627.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,202.0,202.0,202.0,202.0,,202.0,202.0,202.0,202.0,202.0,134.0,134.0,134.0,134.0,,134.0,134.0,134.0,134.0,134.0,12.0,12.0,12.0,12.0,,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,ada,gpl-3.0,2,2.0,2.0,2.0,2.0,2.0,0.0,4883.0,13907.0,18790.0,9395.0,6380.931593427405,5785.4,7139.0,9395.0,11651.0,13004.6,1732.0,2151.0,1941.5,296.2777413171634,1773.9,1836.75,1941.5,2046.25,2109.1,1.0,2.0,1.5,0.7071067811865476,1.1,1.25,1.5,1.75,1.9,8.0,193.0,201.0,100.5,130.8147545195113,26.5,54.25,100.5,146.75,174.5,2.0,31.0,33.0,16.5,20.506096654409877,4.9,9.25,16.5,23.75,28.1,1.0,223.0,224.0,112.0,156.97770542341354,23.200000000000003,56.5,112.0,167.5,200.8,0.0,6.0,3.0,4.242640687119285,0.6000000000000001,1.5,3.0,4.5,5.4
2022-12-08,stars,001_1week,ada,mit,1,1.0,1.0,1.0,0.0,0.0,0.0,607.0,607.0,607.0,607.0,,607.0,607.0,607.0,607.0,607.0,384.0,384.0,384.0,,384.0,384.0,384.0,384.0,384.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,33.0,33.0,33.0,33.0,,33.0,33.0,33.0,33.0,33.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0
2022-12-08,stars,001_1week,ada,other,1,1.0,1.0,1.0,0.0,1.0,1.0,5919.0,5919.0,5919.0,5919.0,,5919.0,5919.0,5919.0,5919.0,5919.0,1387.0,1387.0,1387.0,,1387.0,1387.0,1387.0,1387.0,1387.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,agda,,3,0.0,3.0,3.0,2.0,3.0,0.0,16.0,651.0,686.0,228.66666666666666,365.7544713784554,16.6,17.5,19.0,335.0,524.6,2.0,1259.0,501.0,667.325258026399,50.0,122.0,242.0,750.5,1055.6000000000001,0.0,4.0,1.6666666666666667,2.0816659994661326,0.2,0.5,1.0,2.5,3.4000000000000004,0.0,3.0,5.0,1.6666666666666667,1.5275252316519465,0.4,1.0,2.0,2.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,coq,,4,0.0,4.0,4.0,4.0,4.0,0.0,1.0,391.0,1068.0,267.0,184.04890654388578,86.50000000000001,214.75,338.0,390.25,390.7,2.0,203.0,62.5,95.63994981178107,2.0,2.0,22.5,83.0,155.00000000000003,1.0,6.0,2.5,2.3804761428476167,1.0,1.0,1.5,3.0,4.800000000000001,0.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.5,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,coq,gpl-3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,21414.0,21414.0,21414.0,21414.0,,21414.0,21414.0,21414.0,21414.0,21414.0,1075.0,1075.0,1075.0,,1075.0,1075.0,1075.0,1075.0,1075.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
