ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-12-08,stars,001_1week,ada,11,9.0,11.0,11.0,5.0,10.0,3.0,607.0,130909.0,220013.0,20001.18181818182,37747.625047989924,1036.0,3828.0,5919.0,16538.5,28384.0,384.0,2886.0,1855.2727272727273,804.5318006031945,926.0,1386.5,1765.0,2454.5,2882.0,1.0,5.0,2.3636363636363638,1.5015143870590966,1.0,1.0,2.0,3.0,5.0,0.0,294.0,941.0,85.54545454545455,99.40861495500643,3.0,12.5,43.0,142.0,202.0,0.0,134.0,249.0,22.636363636363637,39.70459098712069,2.0,2.0,6.0,21.0,47.0,0.0,223.0,509.0,46.27272727272727,85.54307793046836,0.0,0.5,1.0,34.0,209.0,0.0,11.0,3.727272727272727,4.496463256625347,0.0,0.0,0.0,7.0,10.0
2022-12-08,stars,001_1week,agda,3,0.0,3.0,3.0,2.0,3.0,0.0,16.0,651.0,686.0,228.66666666666666,365.7544713784554,16.6,17.5,19.0,335.0,524.6,2.0,1259.0,501.0,667.325258026399,50.0,122.0,242.0,750.5,1055.6000000000001,0.0,4.0,1.6666666666666667,2.0816659994661326,0.2,0.5,1.0,2.5,3.4000000000000004,0.0,3.0,5.0,1.6666666666666667,1.5275252316519465,0.4,1.0,2.0,2.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,coq,10,6.0,10.0,10.0,10.0,10.0,1.0,1.0,21414.0,65034.0,6503.4,8101.465453168883,257.5,390.25,4657.5,6838.5,20811.9,2.0,1976.0,868.2,780.6452886341317,2.0,83.0,927.0,1524.0,1830.2,0.0,6.0,2.5,1.9578900207451218,0.9,1.0,2.0,3.75,5.1,0.0,202.0,436.0,43.6,67.6809508732783,0.0,0.5,8.0,53.5,128.19999999999996,0.0,46.0,90.0,9.0,14.91457154746473,0.0,0.0,1.5,9.0,25.29999999999999,0.0,42.0,63.0,6.3,12.918978287774927,0.0,0.0,0.5,6.75,10.499999999999988,0.0,8.0,2.4,3.2727833889689544,0.0,0.0,0.0,4.75,7.1
2022-12-08,stars,001_1week,elixir,143,98.0,140.0,143.0,109.0,118.0,10.0,3.0,436212.0,1907515.0,13339.265734265735,56333.45084967822,26.200000000000003,132.0,657.0,3706.0,14254.599999999995,1.0,4351.0,1024.7762237762238,964.4097546808965,6.0,170.5,770.0,1597.0,2535.2,0.0,6.0,2.5104895104895104,1.7796467954171389,1.0,1.0,2.0,4.0,5.0,0.0,21040.0,78126.0,546.3356643356643,2372.463727869643,0.0,0.5,5.0,40.5,609.1999999999998,0.0,2981.0,10423.0,72.8881118881119,312.3253112844766,0.0,0.0,1.0,8.0,107.79999999999997,0.0,355.0,1749.0,12.23076923076923,38.071595324216155,0.0,0.0,2.0,11.0,25.599999999999994,0.0,19.0,2.6503496503496504,3.8861595171038243,0.0,0.0,0.0,5.0,7.0
2022-12-08,stars,001_1week,erlang,26,19.0,26.0,26.0,19.0,19.0,2.0,1.0,57637.0,282480.0,10864.615384615385,17487.38533704092,40.5,118.0,1820.5,9439.5,43419.5,1.0,4686.0,1469.5,1416.5915501653963,2.5,73.75,1355.5,2187.75,3519.5,0.0,5.0,1.5384615384615385,1.2076678096486377,0.5,1.0,1.0,2.0,3.0,0.0,10775.0,20800.0,800.0,2303.122002847439,0.0,1.25,40.0,246.5,1172.5,0.0,1904.0,4566.0,175.6153846153846,462.5333784213267,0.0,0.0,7.0,73.0,324.0,0.0,215.0,789.0,30.346153846153847,64.90974799377506,0.0,0.0,1.5,11.5,136.5,0.0,20.0,4.961538461538462,6.7792670354885365,0.0,0.0,2.5,7.0,17.0
2022-12-08,stars,001_1week,go,1000,981.0,964.0,983.0,609.0,726.0,167.0,8.0,2285285.0,36643566.0,36643.566,107779.39734700743,362.9000000000001,1486.0,7374.0,30478.25,92580.70000000003,6.0,4357.0,1248.364,849.4968171490372,266.0,590.75,1064.0,1779.25,2509.2,0.0,6.0,1.769,1.6529886180404785,0.0,1.0,1.0,3.0,4.0,17.0,94286.0,2099057.0,2099.057,6087.741023772571,29.0,56.0,247.0,1663.0,5364.200000000002,0.0,34574.0,306005.0,306.005,1342.570774022084,5.0,14.75,46.0,203.0,606.5000000000001,0.0,3447.0,77403.0,77.403,208.53479650253158,1.0,5.0,20.5,63.25,173.4000000000001,0.0,20.0,6.577,5.277492105434448,0.0,3.0,6.0,10.0,14.0
2022-12-08,stars,001_1week,haskell,122,78.0,119.0,122.0,105.0,111.0,19.0,2.0,418768.0,2254902.0,18482.803278688523,53928.0392334478,26.400000000000006,111.25,755.5,7634.25,43404.10000000006,1.0,4331.0,1021.360655737705,1110.1184291343418,7.100000000000001,66.75,635.5,1632.75,2624.7000000000003,0.0,6.0,2.2459016393442623,1.7501427351936203,0.0,1.0,2.0,3.75,5.0,0.0,2783.0,22161.0,181.64754098360655,466.62997750143955,0.0,0.0,4.0,44.75,677.6000000000007,0.0,686.0,4339.0,35.5655737704918,104.91208343809099,0.0,0.0,0.0,10.0,98.40000000000003,0.0,1431.0,3795.0,31.10655737704918,137.8168509996341,0.0,0.0,0.0,7.0,74.30000000000004,0.0,16.0,1.959016393442623,3.0271431612557245,0.0,0.0,0.0,3.0,5.900000000000006
2022-12-08,stars,001_1week,idris,3,2.0,2.0,3.0,2.0,2.0,0.0,28.0,2628.0,2921.0,973.6666666666666,1437.5869828755872,75.4,146.5,265.0,1446.5,2155.4,105.0,774.0,390.3333333333333,345.17000642195626,142.4,198.5,292.0,533.0,677.6,1.0,4.0,2.0,1.7320508075688772,1.0,1.0,1.0,2.5,3.4000000000000004,0.0,80.0,150.0,50.0,43.58898943540674,14.0,35.0,70.0,75.0,78.0,0.0,14.0,26.0,8.666666666666666,7.571877794400366,2.4000000000000004,6.0,12.0,13.0,13.6,0.0,4.0,7.0,2.3333333333333335,2.0816659994661326,0.6000000000000001,1.5,3.0,3.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,isabelle,2,0.0,2.0,2.0,2.0,2.0,0.0,183.0,4740.0,4923.0,2461.5,3222.2856018670973,638.7,1322.25,2461.5,3600.75,4284.3,27.0,721.0,374.0,490.73210614346397,96.4,200.5,374.0,547.5,651.6,2.0,3.0,2.5,0.7071067811865476,2.1,2.25,2.5,2.75,2.9,0.0,2.0,2.0,1.0,1.4142135623730951,0.2,0.5,1.0,1.5,1.8,0.0,1.0,1.0,0.5,0.7071067811865476,0.1,0.25,0.5,0.75,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,stars,001_1week,lean,10,5.0,10.0,10.0,10.0,10.0,1.0,5.0,1073598.0,1076276.0,107627.6,339407.61057930853,10.4,42.25,111.5,815.5,108243.59999999961,4.0,2074.0,517.3,766.2610593727904,13.0,20.5,54.0,645.75,1735.6,0.0,6.0,3.1,2.2335820757001272,0.0,1.5,3.0,4.75,6.0,0.0,1938.0,2032.0,203.2,609.8276259184503,0.0,0.5,2.5,16.75,247.79999999999933,0.0,180.0,196.0,19.6,56.525707032778946,0.0,0.0,0.0,1.0,30.59999999999994,0.0,172.0,191.0,19.1,53.982404540739005,0.0,0.0,0.0,1.0,32.49999999999994,0.0,2.0,0.3,0.6749485577105528,0.0,0.0,0.0,0.0,1.0999999999999996
