ds,sortby,pushed,language,repo_count,repo_data_count
2022-12-22,,001_1week,python,12704,0
2022-12-22,,001_1week,java,6442,0
2022-12-22,,001_1week,c++,4421,0
2022-12-22,,001_1week,c,2515,0
2022-12-22,,001_1week,go,2224,0
2022-12-22,,001_1week,rust,1458,0
2022-12-22,,001_1week,r,1132,0
2022-12-22,,001_1week,terraform,326,0
2022-12-22,,001_1week,scala,219,0
2022-12-22,,001_1week,assembly,154,0
2022-12-22,,001_1week,elixir,127,0
2022-12-22,,001_1week,haskell,109,0
2022-12-22,,001_1week,fortran,69,0
2022-12-22,,001_1week,ocaml,51,0
2022-12-22,,001_1week,verilog,48,0
2022-12-22,,001_1week,erlang,22,0
2022-12-22,,001_1week,ada,12,0
2022-12-22,,001_1week,coq,11,0
2022-12-22,,001_1week,lean,6,0
2022-12-22,,001_1week,sml,4,0
2022-12-22,,001_1week,agda,3,0
2022-12-22,,001_1week,idris,2,0
2022-12-22,,001_1week,isabelle,1,0
2022-12-22,,001_1week,tla,1,0
2022-12-22,,004_1month,python,38438,0
2022-12-22,,004_1month,java,20127,0
2022-12-22,,004_1month,c++,12077,0
2022-12-22,,004_1month,c,6815,0
2022-12-22,,004_1month,go,5553,0
2022-12-22,,004_1month,r,3643,0
2022-12-22,,004_1month,rust,3411,0
2022-12-22,,004_1month,terraform,971,0
2022-12-22,,004_1month,scala,625,0
2022-12-22,,004_1month,elixir,377,0
2022-12-22,,004_1month,assembly,375,0
2022-12-22,,004_1month,haskell,318,0
2022-12-22,,004_1month,fortran,186,0
2022-12-22,,004_1month,verilog,160,0
2022-12-22,,004_1month,ocaml,134,0
2022-12-22,,004_1month,erlang,59,0
2022-12-22,,004_1month,ada,30,0
2022-12-22,,004_1month,coq,29,0
2022-12-22,,004_1month,sml,17,0
2022-12-22,,004_1month,lean,16,0
2022-12-22,,004_1month,agda,10,0
2022-12-22,,004_1month,idris,5,0
2022-12-22,,004_1month,isabelle,5,0
2022-12-22,,004_1month,tla,3,0
2022-12-22,,013_3month,python,90411,0
2022-12-22,,013_3month,java,50340,0
2022-12-22,,013_3month,c++,27857,0
2022-12-22,,013_3month,c,15810,0
2022-12-22,,013_3month,go,11028,0
2022-12-22,,013_3month,r,8843,0
2022-12-22,,013_3month,rust,6801,0
2022-12-22,,013_3month,terraform,2183,0
2022-12-22,,013_3month,scala,1114,0
2022-12-22,,013_3month,assembly,863,0
2022-12-22,,013_3month,elixir,743,0
2022-12-22,,013_3month,haskell,632,0
2022-12-22,,013_3month,fortran,410,0
2022-12-22,,013_3month,verilog,406,0
2022-12-22,,013_3month,ocaml,265,0
2022-12-22,,013_3month,erlang,129,0
2022-12-22,,013_3month,coq,57,0
2022-12-22,,013_3month,ada,51,0
2022-12-22,,013_3month,sml,36,0
2022-12-22,,013_3month,lean,25,0
2022-12-22,,013_3month,agda,21,0
2022-12-22,,013_3month,idris,15,0
2022-12-22,,013_3month,isabelle,12,0
2022-12-22,,013_3month,tla,6,0
2022-12-22,,026_6month,python,152234,0
2022-12-22,,026_6month,java,86429,0
2022-12-22,,026_6month,c++,46246,0
2022-12-22,,026_6month,c,26039,0
2022-12-22,,026_6month,go,16844,0
2022-12-22,,026_6month,r,14421,0
2022-12-22,,026_6month,rust,10206,0
2022-12-22,,026_6month,terraform,3506,0
2022-12-22,,026_6month,scala,1643,0
2022-12-22,,026_6month,assembly,1423,0
2022-12-22,,026_6month,elixir,1136,0
2022-12-22,,026_6month,haskell,1066,0
2022-12-22,,026_6month,verilog,768,0
2022-12-22,,026_6month,fortran,632,0
2022-12-22,,026_6month,ocaml,400,0
2022-12-22,,026_6month,erlang,172,0
2022-12-22,,026_6month,coq,91,0
2022-12-22,,026_6month,ada,86,0
2022-12-22,,026_6month,sml,58,0
2022-12-22,,026_6month,lean,37,0
2022-12-22,,026_6month,agda,34,0
2022-12-22,,026_6month,idris,19,0
2022-12-22,,026_6month,isabelle,18,0
2022-12-22,,026_6month,tla,14,0
2022-12-22,,052_1year,python,157553,0
2022-12-22,,052_1year,java,144187,0
2022-12-22,,052_1year,c++,78491,0
2022-12-22,,052_1year,c,44404,0
2022-12-22,,052_1year,go,26567,0
2022-12-22,,052_1year,r,24431,0
2022-12-22,,052_1year,rust,15417,0
2022-12-22,,052_1year,terraform,5773,0
2022-12-22,,052_1year,scala,2698,0
2022-12-22,,052_1year,assembly,2606,0
2022-12-22,,052_1year,elixir,2128,0
2022-12-22,,052_1year,haskell,1796,0
2022-12-22,,052_1year,verilog,1330,0
2022-12-22,,052_1year,fortran,1021,0
2022-12-22,,052_1year,ocaml,631,0
2022-12-22,,052_1year,erlang,253,0
2022-12-22,,052_1year,ada,127,0
2022-12-22,,052_1year,coq,126,0
2022-12-22,,052_1year,sml,99,0
2022-12-22,,052_1year,agda,57,0
2022-12-22,,052_1year,lean,56,0
2022-12-22,,052_1year,isabelle,31,0
2022-12-22,,052_1year,idris,28,0
2022-12-22,,052_1year,tla,23,0
2022-12-22,,156_3year,java,437887,0
2022-12-22,,156_3year,python,430308,0
2022-12-22,,156_3year,c++,178955,0
2022-12-22,,156_3year,c,99784,0
2022-12-22,,156_3year,r,60519,0
2022-12-22,,156_3year,go,52266,0
2022-12-22,,156_3year,rust,25398,0
2022-12-22,,156_3year,terraform,11477,0
2022-12-22,,156_3year,scala,6571,0
2022-12-22,,156_3year,assembly,6118,0
2022-12-22,,156_3year,elixir,4106,0
2022-12-22,,156_3year,haskell,4082,0
2022-12-22,,156_3year,verilog,3045,0
2022-12-22,,156_3year,fortran,2061,0
2022-12-22,,156_3year,ocaml,1200,0
2022-12-22,,156_3year,erlang,580,0
2022-12-22,,156_3year,coq,295,0
2022-12-22,,156_3year,ada,258,0
2022-12-22,,156_3year,sml,238,0
2022-12-22,,156_3year,agda,115,0
2022-12-22,,156_3year,lean,105,0
2022-12-22,,156_3year,isabelle,62,0
