ds,sortby,pushed,language,repo_count,repo_data_count
2022-12-01,,001_1week,python,13206,0
2022-12-01,,001_1week,java,7226,0
2022-12-01,,001_1week,c++,4489,0
2022-12-01,,001_1week,c,2338,0
2022-12-01,,001_1week,go,2296,0
2022-12-01,,001_1week,rust,1462,0
2022-12-01,,001_1week,r,1223,0
2022-12-01,,001_1week,terraform,329,0
2022-12-01,,001_1week,scala,287,0
2022-12-01,,001_1week,elixir,142,0
2022-12-01,,001_1week,assembly,142,0
2022-12-01,,001_1week,haskell,128,0
2022-12-01,,001_1week,fortran,73,0
2022-12-01,,001_1week,verilog,49,0
2022-12-01,,001_1week,ocaml,44,0
2022-12-01,,001_1week,ada,18,0
2022-12-01,,001_1week,erlang,18,0
2022-12-01,,001_1week,coq,12,0
2022-12-01,,001_1week,lean,8,0
2022-12-01,,001_1week,sml,6,0
2022-12-01,,001_1week,agda,4,0
2022-12-01,,001_1week,idris,3,0
2022-12-01,,001_1week,isabelle,1,0
2022-12-01,,001_1week,tla,1,0
2022-12-01,,004_1month,python,37876,0
2022-12-01,,004_1month,java,20413,0
2022-12-01,,004_1month,c++,12173,0
2022-12-01,,004_1month,c,6489,0
2022-12-01,,004_1month,go,5474,0
2022-12-01,,004_1month,r,3848,0
2022-12-01,,004_1month,rust,3388,0
2022-12-01,,004_1month,terraform,902,0
2022-12-01,,004_1month,scala,673,0
2022-12-01,,004_1month,assembly,362,0
2022-12-01,,004_1month,elixir,346,0
2022-12-01,,004_1month,haskell,283,0
2022-12-01,,004_1month,fortran,205,0
2022-12-01,,004_1month,verilog,152,0
2022-12-01,,004_1month,ocaml,111,0
2022-12-01,,004_1month,erlang,53,0
2022-12-01,,004_1month,ada,29,0
2022-12-01,,004_1month,coq,26,0
2022-12-01,,004_1month,sml,13,0
2022-12-01,,004_1month,lean,12,0
2022-12-01,,004_1month,isabelle,8,0
2022-12-01,,004_1month,agda,6,0
2022-12-01,,004_1month,idris,6,0
2022-12-01,,004_1month,tla,3,0
2022-12-01,,013_3month,python,88818,0
2022-12-01,,013_3month,java,50684,0
2022-12-01,,013_3month,c++,27843,0
2022-12-01,,013_3month,c,15554,0
2022-12-01,,013_3month,go,10925,0
2022-12-01,,013_3month,r,8895,0
2022-12-01,,013_3month,rust,6671,0
2022-12-01,,013_3month,terraform,2107,0
2022-12-01,,013_3month,scala,1131,0
2022-12-01,,013_3month,assembly,824,0
2022-12-01,,013_3month,elixir,706,0
2022-12-01,,013_3month,haskell,616,0
2022-12-01,,013_3month,verilog,414,0
2022-12-01,,013_3month,fortran,403,0
2022-12-01,,013_3month,ocaml,252,0
2022-12-01,,013_3month,erlang,113,0
2022-12-01,,013_3month,coq,65,0
2022-12-01,,013_3month,ada,57,0
2022-12-01,,013_3month,sml,35,0
2022-12-01,,013_3month,lean,25,0
2022-12-01,,013_3month,agda,21,0
2022-12-01,,013_3month,idris,15,0
2022-12-01,,013_3month,isabelle,12,0
2022-12-01,,013_3month,tla,6,0
2022-12-01,,026_6month,python,152433,0
2022-12-01,,026_6month,java,87195,0
2022-12-01,,026_6month,c++,46326,0
2022-12-01,,026_6month,c,25784,0
2022-12-01,,026_6month,go,16769,0
2022-12-01,,026_6month,r,14473,0
2022-12-01,,026_6month,rust,10291,0
2022-12-01,,026_6month,terraform,3469,0
2022-12-01,,026_6month,scala,1650,0
2022-12-01,,026_6month,assembly,1438,0
2022-12-01,,026_6month,elixir,1091,0
2022-12-01,,026_6month,haskell,1064,0
2022-12-01,,026_6month,verilog,775,0
2022-12-01,,026_6month,fortran,631,0
2022-12-01,,026_6month,ocaml,384,0
2022-12-01,,026_6month,erlang,170,0
2022-12-01,,026_6month,ada,90,0
2022-12-01,,026_6month,coq,90,0
2022-12-01,,026_6month,sml,60,0
2022-12-01,,026_6month,agda,35,0
2022-12-01,,026_6month,lean,34,0
2022-12-01,,026_6month,idris,20,0
2022-12-01,,026_6month,isabelle,16,0
2022-12-01,,026_6month,tla,14,0
2022-12-01,,052_1year,python,190120,0
2022-12-01,,052_1year,java,157201,0
2022-12-01,,052_1year,c++,78404,0
2022-12-01,,052_1year,c,44040,0
2022-12-01,,052_1year,go,26444,0
2022-12-01,,052_1year,r,24504,0
2022-12-01,,052_1year,rust,15080,0
2022-12-01,,052_1year,terraform,5702,0
2022-12-01,,052_1year,scala,2754,0
2022-12-01,,052_1year,assembly,2583,0
2022-12-01,,052_1year,elixir,2098,0
2022-12-01,,052_1year,haskell,1813,0
2022-12-01,,052_1year,verilog,1324,0
2022-12-01,,052_1year,fortran,1016,0
2022-12-01,,052_1year,ocaml,616,0
2022-12-01,,052_1year,erlang,245,0
2022-12-01,,052_1year,ada,126,0
2022-12-01,,052_1year,coq,124,0
2022-12-01,,052_1year,sml,102,0
2022-12-01,,052_1year,lean,57,0
2022-12-01,,052_1year,agda,55,0
2022-12-01,,052_1year,isabelle,30,0
2022-12-01,,052_1year,idris,27,0
2022-12-01,,052_1year,tla,23,0
2022-12-01,,156_3year,python,443325,0
2022-12-01,,156_3year,java,390859,0
2022-12-01,,156_3year,c++,178100,0
2022-12-01,,156_3year,c,98994,0
2022-12-01,,156_3year,r,60347,0
2022-12-01,,156_3year,go,51844,0
2022-12-01,,156_3year,rust,24862,0
2022-12-01,,156_3year,terraform,11293,0
2022-12-01,,156_3year,scala,6596,0
2022-12-01,,156_3year,assembly,6100,0
2022-12-01,,156_3year,elixir,4092,0
2022-12-01,,156_3year,haskell,4084,0
2022-12-01,,156_3year,verilog,3039,0
2022-12-01,,156_3year,fortran,2057,0
2022-12-01,,156_3year,ocaml,1184,0
2022-12-01,,156_3year,erlang,575,0
2022-12-01,,156_3year,coq,303,0
2022-12-01,,156_3year,ada,260,0
2022-12-01,,156_3year,sml,241,0
2022-12-01,,156_3year,agda,113,0
2022-12-01,,156_3year,lean,103,0
2022-12-01,,156_3year,isabelle,61,0
2022-12-01,,156_3year,idris,55,0
2022-12-01,,156_3year,tla,48,0
2022-12-01,,alltime,java,1034391,0
2022-12-01,,alltime,python,814365,0
2022-12-01,,alltime,c++,318057,0
2022-12-01,,alltime,c,200722,0
2022-12-01,,alltime,r,127740,0
2022-12-01,,alltime,go,81304,0
2022-12-01,,alltime,rust,30700,0
2022-12-01,,alltime,scala,18818,0
2022-12-01,,alltime,terraform,14064,0
2022-12-01,,alltime,haskell,10721,0
2022-12-01,,alltime,assembly,10365,0
2022-12-01,,alltime,elixir,7985,0
2022-12-01,,alltime,verilog,4887,0
2022-12-01,,alltime,fortran,3620,0
2022-12-01,,alltime,ocaml,2489,0
2022-12-01,,alltime,erlang,2308,0
2022-12-01,,alltime,coq,554,0
2022-12-01,,alltime,ada,498,0
2022-12-01,,alltime,sml,475,0
2022-12-01,,alltime,agda,224,0
2022-12-01,,alltime,idris,153,0
2022-12-01,,alltime,lean,118,0
2022-12-01,,alltime,isabelle,104,0
2022-12-01,,alltime,tla,76,0
