ds,language,license_key,topic,repo_count
2022-04-14,coq,,coq,2
2022-04-14,elixir,,elixir,7
2022-04-14,elixir,,phoenix,4
2022-04-14,elixir,,phoenix-framework,2
2022-04-14,elixir,agpl-3.0,elixir,4
2022-04-14,elixir,agpl-3.0,activitypub,2
2022-04-14,elixir,agpl-3.0,decentralized,2
2022-04-14,elixir,agpl-3.0,phoenix,2
2022-04-14,elixir,agpl-3.0,tailwindcss,2
2022-04-14,elixir,apache-2.0,elixir,6
2022-04-14,elixir,apache-2.0,phoenix,3
2022-04-14,elixir,apache-2.0,elixir-lang,2
2022-04-14,elixir,apache-2.0,nerves,2
2022-04-14,elixir,mit,elixir,13
2022-04-14,elixir,mit,elixir-lang,4
2022-04-14,elixir,mit,discord,2
2022-04-14,elixir,mit,nerves,2
2022-04-14,elixir,mit,phoenix,2
2022-04-14,erlang,apache-2.0,erlang,3
2022-04-14,erlang,gpl-2.0,chat,2
2022-04-14,erlang,gpl-2.0,erlang,2
2022-04-14,erlang,gpl-2.0,jabber,2
2022-04-14,erlang,gpl-2.0,messaging,2
2022-04-14,erlang,gpl-2.0,xmpp,2
2022-04-14,erlang,mit,elixir,3
2022-04-14,erlang,mit,erlang,3
2022-04-14,erlang,other,erlang,2
2022-04-14,go,,golang,5
2022-04-14,go,,docker,3
2022-04-14,go,,go,3
2022-04-14,go,,aws,2
2022-04-14,go,,book,2
2022-04-14,go,agpl-3.0,golang,10
2022-04-14,go,agpl-3.0,go,6
2022-04-14,go,agpl-3.0,hacktoberfest,3
2022-04-14,go,agpl-3.0,blockchain,2
2022-04-14,go,agpl-3.0,bot,2
2022-04-14,go,agpl-3.0,discord,2
2022-04-14,go,agpl-3.0,discordapp,2
2022-04-14,go,agpl-3.0,google-cloud-storage,2
2022-04-14,go,agpl-3.0,pmm,2
2022-04-14,go,agpl-3.0,react,2
2022-04-14,go,agpl-3.0,s3,2
2022-04-14,go,agpl-3.0,security,2
2022-04-14,go,agpl-3.0,storage,2
2022-04-14,go,agpl-3.0,webdav,2
2022-04-14,go,apache-2.0,kubernetes,114
2022-04-14,go,apache-2.0,golang,97
2022-04-14,go,apache-2.0,go,59
2022-04-14,go,apache-2.0,hacktoberfest,35
2022-04-14,go,apache-2.0,docker,33
2022-04-14,go,apache-2.0,containers,25
2022-04-14,go,apache-2.0,cloud-native,21
2022-04-14,go,apache-2.0,security,21
2022-04-14,go,apache-2.0,k8s,20
2022-04-14,go,apache-2.0,cli,14
2022-04-14,go,apache-2.0,devops,14
2022-04-14,go,apache-2.0,operator,14
2022-04-14,go,apache-2.0,aws,13
2022-04-14,go,apache-2.0,database,13
2022-04-14,go,apache-2.0,prometheus,13
2022-04-14,go,apache-2.0,cloud,11
2022-04-14,go,apache-2.0,monitoring,11
2022-04-14,go,apache-2.0,gitops,10
2022-04-14,go,apache-2.0,helm,10
2022-04-14,go,apache-2.0,distributed-systems,9
2022-04-14,go,apache-2.0,gcp,9
2022-04-14,go,apache-2.0,grpc,9
2022-04-14,go,apache-2.0,microservice,9
2022-04-14,go,apache-2.0,observability,9
2022-04-14,go,apache-2.0,blockchain,8
2022-04-14,go,apache-2.0,cncf,8
2022-04-14,go,apache-2.0,networking,8
2022-04-14,go,apache-2.0,openshift,8
2022-04-14,go,apache-2.0,terraform,8
2022-04-14,go,apache-2.0,istio,7
