ds,sortby,pushed,language,repo_count,repo_data_count
2022-04-07,stars,001_1week,go,2129,1000
2022-04-07,stars,001_1week,rust,1063,1000
2022-04-07,stars,001_1week,elixir,118,118
2022-04-07,stars,001_1week,haskell,113,113
2022-04-07,stars,001_1week,ocaml,45,45
2022-04-07,stars,001_1week,erlang,21,21
2022-04-07,stars,001_1week,ada,12,12
2022-04-07,stars,001_1week,coq,10,10
2022-04-07,stars,001_1week,agda,5,5
2022-04-07,stars,001_1week,lean,5,5
2022-04-07,stars,001_1week,idris,2,2
2022-04-07,stars,001_1week,isabelle,2,2
2022-04-07,stars,001_1week,sml,1,1
2022-04-07,stars,001_1week,tla,1,1
