ds,language,license_key,topic,repo_count
2022-04-21,ada,gpl-3.0,ada,3
2022-04-21,coq,,coq,2
2022-04-21,elixir,,elixir,10
2022-04-21,elixir,,phoenix,8
2022-04-21,elixir,,liveview,4
2022-04-21,elixir,,phoenix-framework,3
2022-04-21,elixir,,hacktoberfest,2
2022-04-21,elixir,agpl-3.0,elixir,3
2022-04-21,elixir,agpl-3.0,activitypub,2
2022-04-21,elixir,agpl-3.0,decentralized,2
2022-04-21,elixir,agpl-3.0,phoenix,2
2022-04-21,elixir,agpl-3.0,tailwindcss,2
2022-04-21,elixir,apache-2.0,elixir,9
2022-04-21,elixir,apache-2.0,phoenix,3
2022-04-21,elixir,gpl-3.0,elixir,3
2022-04-21,elixir,gpl-3.0,phoenix,2
2022-04-21,elixir,mit,elixir,10
2022-04-21,elixir,mit,phoenix,4
2022-04-21,elixir,mit,ecto,3
2022-04-21,elixir,mit,discord,2
2022-04-21,elixir,mit,graphql,2
2022-04-21,elixir,mit,phoenix-framework,2
2022-04-21,erlang,bsd-3-clause,aws,2
2022-04-21,erlang,bsd-3-clause,erlang,2
2022-04-21,erlang,bsd-3-clause,hacktoberfest,2
2022-04-21,erlang,gpl-2.0,chat,2
2022-04-21,erlang,gpl-2.0,erlang,2
2022-04-21,erlang,gpl-2.0,jabber,2
2022-04-21,erlang,gpl-2.0,messaging,2
2022-04-21,erlang,gpl-2.0,xmpp,2
2022-04-21,erlang,mit,elixir,2
2022-04-21,erlang,mit,erlang,2
2022-04-21,erlang,mit,pubsub,2
2022-04-21,erlang,other,erlang,3
2022-04-21,erlang,other,raft,2
2022-04-21,go,,golang,12
2022-04-21,go,,go,5
2022-04-21,go,agpl-3.0,golang,10
2022-04-21,go,agpl-3.0,go,5
2022-04-21,go,agpl-3.0,hacktoberfest,3
2022-04-21,go,agpl-3.0,security,3
2022-04-21,go,agpl-3.0,bot,2
2022-04-21,go,agpl-3.0,discord,2
2022-04-21,go,agpl-3.0,discordapp,2
2022-04-21,go,agpl-3.0,linux,2
2022-04-21,go,agpl-3.0,pmm,2
2022-04-21,go,agpl-3.0,react,2
2022-04-21,go,agpl-3.0,storage,2
2022-04-21,go,apache-2.0,kubernetes,114
2022-04-21,go,apache-2.0,golang,94
2022-04-21,go,apache-2.0,go,64
2022-04-21,go,apache-2.0,hacktoberfest,30
2022-04-21,go,apache-2.0,docker,25
2022-04-21,go,apache-2.0,containers,24
2022-04-21,go,apache-2.0,cloud-native,20
2022-04-21,go,apache-2.0,security,17
2022-04-21,go,apache-2.0,k8s,16
2022-04-21,go,apache-2.0,prometheus,16
2022-04-21,go,apache-2.0,grpc,15
2022-04-21,go,apache-2.0,operator,15
2022-04-21,go,apache-2.0,devops,14
2022-04-21,go,apache-2.0,cnb,13
2022-04-21,go,apache-2.0,gitops,13
2022-04-21,go,apache-2.0,aws,12
2022-04-21,go,apache-2.0,cloud,11
2022-04-21,go,apache-2.0,database,11
2022-04-21,go,apache-2.0,helm,11
2022-04-21,go,apache-2.0,jvm-applications,11
2022-04-21,go,apache-2.0,microservice,11
2022-04-21,go,apache-2.0,cli,10
2022-04-21,go,apache-2.0,gcp,10
2022-04-21,go,apache-2.0,metrics,10
2022-04-21,go,apache-2.0,monitoring,10
2022-04-21,go,apache-2.0,observability,10
2022-04-21,go,apache-2.0,networking,9
2022-04-21,go,apache-2.0,blockchain,8
2022-04-21,go,apache-2.0,distributed-systems,8
2022-04-21,go,apache-2.0,postgresql,8
2022-04-21,go,apache-2.0,terraform,8
2022-04-21,go,apache-2.0,authentication,7
2022-04-21,go,apache-2.0,cncf,7
2022-04-21,go,apache-2.0,jvm,7
2022-04-21,go,apache-2.0,kubernetes-operator,7
2022-04-21,go,apache-2.0,octo-correct-managed,7
2022-04-21,go,apache-2.0,openshift,7
2022-04-21,go,apache-2.0,redis,7
2022-04-21,go,apache-2.0,serverless,7
2022-04-21,go,apache-2.0,sql,7
2022-04-21,go,apache-2.0,backup,6
2022-04-21,go,apache-2.0,microservices,6
2022-04-21,go,apache-2.0,oci,6
2022-04-21,go,apache-2.0,prometheus-exporter,6
2022-04-21,go,apache-2.0,steampipe,6
2022-04-21,go,apache-2.0,steampipe-plugin,6
2022-04-21,go,apache-2.0,storage,6
2022-04-21,go,apache-2.0,authorization,5
2022-04-21,go,apache-2.0,azure,5
2022-04-21,go,apache-2.0,cluster,5
2022-04-21,go,apache-2.0,cni,5
2022-04-21,go,apache-2.0,dataops,5
2022-04-21,go,apache-2.0,framework,5
2022-04-21,go,apache-2.0,infrastructure,5
2022-04-21,go,apache-2.0,iot,5
2022-04-21,go,apache-2.0,key-value,5
2022-04-21,go,apache-2.0,kubernetes-cluster,5
2022-04-21,go,apache-2.0,messaging,5
2022-04-21,go,apache-2.0,multi-cloud,5
2022-04-21,go,apache-2.0,oauth2,5
2022-04-21,go,apache-2.0,openapi,5
2022-04-21,go,apache-2.0,orchestration,5
2022-04-21,go,apache-2.0,postgresql-fdw,5
2022-04-21,go,apache-2.0,s3,5
2022-04-21,go,apache-2.0,service-mesh,5
2022-04-21,go,apache-2.0,automation,4
2022-04-21,go,apache-2.0,cloudnative,4
2022-04-21,go,apache-2.0,configuration-management,4
2022-04-21,go,apache-2.0,container,4
2022-04-21,go,apache-2.0,continuous-delivery,4
2022-04-21,go,apache-2.0,control-plane,4
2022-04-21,go,apache-2.0,controller,4
2022-04-21,go,apache-2.0,crd,4
2022-04-21,go,apache-2.0,ebpf,4
2022-04-21,go,apache-2.0,gin,4
2022-04-21,go,apache-2.0,iac,4
2022-04-21,go,apache-2.0,ipfs,4
2022-04-21,go,apache-2.0,istio,4
2022-04-21,go,apache-2.0,linux,4
2022-04-21,go,apache-2.0,mysql,4
2022-04-21,go,apache-2.0,oidc,4
2022-04-21,go,apache-2.0,pubsub,4
2022-04-21,go,apache-2.0,security-tools,4
2022-04-21,go,apache-2.0,ssh,4
2022-04-21,go,apache-2.0,sso,4
2022-04-21,go,apache-2.0,static-analysis,4
2022-04-21,go,apache-2.0,time-series,4
2022-04-21,go,apache-2.0,tsdb,4
2022-04-21,go,apache-2.0,utilities,4
2022-04-21,go,apache-2.0,workflows,4
2022-04-21,go,apache-2.0,access-control,3
2022-04-21,go,apache-2.0,alerting,3
2022-04-21,go,apache-2.0,api,3
2022-04-21,go,apache-2.0,apis,3
2022-04-21,go,apache-2.0,auth,3
2022-04-21,go,apache-2.0,cache,3
2022-04-21,go,apache-2.0,casbin,3
2022-04-21,go,apache-2.0,cd,3
2022-04-21,go,apache-2.0,certificate,3
2022-04-21,go,apache-2.0,cloud-computing,3
2022-04-21,go,apache-2.0,cluster-api,3
2022-04-21,go,apache-2.0,dashboard,3
2022-04-21,go,apache-2.0,data,3
2022-04-21,go,apache-2.0,databases,3
2022-04-21,go,apache-2.0,devops-tools,3
2022-04-21,go,apache-2.0,devsecops,3
2022-04-21,go,apache-2.0,dns,3
2022-04-21,go,apache-2.0,dockerfile,3
2022-04-21,go,apache-2.0,edge,3
2022-04-21,go,apache-2.0,edge-computing,3
2022-04-21,go,apache-2.0,eks,3
2022-04-21,go,apache-2.0,event-driven,3
2022-04-21,go,apache-2.0,exporter,3
2022-04-21,go,apache-2.0,faas,3
2022-04-21,go,apache-2.0,game-server,3
2022-04-21,go,apache-2.0,github,3
2022-04-21,go,apache-2.0,golang-library,3
2022-04-21,go,apache-2.0,grpc-go,3
2022-04-21,go,apache-2.0,infrastructure-as-code,3
2022-04-21,go,apache-2.0,k3s,3
2022-04-21,go,apache-2.0,k8s-sig-storage,3
2022-04-21,go,apache-2.0,kafka,3
2022-04-21,go,apache-2.0,knative,3
2022-04-21,go,apache-2.0,kubectl,3
2022-04-21,go,apache-2.0,kubernetes-networking,3
2022-04-21,go,apache-2.0,kustomize,3
2022-04-21,go,apache-2.0,kv-store,3
2022-04-21,go,apache-2.0,library,3
2022-04-21,go,apache-2.0,mattermost,3
2022-04-21,go,apache-2.0,middleware,3
2022-04-21,go,apache-2.0,oauth,3
2022-04-21,go,apache-2.0,object-storage,3
2022-04-21,go,apache-2.0,open-source,3
2022-04-21,go,apache-2.0,openid-connect,3
2022-04-21,go,apache-2.0,opentelemetry,3
2022-04-21,go,apache-2.0,operator-sdk,3
2022-04-21,go,apache-2.0,p2p,3
2022-04-21,go,apache-2.0,performance,3
2022-04-21,go,apache-2.0,policy,3
2022-04-21,go,apache-2.0,protobuf,3
2022-04-21,go,apache-2.0,python,3
2022-04-21,go,apache-2.0,qemu,3
2022-04-21,go,apache-2.0,registry,3
2022-04-21,go,apache-2.0,rpc,3
2022-04-21,go,apache-2.0,sbom,3
2022-04-21,go,apache-2.0,sdk,3
2022-04-21,go,apache-2.0,skywalking,3
2022-04-21,go,apache-2.0,smart-contracts,3
2022-04-21,go,apache-2.0,swagger,3
2022-04-21,go,apache-2.0,testing,3
2022-04-21,go,apache-2.0,tidb,3
2022-04-21,go,apache-2.0,tls,3
2022-04-21,go,apache-2.0,tool,3
2022-04-21,go,apache-2.0,tracing,3
2022-04-21,go,apache-2.0,virtualization,3
2022-04-21,go,apache-2.0,webrtc,3
2022-04-21,go,apache-2.0,webserver,3
2022-04-21,go,apache-2.0,ab-testing,2
2022-04-21,go,apache-2.0,all-applications,2
2022-04-21,go,apache-2.0,analytics,2
2022-04-21,go,apache-2.0,ansible,2
2022-04-21,go,apache-2.0,api-gateway,2
2022-04-21,go,apache-2.0,api-server,2
2022-04-21,go,apache-2.0,apm,2
2022-04-21,go,apache-2.0,architecture,2
2022-04-21,go,apache-2.0,autoscaler,2
2022-04-21,go,apache-2.0,bgp,2
2022-04-21,go,apache-2.0,binding,2
2022-04-21,go,apache-2.0,bootstrapper,2
2022-04-21,go,apache-2.0,bpf,2
2022-04-21,go,apache-2.0,carvel,2
2022-04-21,go,apache-2.0,casdoor,2
2022-04-21,go,apache-2.0,certificate-transparency,2
