ds,sortby,pushed,language,repo_count,repo_data_count
2022-04-14,stars,001_1week,go,2206,1000
2022-04-14,stars,001_1week,rust,1051,1000
2022-04-14,stars,001_1week,haskell,116,116
2022-04-14,stars,001_1week,elixir,111,111
2022-04-14,stars,001_1week,ocaml,46,46
2022-04-14,stars,001_1week,erlang,26,26
2022-04-14,stars,001_1week,ada,16,16
2022-04-14,stars,001_1week,coq,8,8
2022-04-14,stars,001_1week,agda,4,4
2022-04-14,stars,001_1week,idris,4,4
2022-04-14,stars,001_1week,lean,4,4
2022-04-14,stars,001_1week,isabelle,3,3
2022-04-14,stars,001_1week,sml,2,2
2022-04-14,stars,001_1week,tla,1,1
