ds,language,license_key,topic,repo_count
2022-04-07,coq,,coq,2
2022-04-07,coq,mit,coq,3
2022-04-07,elixir,,elixir,10
2022-04-07,elixir,,elixir-lang,3
2022-04-07,elixir,,phoenix,2
2022-04-07,elixir,,phoenix-framework,2
2022-04-07,elixir,agpl-3.0,elixir,3
2022-04-07,elixir,agpl-3.0,activitypub,2
2022-04-07,elixir,agpl-3.0,decentralized,2
2022-04-07,elixir,agpl-3.0,phoenix,2
2022-04-07,elixir,agpl-3.0,tailwindcss,2
2022-04-07,elixir,apache-2.0,elixir,7
2022-04-07,elixir,apache-2.0,nerves,2
2022-04-07,elixir,apache-2.0,phoenix,2
2022-04-07,elixir,gpl-3.0,elixir,2
2022-04-07,elixir,mit,elixir,14
2022-04-07,elixir,mit,ecto,3
2022-04-07,elixir,mit,phoenix,3
2022-04-07,elixir,mit,caching,2
2022-04-07,elixir,mit,cryptocurrency,2
2022-04-07,elixir,mit,data-science,2
2022-04-07,elixir,mit,hacktoberfest,2
2022-04-07,elixir,mit,trading,2
2022-04-07,erlang,apache-2.0,erlang,3
2022-04-07,erlang,bsd-3-clause,aws,2
2022-04-07,erlang,bsd-3-clause,erlang,2
2022-04-07,erlang,bsd-3-clause,hacktoberfest,2
2022-04-07,erlang,gpl-2.0,chat,2
2022-04-07,erlang,gpl-2.0,erlang,2
2022-04-07,erlang,gpl-2.0,jabber,2
2022-04-07,erlang,gpl-2.0,messaging,2
2022-04-07,erlang,gpl-2.0,xmpp,2
2022-04-07,erlang,other,erlang,5
2022-04-07,erlang,other,elixir,2
2022-04-07,erlang,other,raft,2
2022-04-07,go,,golang,6
2022-04-07,go,,aws,2
2022-04-07,go,,book,2
2022-04-07,go,,game,2
2022-04-07,go,agpl-3.0,golang,10
2022-04-07,go,agpl-3.0,go,6
2022-04-07,go,agpl-3.0,blockchain,3
2022-04-07,go,agpl-3.0,hacktoberfest,3
2022-04-07,go,agpl-3.0,security,3
2022-04-07,go,agpl-3.0,bot,2
2022-04-07,go,agpl-3.0,discord,2
2022-04-07,go,agpl-3.0,discordapp,2
2022-04-07,go,agpl-3.0,google-cloud-storage,2
2022-04-07,go,agpl-3.0,linux,2
2022-04-07,go,agpl-3.0,pmm,2
2022-04-07,go,agpl-3.0,react,2
2022-04-07,go,agpl-3.0,s3,2
2022-04-07,go,agpl-3.0,self-hosted,2
2022-04-07,go,agpl-3.0,storage,2
2022-04-07,go,agpl-3.0,webdav,2
2022-04-07,go,apache-2.0,kubernetes,122
2022-04-07,go,apache-2.0,golang,102
2022-04-07,go,apache-2.0,go,67
2022-04-07,go,apache-2.0,hacktoberfest,36
2022-04-07,go,apache-2.0,docker,29
2022-04-07,go,apache-2.0,containers,25
2022-04-07,go,apache-2.0,k8s,21
2022-04-07,go,apache-2.0,cloud-native,20
2022-04-07,go,apache-2.0,database,17
2022-04-07,go,apache-2.0,cli,15
2022-04-07,go,apache-2.0,prometheus,15
2022-04-07,go,apache-2.0,security,15
2022-04-07,go,apache-2.0,monitoring,14
2022-04-07,go,apache-2.0,operator,14
2022-04-07,go,apache-2.0,aws,13
2022-04-07,go,apache-2.0,metrics,12
2022-04-07,go,apache-2.0,gitops,11
2022-04-07,go,apache-2.0,grpc,11
2022-04-07,go,apache-2.0,helm,11
2022-04-07,go,apache-2.0,postgresql,11
2022-04-07,go,apache-2.0,cncf,10
2022-04-07,go,apache-2.0,devops,10
2022-04-07,go,apache-2.0,microservice,10
2022-04-07,go,apache-2.0,observability,10
2022-04-07,go,apache-2.0,sql,10
2022-04-07,go,apache-2.0,blockchain,9
2022-04-07,go,apache-2.0,cloud,9
2022-04-07,go,apache-2.0,distributed-systems,9
2022-04-07,go,apache-2.0,microservices,9
2022-04-07,go,apache-2.0,terraform,9
2022-04-07,go,apache-2.0,azure,8
2022-04-07,go,apache-2.0,gcp,8
2022-04-07,go,apache-2.0,openshift,8
2022-04-07,go,apache-2.0,mysql,7
2022-04-07,go,apache-2.0,oci,7
2022-04-07,go,apache-2.0,redis,7
2022-04-07,go,apache-2.0,s3,7
2022-04-07,go,apache-2.0,serverless,7
2022-04-07,go,apache-2.0,authorization,6
2022-04-07,go,apache-2.0,backup,6
2022-04-07,go,apache-2.0,container,6
2022-04-07,go,apache-2.0,istio,6
2022-04-07,go,apache-2.0,kubernetes-operator,6
2022-04-07,go,apache-2.0,networking,6
2022-04-07,go,apache-2.0,steampipe,6
2022-04-07,go,apache-2.0,steampipe-plugin,6
2022-04-07,go,apache-2.0,automation,5
2022-04-07,go,apache-2.0,continuous-delivery,5
2022-04-07,go,apache-2.0,dataops,5
2022-04-07,go,apache-2.0,infrastructure,5
2022-04-07,go,apache-2.0,key-value,5
2022-04-07,go,apache-2.0,kubernetes-cluster,5
2022-04-07,go,apache-2.0,performance,5
