ds,created,language,user_count
2022-08-25,004_1month,python,307
2022-08-25,004_1month,java,137
2022-08-25,004_1month,c++,83
2022-08-25,004_1month,c,41
2022-08-25,004_1month,go,35
2022-08-25,004_1month,rust,19
2022-08-25,004_1month,r,18
2022-08-25,004_1month,terraform,3
2022-08-25,004_1month,assembly,2
2022-08-25,004_1month,scala,2
2022-08-25,004_1month,verilog,2
2022-08-25,004_1month,elixir,1
2022-08-25,004_1month,ada,0
2022-08-25,004_1month,agda,0
2022-08-25,004_1month,coq,0
2022-08-25,004_1month,idris,0
2022-08-25,004_1month,isabelle,0
2022-08-25,004_1month,lean,0
2022-08-25,004_1month,sml,0
2022-08-25,004_1month,tla,0
2022-08-25,004_1month,erlang,0
2022-08-25,004_1month,haskell,0
2022-08-25,004_1month,ocaml,0
2022-08-25,004_1month,fortran,0
2022-08-25,013_3month,python,1577
2022-08-25,013_3month,java,715
2022-08-25,013_3month,c++,390
2022-08-25,013_3month,c,202
2022-08-25,013_3month,go,134
2022-08-25,013_3month,r,81
2022-08-25,013_3month,rust,67
2022-08-25,013_3month,terraform,22
2022-08-25,013_3month,assembly,10
2022-08-25,013_3month,haskell,4
2022-08-25,013_3month,scala,4
2022-08-25,013_3month,verilog,4
2022-08-25,013_3month,elixir,3
2022-08-25,013_3month,lean,1
2022-08-25,013_3month,fortran,1
2022-08-25,013_3month,ada,0
2022-08-25,013_3month,agda,0
2022-08-25,013_3month,coq,0
2022-08-25,013_3month,idris,0
2022-08-25,013_3month,isabelle,0
2022-08-25,013_3month,sml,0
2022-08-25,013_3month,tla,0
2022-08-25,013_3month,erlang,0
2022-08-25,013_3month,ocaml,0
2022-08-25,052_1year,python,10654
2022-08-25,052_1year,java,4935
2022-08-25,052_1year,c++,2522
2022-08-25,052_1year,c,1602
2022-08-25,052_1year,r,723
2022-08-25,052_1year,go,710
2022-08-25,052_1year,rust,334
2022-08-25,052_1year,terraform,121
2022-08-25,052_1year,assembly,76
2022-08-25,052_1year,verilog,39
2022-08-25,052_1year,scala,33
2022-08-25,052_1year,erlang,27
2022-08-25,052_1year,haskell,25
2022-08-25,052_1year,fortran,25
2022-08-25,052_1year,elixir,24
2022-08-25,052_1year,ocaml,5
2022-08-25,052_1year,lean,3
2022-08-25,052_1year,coq,2
2022-08-25,052_1year,isabelle,1
2022-08-25,052_1year,sml,1
2022-08-25,052_1year,ada,0
2022-08-25,052_1year,agda,0
2022-08-25,052_1year,idris,0
2022-08-25,052_1year,tla,0
2022-08-25,261_5year,python,75646
2022-08-25,261_5year,java,46136
2022-08-25,261_5year,c++,23038
2022-08-25,261_5year,c,13720
2022-08-25,261_5year,r,8046
2022-08-25,261_5year,go,3563
2022-08-25,261_5year,rust,1108
2022-08-25,261_5year,assembly,657
2022-08-25,261_5year,terraform,607
2022-08-25,261_5year,scala,481
2022-08-25,261_5year,fortran,340
2022-08-25,261_5year,verilog,309
2022-08-25,261_5year,haskell,207
2022-08-25,261_5year,elixir,173
2022-08-25,261_5year,ocaml,84
2022-08-25,261_5year,erlang,69
2022-08-25,261_5year,coq,30
2022-08-25,261_5year,sml,28
2022-08-25,261_5year,ada,14
2022-08-25,261_5year,lean,12
2022-08-25,261_5year,agda,6
2022-08-25,261_5year,isabelle,3
2022-08-25,261_5year,idris,2
2022-08-25,261_5year,tla,2
2022-08-25,alltime,java,3726757
2022-08-25,alltime,python,3355930
2022-08-25,alltime,c++,1210120
2022-08-25,alltime,c,854327
2022-08-25,alltime,r,305033
2022-08-25,alltime,go,265141
2022-08-25,alltime,scala,53048
2022-08-25,alltime,rust,43984
2022-08-25,alltime,terraform,41370
2022-08-25,alltime,assembly,24904
2022-08-25,alltime,haskell,16332
2022-08-25,alltime,verilog,13916
2022-08-25,alltime,fortran,13766
2022-08-25,alltime,elixir,8012
2022-08-25,alltime,erlang,7658
2022-08-25,alltime,ocaml,5119
2022-08-25,alltime,sml,3269
2022-08-25,alltime,coq,1077
2022-08-25,alltime,ada,878
2022-08-25,alltime,lean,336
2022-08-25,alltime,agda,236
2022-08-25,alltime,isabelle,146
2022-08-25,alltime,idris,103
2022-08-25,alltime,tla,71
