ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-09,stars,004_1month,ada,34,34
2022-06-09,stars,004_1month,coq,29,29
2022-06-09,stars,004_1month,sml,19,19
2022-06-09,stars,004_1month,lean,13,13
2022-06-09,stars,004_1month,isabelle,9,9
2022-06-09,stars,004_1month,agda,8,8
2022-06-09,stars,004_1month,idris,6,6
2022-06-09,stars,004_1month,tla,3,3
2022-06-09,stars,013_3month,ada,57,57
2022-06-09,stars,013_3month,coq,56,56
2022-06-09,stars,013_3month,sml,28,28
2022-06-09,stars,013_3month,agda,21,21
2022-06-09,stars,013_3month,lean,20,20
2022-06-09,stars,013_3month,isabelle,17,17
2022-06-09,stars,013_3month,idris,14,14
2022-06-09,stars,013_3month,tla,8,8
2022-06-09,stars,026_6month,coq,86,86
2022-06-09,stars,026_6month,ada,83,83
2022-06-09,stars,026_6month,sml,59,59
2022-06-09,stars,026_6month,lean,34,34
2022-06-09,stars,026_6month,agda,33,33
2022-06-09,stars,026_6month,isabelle,24,24
2022-06-09,stars,026_6month,idris,17,17
2022-06-09,stars,026_6month,tla,13,13
2022-06-09,stars,052_1year,ada,122,122
2022-06-09,stars,052_1year,coq,117,117
2022-06-09,stars,052_1year,sml,100,100
2022-06-09,stars,052_1year,agda,51,51
2022-06-09,stars,052_1year,lean,49,49
2022-06-09,stars,052_1year,isabelle,34,34
2022-06-09,stars,052_1year,idris,27,27
2022-06-09,stars,052_1year,tla,19,19
2022-06-09,stars,156_3year,coq,320,320
2022-06-09,stars,156_3year,ada,258,258
2022-06-09,stars,156_3year,sml,237,237
2022-06-09,stars,156_3year,agda,112,112
2022-06-09,stars,156_3year,lean,84,84
2022-06-09,stars,156_3year,isabelle,62,62
2022-06-09,stars,156_3year,idris,54,54
2022-06-09,stars,156_3year,tla,48,48
2022-06-09,stars,alltime,coq,529,529
2022-06-09,stars,alltime,ada,470,470
2022-06-09,stars,alltime,sml,445,445
2022-06-09,stars,alltime,agda,208,208
2022-06-09,stars,alltime,idris,145,145
2022-06-09,stars,alltime,isabelle,101,101
2022-06-09,stars,alltime,lean,96,96
2022-06-09,stars,alltime,tla,68,68
