ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-16,stars,004_1month,ada,35,35
2022-06-16,stars,004_1month,coq,31,31
2022-06-16,stars,004_1month,sml,19,19
2022-06-16,stars,004_1month,lean,11,11
2022-06-16,stars,004_1month,agda,9,9
2022-06-16,stars,004_1month,isabelle,9,9
2022-06-16,stars,004_1month,idris,7,7
2022-06-16,stars,004_1month,tla,5,5
2022-06-16,stars,013_3month,coq,56,56
2022-06-16,stars,013_3month,ada,54,54
2022-06-16,stars,013_3month,sml,32,32
2022-06-16,stars,013_3month,agda,21,21
2022-06-16,stars,013_3month,lean,20,20
2022-06-16,stars,013_3month,isabelle,17,17
2022-06-16,stars,013_3month,idris,14,14
2022-06-16,stars,013_3month,tla,9,9
2022-06-16,stars,026_6month,ada,85,85
2022-06-16,stars,026_6month,coq,84,84
2022-06-16,stars,026_6month,sml,59,59
2022-06-16,stars,026_6month,agda,33,33
2022-06-16,stars,026_6month,lean,33,33
2022-06-16,stars,026_6month,isabelle,23,23
2022-06-16,stars,026_6month,idris,18,18
2022-06-16,stars,026_6month,tla,13,13
2022-06-16,stars,052_1year,ada,122,122
2022-06-16,stars,052_1year,coq,117,117
2022-06-16,stars,052_1year,sml,100,100
2022-06-16,stars,052_1year,agda,50,50
2022-06-16,stars,052_1year,lean,49,49
2022-06-16,stars,052_1year,isabelle,34,34
2022-06-16,stars,052_1year,idris,28,28
2022-06-16,stars,052_1year,tla,21,21
2022-06-16,stars,156_3year,coq,319,319
2022-06-16,stars,156_3year,ada,257,257
2022-06-16,stars,156_3year,sml,240,240
2022-06-16,stars,156_3year,agda,112,112
2022-06-16,stars,156_3year,lean,84,84
2022-06-16,stars,156_3year,isabelle,62,62
2022-06-16,stars,156_3year,idris,53,53
2022-06-16,stars,156_3year,tla,49,49
2022-06-16,stars,alltime,coq,529,529
2022-06-16,stars,alltime,ada,473,473
2022-06-16,stars,alltime,sml,449,449
2022-06-16,stars,alltime,agda,208,208
2022-06-16,stars,alltime,idris,146,146
2022-06-16,stars,alltime,isabelle,101,101
2022-06-16,stars,alltime,lean,96,96
2022-06-16,stars,alltime,tla,69,69
