ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-30,stars,004_1month,ada,41,41
2022-06-30,stars,004_1month,coq,30,30
2022-06-30,stars,004_1month,sml,16,16
2022-06-30,stars,004_1month,agda,13,13
2022-06-30,stars,004_1month,lean,12,12
2022-06-30,stars,004_1month,idris,7,7
2022-06-30,stars,004_1month,isabelle,7,7
2022-06-30,stars,004_1month,tla,6,6
2022-06-30,stars,013_3month,coq,59,59
2022-06-30,stars,013_3month,ada,57,57
2022-06-30,stars,013_3month,sml,34,34
2022-06-30,stars,013_3month,lean,24,24
2022-06-30,stars,013_3month,agda,23,23
2022-06-30,stars,013_3month,idris,15,15
2022-06-30,stars,013_3month,isabelle,13,13
2022-06-30,stars,013_3month,tla,10,10
2022-06-30,stars,026_6month,ada,89,89
2022-06-30,stars,026_6month,coq,86,86
2022-06-30,stars,026_6month,sml,55,55
2022-06-30,stars,026_6month,agda,36,36
2022-06-30,stars,026_6month,lean,35,35
2022-06-30,stars,026_6month,isabelle,23,23
2022-06-30,stars,026_6month,idris,18,18
2022-06-30,stars,026_6month,tla,13,13
2022-06-30,stars,052_1year,ada,123,123
2022-06-30,stars,052_1year,coq,118,118
2022-06-30,stars,052_1year,sml,101,101
2022-06-30,stars,052_1year,agda,54,54
2022-06-30,stars,052_1year,lean,53,53
2022-06-30,stars,052_1year,isabelle,32,32
2022-06-30,stars,052_1year,idris,27,27
2022-06-30,stars,052_1year,tla,21,21
2022-06-30,stars,156_3year,coq,314,314
2022-06-30,stars,156_3year,ada,257,257
2022-06-30,stars,156_3year,sml,237,237
2022-06-30,stars,156_3year,agda,115,115
2022-06-30,stars,156_3year,lean,89,89
2022-06-30,stars,156_3year,isabelle,61,61
2022-06-30,stars,156_3year,idris,53,53
2022-06-30,stars,156_3year,tla,50,50
2022-06-30,stars,alltime,coq,531,531
2022-06-30,stars,alltime,ada,475,475
2022-06-30,stars,alltime,sml,451,451
2022-06-30,stars,alltime,agda,212,212
2022-06-30,stars,alltime,idris,146,146
2022-06-30,stars,alltime,lean,101,101
2022-06-30,stars,alltime,isabelle,100,100
2022-06-30,stars,alltime,tla,70,70
