ds,sortby,pushed,language,quantile,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-06-09,stars,004_1month,ada,< q10,3,3.0,3.0,3.0,2.0,3.0,0.0,11.0,25573.0,32485.0,10828.333333333334,13225.805129871425,1389.0,3456.0,6901.0,16237.0,21838.600000000002,0.0,1583.0,576.3333333333334,874.8498918862214,29.200000000000003,73.0,146.0,864.5,1295.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,85.0,28.333333333333332,48.21134029803915,0.2,0.5,1.0,42.5,67.4,0.0,5.0,5.0,1.6666666666666667,2.8867513459481287,0.0,0.0,0.0,2.5,4.0,0.0,216.0,216.0,72.0,124.70765814495917,0.0,0.0,0.0,108.0,172.8,0.0,7.0,2.3333333333333335,4.041451884327381,0.0,0.0,0.0,3.5,5.6000000000000005
2022-06-09,stars,004_1month,ada,q10 - q25,6,6.0,6.0,6.0,5.0,5.0,0.0,238.0,9105.0,20711.0,3451.8333333333335,3755.744795199305,268.0,302.0,2487.5,5736.5,7600.0,56.0,1857.0,644.3333333333334,827.7208869339149,64.5,86.75,165.0,1213.0,1703.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,150.0,324.0,54.0,72.13043740335975,0.5,1.25,15.5,113.75,146.0,0.0,42.0,69.0,11.5,17.615334229017627,0.0,0.25,1.5,18.5,33.0,0.0,151.0,177.0,29.5,60.341527988608306,0.0,0.0,0.5,19.0,88.0,0.0,10.0,3.1666666666666665,4.119061381755152,0.0,0.0,1.5,5.25,8.0
2022-06-09,stars,004_1month,ada,q25 - q50,5,5.0,5.0,5.0,2.0,5.0,1.0,26.0,18701.0,48382.0,9676.4,7431.348350064072,1966.8000000000002,4878.0,10316.0,14461.0,17005.0,52.0,2482.0,844.6,1020.6484703363839,117.2,215.0,269.0,1205.0,1971.2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,25.0,27.0,5.4,10.99090533122727,0.0,0.0,0.0,2.0,15.800000000000002,0.0,5.0,7.0,1.4,2.1908902300206643,0.0,0.0,0.0,2.0,3.8000000000000003,0.0,1.0,1.0,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,17.0,3.4,7.602631123499285,0.0,0.0,0.0,0.0,10.200000000000001
2022-06-09,stars,004_1month,ada,q50 - q75,11,9.0,11.0,11.0,7.0,10.0,3.0,34.0,132675.0,285931.0,25993.727272727272,48224.24434678248,314.0,571.0,1959.0,16016.0,111899.0,34.0,2445.0,1099.0,788.9125426813797,183.0,601.0,965.0,1656.5,2100.0,3.0,9.0,4.636363636363637,2.062654952856986,3.0,3.0,4.0,5.0,8.0,1.0,253.0,564.0,51.27272727272727,86.40149409482558,1.0,4.0,13.0,34.5,191.0,0.0,124.0,177.0,16.09090909090909,37.74772720430873,0.0,0.0,1.0,4.0,41.0,0.0,43.0,75.0,6.818181818181818,13.17435525419124,0.0,0.0,1.0,8.0,14.0,0.0,5.0,1.6363636363636365,2.157439559882375,0.0,0.0,0.0,3.5,5.0
2022-06-09,stars,004_1month,ada,q75 - q90,5,5.0,5.0,5.0,4.0,5.0,0.0,343.0,11370.0,20388.0,4077.6,4564.583584512392,605.8,1000.0,2017.0,5658.0,9085.2,422.0,2704.0,2188.8,995.2633822260317,1220.4,2418.0,2700.0,2700.0,2702.4,13.0,14.0,13.8,0.44721359549995815,13.4,14.0,14.0,14.0,14.0,1.0,55.0,101.0,20.2,20.523157651784484,5.0,11.0,17.0,17.0,39.800000000000004,0.0,10.0,17.0,3.4,3.847076812334269,0.8,2.0,2.0,3.0,7.200000000000001,0.0,5.0,8.0,1.6,1.949358868961793,0.4,1.0,1.0,1.0,3.4000000000000004,0.0,7.0,5.2,2.9495762407505253,2.4000000000000004,6.0,6.0,7.0,7.0
2022-06-09,stars,004_1month,ada,q90 <,4,3.0,4.0,4.0,4.0,3.0,0.0,21.0,164223.0,170750.0,42687.5,81079.67948259292,35.400000000000006,57.0,3253.0,45883.5,116887.20000000003,48.0,1204.0,351.0,569.2790762593218,48.0,48.0,76.0,379.0,874.0000000000002,15.0,26.0,20.0,5.830951894845301,15.0,15.0,19.5,24.5,25.4,0.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.25,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.25,0.7000000000000002
2022-06-09,stars,004_1month,agda,< q10,1,0.0,1.0,1.0,1.0,1.0,0.0,1959.0,1959.0,1959.0,1959.0,,1959.0,1959.0,1959.0,1959.0,1959.0,378.0,378.0,378.0,,378.0,378.0,378.0,378.0,378.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0
2022-06-09,stars,004_1month,agda,q25 - q50,3,1.0,2.0,3.0,3.0,2.0,0.0,13.0,95325.0,104632.0,34877.333333333336,52554.49119088998,1869.2,4653.5,9294.0,52309.5,78118.8,15.0,1585.0,819.3333333333334,785.7139004328059,183.60000000000002,436.5,858.0,1221.5,1439.6,1.0,3.0,1.6666666666666667,1.1547005383792517,1.0,1.0,1.0,2.0,2.6,0.0,105.0,108.0,36.0,59.77457653551382,0.6000000000000001,1.5,3.0,54.0,84.60000000000001,0.0,17.0,22.0,7.333333333333333,8.736894948054106,1.0,2.5,5.0,11.0,14.600000000000001,0.0,4.0,4.0,1.3333333333333333,2.3094010767585034,0.0,0.0,0.0,2.0,3.2,0.0,11.0,3.6666666666666665,6.3508529610858835,0.0,0.0,0.0,5.5,8.8
2022-06-09,stars,004_1month,agda,q50 - q75,2,0.0,2.0,2.0,2.0,2.0,0.0,8.0,18.0,26.0,13.0,7.0710678118654755,9.0,10.5,13.0,15.5,17.0,4.0,6.0,5.0,1.4142135623730951,4.2,4.5,5.0,5.5,5.8,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,stars,004_1month,agda,q75 - q90,1,0.0,1.0,1.0,0.0,1.0,0.0,619.0,619.0,619.0,619.0,,619.0,619.0,619.0,619.0,619.0,60.0,60.0,60.0,,60.0,60.0,60.0,60.0,60.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
