ds,sortby,pushed,language,license_key,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-06-30,stars,004_1month,ada,,7,0.0,7.0,7.0,6.0,7.0,0.0,2.0,132350.0,180969.0,25852.714285714286,47983.96436211541,92.00000000000001,446.0,6513.0,20606.0,69205.40000000004,5.0,2121.0,817.0,754.6941985555032,10.4,198.0,986.0,1105.5,1583.4000000000003,2.0,24.0,11.285714285714286,8.159131606453505,2.6,4.0,14.0,15.5,19.200000000000003,0.0,255.0,257.0,36.714285714285715,96.25610679452028,0.0,0.0,0.0,1.0,102.6000000000001,0.0,41.0,41.0,5.857142857142857,15.496543393378316,0.0,0.0,0.0,0.0,16.400000000000013,0.0,43.0,43.0,6.142857142857143,16.25247233939677,0.0,0.0,0.0,0.0,17.200000000000017,0.0,1.0,0.14285714285714285,0.37796447300922725,0.0,0.0,0.0,0.0,0.40000000000000036
2022-06-30,stars,004_1month,ada,agpl-3.0,2,2.0,2.0,2.0,1.0,2.0,0.0,655.0,25887.0,26542.0,13271.0,17841.718302898968,3178.2000000000003,6963.0,13271.0,19579.0,23363.8,204.0,1604.0,904.0,989.9494936611666,344.0,554.0,904.0,1254.0,1464.0,0.0,25.0,12.5,17.67766952966369,2.5,6.25,12.5,18.75,22.5,7.0,85.0,92.0,46.0,55.154328932550705,14.8,26.5,46.0,65.5,77.2,1.0,5.0,6.0,3.0,2.8284271247461903,1.4,2.0,3.0,4.0,4.6,0.0,218.0,218.0,109.0,154.14927829866735,21.8,54.5,109.0,163.5,196.20000000000002,3.0,7.0,5.0,2.8284271247461903,3.4,4.0,5.0,6.0,6.6
2022-06-30,stars,004_1month,ada,apache-2.0,5,5.0,5.0,5.0,3.0,4.0,1.0,187.0,11372.0,22274.0,4454.8,4456.007708700693,981.8000000000001,2174.0,2259.0,6282.0,9336.0,437.0,2725.0,1817.4,1122.4601551948292,568.2,765.0,2439.0,2721.0,2723.4,1.0,19.0,6.8,7.049822692805827,2.2,4.0,4.0,6.0,13.8,2.0,55.0,123.0,24.6,21.547621678505497,5.6,11.0,17.0,38.0,48.2,0.0,10.0,20.0,4.0,3.8078865529319543,0.8,2.0,3.0,5.0,8.0,0.0,4.0,8.0,1.6,1.51657508881031,0.4,1.0,1.0,2.0,3.2,0.0,7.0,4.6,2.792848008753788,1.6,4.0,6.0,6.0,6.6
2022-06-30,stars,004_1month,ada,bsd-2-clause,1,1.0,1.0,1.0,1.0,1.0,0.0,58.0,58.0,58.0,58.0,,58.0,58.0,58.0,58.0,58.0,490.0,490.0,490.0,,490.0,490.0,490.0,490.0,490.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0
2022-06-30,stars,004_1month,ada,bsd-3-clause,7,7.0,7.0,7.0,4.0,7.0,0.0,179.0,19153.0,72506.0,10358.0,7819.743196976911,363.8,4796.0,10362.0,16610.0,18881.8,94.0,2503.0,948.7142857142857,1082.589136327923,127.0,192.5,290.0,1684.5,2480.8,2.0,25.0,16.571428571428573,7.828519290754433,9.200000000000001,14.0,16.0,22.5,23.8,0.0,191.0,251.0,35.857142857142854,69.6214252737105,0.0,0.0,4.0,28.0,95.00000000000006,0.0,124.0,130.0,18.571428571428573,46.5039680846597,0.0,0.0,1.0,2.5,51.40000000000004,0.0,14.0,19.0,2.7142857142857144,5.0896720822428145,0.0,0.0,1.0,2.0,7.400000000000004,0.0,17.0,3.5714285714285716,6.241184258807054,0.0,0.0,0.0,4.0,9.800000000000004
2022-06-30,stars,004_1month,ada,gpl-2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,5138.0,5138.0,5138.0,5138.0,,5138.0,5138.0,5138.0,5138.0,5138.0,986.0,986.0,986.0,,986.0,986.0,986.0,986.0,986.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,13.0,13.0,13.0,13.0,,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-06-30,stars,004_1month,ada,gpl-3.0,8,8.0,7.0,8.0,7.0,8.0,1.0,72.0,112285.0,143690.0,17961.25,38387.737691500246,135.0,166.5,5330.5,8452.0,43211.79999999998,69.0,1990.0,1002.5,790.2205840324406,74.6,368.0,985.0,1647.75,1911.6,1.0,9.0,5.625,3.113908889391045,1.0,4.0,6.5,8.0,8.3,0.0,153.0,336.0,42.0,67.02664715299005,0.0,0.75,7.0,52.5,148.8,0.0,43.0,71.0,8.875,16.039571600976664,0.0,0.0,1.0,7.5,29.699999999999996,0.0,159.0,199.0,24.875,54.97125872412133,0.0,0.0,0.5,16.75,65.19999999999997,0.0,6.0,1.375,2.5599944196367748,0.0,0.0,0.0,1.25,5.3
2022-06-30,stars,004_1month,ada,isc,1,1.0,1.0,1.0,1.0,1.0,0.0,6901.0,6901.0,6901.0,6901.0,,6901.0,6901.0,6901.0,6901.0,6901.0,167.0,167.0,167.0,,167.0,167.0,167.0,167.0,167.0,21.0,21.0,21.0,,21.0,21.0,21.0,21.0,21.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-06-30,stars,004_1month,ada,lgpl-2.1,1,1.0,1.0,1.0,1.0,1.0,0.0,454.0,454.0,454.0,454.0,,454.0,454.0,454.0,454.0,454.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-06-30,stars,004_1month,ada,mit,7,7.0,7.0,7.0,5.0,5.0,1.0,11.0,193714.0,194443.0,27777.571428571428,73171.20442691725,20.0,30.0,46.0,306.0,77674.00000000007,21.0,479.0,146.85714285714286,160.89585510657568,39.6,53.5,73.0,174.0,325.4000000000001,3.0,26.0,19.428571428571427,7.764387566686397,11.400000000000002,19.0,22.0,23.5,24.8,0.0,29.0,36.0,5.142857142857143,10.558228567150385,0.0,0.5,2.0,2.0,12.80000000000001,0.0,2.0,2.0,0.2857142857142857,0.7559289460184545,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,1.0,1.0,0.14285714285714285,0.37796447300922725,0.0,0.0,0.0,0.0,0.40000000000000036,0.0,10.0,2.142857142857143,3.7606990231680526,0.0,0.0,0.0,2.5,6.400000000000002
2022-06-30,stars,004_1month,ada,other,1,1.0,1.0,1.0,0.0,1.0,1.0,4948.0,4948.0,4948.0,4948.0,,4948.0,4948.0,4948.0,4948.0,4948.0,1226.0,1226.0,1226.0,,1226.0,1226.0,1226.0,1226.0,1226.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-06-30,stars,004_1month,agda,,10,0.0,9.0,10.0,9.0,9.0,0.0,7.0,95325.0,98293.0,9829.3,30046.49210085375,7.9,18.25,79.5,498.75,11332.499999999967,2.0,2184.0,364.4,697.8628009063738,2.9,12.25,31.5,319.5,1009.4999999999995,2.0,26.0,13.6,9.811557810392122,2.9,6.25,10.0,24.25,25.1,0.0,38.0,43.0,4.3,11.879487456208802,0.0,0.0,0.0,1.0,6.499999999999988,0.0,5.0,6.0,0.6,1.577621275493231,0.0,0.0,0.0,0.0,1.3999999999999986,0.0,15.0,15.0,1.5,4.743416490252569,0.0,0.0,0.0,0.0,1.4999999999999947,0.0,4.0,0.4,1.2649110640673518,0.0,0.0,0.0,0.0,0.3999999999999986
2022-06-30,stars,004_1month,agda,apache-2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,,118.0,118.0,118.0,118.0,118.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0
2022-06-30,stars,004_1month,agda,gpl-3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,9528.0,9528.0,9528.0,9528.0,,9528.0,9528.0,9528.0,9528.0,9528.0,1606.0,1606.0,1606.0,,1606.0,1606.0,1606.0,1606.0,1606.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,105.0,105.0,105.0,105.0,,105.0,105.0,105.0,105.0,105.0,17.0,17.0,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-06-30,stars,004_1month,agda,mit,1,1.0,1.0,1.0,1.0,1.0,0.0,1668.0,1668.0,1668.0,1668.0,,1668.0,1668.0,1668.0,1668.0,1668.0,1116.0,1116.0,1116.0,,1116.0,1116.0,1116.0,1116.0,1116.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-06-30,stars,004_1month,coq,,11,0.0,11.0,11.0,11.0,11.0,1.0,1.0,16595.0,37136.0,3376.0,5715.8481260439385,12.0,89.0,239.0,4093.0,11137.0,3.0,2605.0,743.6363636363636,964.8307906288306,11.0,33.0,349.0,1236.5,2122.0,1.0,26.0,9.818181818181818,9.474367333159316,1.0,1.5,6.0,17.0,23.0,0.0,45.0,88.0,8.0,14.913081505845799,0.0,0.0,0.0,8.0,26.0,0.0,22.0,30.0,2.727272727272727,6.574053682331916,0.0,0.0,0.0,1.5,5.0,0.0,19.0,22.0,2.0,5.674504383644443,0.0,0.0,0.0,0.5,2.0,0.0,6.0,1.3636363636363635,2.377928816122437,0.0,0.0,0.0,2.0,5.0
