ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-23,stars,004_1month,ada,36,36
2022-06-23,stars,004_1month,coq,28,28
2022-06-23,stars,004_1month,sml,15,15
2022-06-23,stars,004_1month,lean,14,14
2022-06-23,stars,004_1month,agda,10,10
2022-06-23,stars,004_1month,idris,8,8
2022-06-23,stars,004_1month,isabelle,8,8
2022-06-23,stars,004_1month,tla,5,5
2022-06-23,stars,013_3month,coq,58,58
2022-06-23,stars,013_3month,ada,55,55
2022-06-23,stars,013_3month,sml,31,31
2022-06-23,stars,013_3month,lean,25,25
2022-06-23,stars,013_3month,agda,22,22
2022-06-23,stars,013_3month,isabelle,16,16
2022-06-23,stars,013_3month,idris,14,14
2022-06-23,stars,013_3month,tla,10,10
2022-06-23,stars,026_6month,ada,86,86
2022-06-23,stars,026_6month,coq,84,84
2022-06-23,stars,026_6month,sml,57,57
2022-06-23,stars,026_6month,lean,35,35
2022-06-23,stars,026_6month,agda,33,33
2022-06-23,stars,026_6month,isabelle,23,23
2022-06-23,stars,026_6month,idris,18,18
2022-06-23,stars,026_6month,tla,14,14
2022-06-23,stars,052_1year,ada,124,124
2022-06-23,stars,052_1year,coq,117,117
2022-06-23,stars,052_1year,sml,102,102
2022-06-23,stars,052_1year,lean,54,54
2022-06-23,stars,052_1year,agda,51,51
2022-06-23,stars,052_1year,isabelle,33,33
2022-06-23,stars,052_1year,idris,28,28
2022-06-23,stars,052_1year,tla,21,21
2022-06-23,stars,156_3year,coq,314,314
2022-06-23,stars,156_3year,ada,256,256
2022-06-23,stars,156_3year,sml,238,238
2022-06-23,stars,156_3year,agda,113,113
2022-06-23,stars,156_3year,lean,89,89
2022-06-23,stars,156_3year,isabelle,61,61
2022-06-23,stars,156_3year,idris,53,53
2022-06-23,stars,156_3year,tla,50,50
2022-06-23,stars,alltime,coq,491,500
2022-06-23,stars,alltime,ada,473,473
2022-06-23,stars,alltime,sml,450,450
2022-06-23,stars,alltime,agda,209,209
2022-06-23,stars,alltime,idris,146,146
2022-06-23,stars,alltime,lean,101,101
2022-06-23,stars,alltime,isabelle,100,100
2022-06-23,stars,alltime,tla,70,70
