ds,sortby,pushed,language,repo_count,repo_data_count
2022-10-13,stars,004_1month,coq,35,35
2022-10-13,stars,004_1month,ada,26,26
2022-10-13,stars,004_1month,sml,14,14
2022-10-13,stars,004_1month,agda,12,12
2022-10-13,stars,004_1month,lean,10,10
2022-10-13,stars,004_1month,idris,5,5
2022-10-13,stars,004_1month,isabelle,5,5
2022-10-13,stars,004_1month,tla,3,3
2022-10-13,stars,013_3month,coq,59,59
2022-10-13,stars,013_3month,ada,57,57
2022-10-13,stars,013_3month,sml,32,32
2022-10-13,stars,013_3month,agda,23,23
2022-10-13,stars,013_3month,lean,19,19
2022-10-13,stars,013_3month,isabelle,13,13
2022-10-13,stars,013_3month,idris,12,12
2022-10-13,stars,013_3month,tla,8,8
2022-10-13,stars,026_6month,ada,87,87
2022-10-13,stars,026_6month,coq,86,86
2022-10-13,stars,026_6month,sml,60,60
2022-10-13,stars,026_6month,agda,38,38
2022-10-13,stars,026_6month,lean,33,33
2022-10-13,stars,026_6month,idris,23,23
2022-10-13,stars,026_6month,isabelle,18,18
2022-10-13,stars,026_6month,tla,16,16
2022-10-13,stars,052_1year,ada,127,127
2022-10-13,stars,052_1year,coq,121,121
2022-10-13,stars,052_1year,sml,103,103
2022-10-13,stars,052_1year,agda,58,58
2022-10-13,stars,052_1year,lean,49,49
2022-10-13,stars,052_1year,isabelle,32,32
2022-10-13,stars,052_1year,idris,27,27
2022-10-13,stars,052_1year,tla,23,23
2022-10-13,stars,156_3year,coq,306,306
2022-10-13,stars,156_3year,ada,264,264
2022-10-13,stars,156_3year,sml,240,240
2022-10-13,stars,156_3year,agda,113,113
2022-10-13,stars,156_3year,lean,95,95
2022-10-13,stars,156_3year,isabelle,60,60
2022-10-13,stars,156_3year,idris,53,53
2022-10-13,stars,156_3year,tla,51,51
2022-10-13,stars,alltime,coq,544,544
2022-10-13,stars,alltime,ada,494,494
2022-10-13,stars,alltime,sml,466,466
2022-10-13,stars,alltime,agda,221,221
2022-10-13,stars,alltime,idris,149,149
2022-10-13,stars,alltime,lean,108,108
2022-10-13,stars,alltime,isabelle,103,103
2022-10-13,stars,alltime,tla,75,75
