ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-10-20,stars,004_1month,ada,26,20.0,25.0,26.0,20.0,26.0,5.0,4.0,134647.0,450973.0,17345.115384615383,34385.33180101879,19.0,523.75,4997.5,10495.0,47022.0,9.0,4234.0,1282.3461538461538,1135.7010501820519,28.5,182.75,1337.5,2074.0,2568.0,0.0,27.0,10.076923076923077,9.562104692683834,1.0,1.0,8.0,16.75,25.0,0.0,274.0,974.0,37.46153846153846,68.38551353567844,0.0,0.0,3.5,45.75,123.0,0.0,48.0,181.0,6.961538461538462,13.441668852432777,0.0,0.0,1.0,6.75,20.5,0.0,213.0,528.0,20.307692307692307,56.85755480550971,0.0,0.0,0.5,5.75,32.5,0.0,13.0,2.730769230769231,3.955327468695277,0.0,0.0,0.0,6.0,7.5
2022-10-20,stars,004_1month,agda,9,2.0,8.0,9.0,8.0,8.0,0.0,11.0,10300.0,13490.0,1498.888888888889,3347.193691902384,29.400000000000002,89.0,100.0,1225.0,3248.8000000000015,14.0,1718.0,289.3333333333333,550.4945503817453,18.0,22.0,58.0,217.0,663.6000000000003,1.0,24.0,11.11111111111111,8.809716857601675,1.8,2.0,9.0,19.0,20.8,0.0,118.0,123.0,13.666666666666666,39.131189606246316,0.0,0.0,1.0,1.0,25.20000000000002,0.0,19.0,20.0,2.2222222222222223,6.300352723811933,0.0,0.0,0.0,0.0,4.600000000000003,0.0,4.0,4.0,0.4444444444444444,1.3333333333333335,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,11.0,1.2222222222222223,3.6666666666666665,0.0,0.0,0.0,0.0,2.200000000000002
2022-10-20,stars,004_1month,coq,33,20.0,33.0,33.0,31.0,31.0,4.0,3.0,138067.0,297325.0,9009.848484848484,25204.651161939848,19.6,184.0,683.0,5221.0,19731.800000000003,5.0,3030.0,911.030303030303,876.1484422191427,27.8,154.0,752.0,1180.0,2393.4,1.0,27.0,11.303030303030303,9.251637856633982,1.2000000000000002,3.0,8.0,21.0,23.8,0.0,667.0,1610.0,48.78787878787879,124.52779749310935,0.0,0.0,7.0,22.0,142.20000000000007,0.0,58.0,244.0,7.393939393939394,13.912537946802235,0.0,0.0,1.0,8.0,18.400000000000002,0.0,44.0,131.0,3.9696969696969697,8.636712512889558,0.0,0.0,0.0,4.0,9.400000000000002,0.0,13.0,2.242424242424242,3.2790080724807527,0.0,0.0,0.0,4.0,7.0
2022-10-20,stars,004_1month,idris,6,2.0,5.0,6.0,5.0,5.0,0.0,1.0,2512.0,3057.0,509.5,986.1453746786018,4.5,32.0,133.5,242.5,1390.5,20.0,634.0,239.83333333333334,265.103313194435,21.5,26.25,139.5,423.0,558.5,4.0,27.0,15.666666666666666,9.500877152487904,4.5,7.5,17.5,22.25,25.0,0.0,79.0,80.0,13.333333333333334,32.17245198406032,0.0,0.0,0.0,0.75,40.0,0.0,12.0,12.0,2.0,4.898979485566356,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.16666666666666666,0.408248290463863,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,stars,004_1month,isabelle,6,2.0,6.0,6.0,5.0,5.0,1.0,176.0,241962.0,429212.0,71535.33333333333,93677.86919794165,2490.0,5270.25,38939.5,96095.75,173176.5,632.0,3017.0,1608.5,1117.4891050923047,652.0,741.25,1164.0,2596.25,3009.5,0.0,21.0,10.666666666666666,7.393691004272944,2.5,6.5,11.5,14.25,18.0,1.0,425.0,463.0,77.16666666666667,170.58419231179266,1.5,2.25,6.5,19.0,223.5,1.0,90.0,96.0,16.0,36.254654873546926,1.0,1.0,1.0,1.75,46.0,0.0,26.0,27.0,4.5,10.540398474441087,0.0,0.0,0.0,0.75,13.5,0.0,5.0,0.8333333333333334,2.0412414523193148,0.0,0.0,0.0,0.0,2.5
2022-10-20,stars,004_1month,lean,8,4.0,8.0,8.0,8.0,8.0,2.0,1.0,1012938.0,1079800.0,134975.0,355485.0040923969,7.300000000000001,43.0,213.0,17033.75,349723.69999999984,9.0,2025.0,602.25,790.6093039096944,21.6,29.25,284.5,794.0,1761.8,0.0,21.0,6.75,7.887603293414656,0.7000000000000001,1.0,3.0,10.75,17.5,0.0,1856.0,1956.0,244.5,651.4331453473511,0.0,0.0,9.5,33.25,595.2999999999997,0.0,173.0,194.0,24.25,60.3057684992548,0.0,0.0,0.5,8.0,61.699999999999974,0.0,156.0,178.0,22.25,54.58872201681014,0.0,0.0,0.0,5.5,62.199999999999974,0.0,2.0,0.375,0.7440238091428449,0.0,0.0,0.0,0.25,1.2999999999999998
2022-10-20,stars,004_1month,sml,15,6.0,15.0,15.0,14.0,14.0,1.0,1.0,232611.0,544475.0,36298.333333333336,65497.49347948544,17.800000000000004,152.0,854.0,56346.0,99202.79999999999,5.0,4868.0,1345.7333333333333,1735.3943342186224,10.4,25.0,301.0,2621.0,3838.3999999999996,0.0,27.0,10.0,9.899494936611665,1.0,2.5,5.0,19.0,25.0,0.0,1481.0,1819.0,121.26666666666667,380.58403740016405,0.0,0.0,3.0,13.5,159.79999999999995,0.0,427.0,471.0,31.4,109.61478002532324,0.0,0.0,0.0,4.5,17.799999999999997,0.0,187.0,278.0,18.533333333333335,50.13961460144017,0.0,0.0,0.0,3.0,48.39999999999998,0.0,13.0,2.066666666666667,3.899938949461108,0.0,0.0,0.0,2.0,6.999999999999998
2022-10-20,stars,004_1month,tla,3,3.0,3.0,3.0,2.0,2.0,0.0,356.0,47517.0,54450.0,18150.0,25622.074994035906,1600.2,3466.5,6577.0,27047.0,39329.0,19.0,2095.0,1120.3333333333333,1043.7803089411743,264.6,633.0,1247.0,1671.0,1925.4,2.0,18.0,11.0,8.18535277187245,4.2,7.5,13.0,15.5,17.0,1.0,201.0,211.0,70.33333333333333,113.23132664299811,2.6,5.0,9.0,105.0,162.60000000000002,0.0,30.0,36.0,12.0,15.874507866387544,1.2000000000000002,3.0,6.0,18.0,25.200000000000003,0.0,16.0,20.0,6.666666666666667,8.32666399786453,0.8,2.0,4.0,10.0,13.600000000000001,0.0,16.0,6.333333333333333,8.504900548115383,0.6000000000000001,1.5,3.0,9.5,13.4
2022-10-20,stars,013_3month,ada,56,41.0,55.0,56.0,41.0,51.0,6.0,4.0,134647.0,623565.0,11135.089285714286,25019.61545397152,14.0,226.5,3038.5,7660.75,24436.0,9.0,4234.0,1142.625,1168.2294538395197,50.0,131.25,566.0,2131.5,2787.0,0.0,90.0,35.982142857142854,28.906426508762607,1.0,9.0,31.0,59.0,79.5,0.0,274.0,1371.0,24.482142857142858,55.086705563775816,0.0,0.0,1.5,17.25,69.0,0.0,131.0,339.0,6.053571428571429,19.60372844208899,0.0,0.0,0.0,2.0,11.0,0.0,213.0,550.0,9.821428571428571,39.61776788850594,0.0,0.0,0.0,1.0,9.5,0.0,13.0,2.6785714285714284,3.6337165690097653,0.0,0.0,0.0,6.0,7.0
2022-10-20,stars,013_3month,agda,23,8.0,20.0,23.0,20.0,20.0,1.0,9.0,95327.0,137288.0,5969.04347826087,19872.45339540564,33.2,84.0,151.0,1355.5,11717.600000000002,14.0,1793.0,521.304347826087,559.2137690773463,26.000000000000004,114.0,217.0,891.0,1384.8000000000004,0.0,79.0,32.78260869565217,24.10385959614829,2.0,12.5,29.0,54.0,60.8,0.0,131.0,342.0,14.869565217391305,36.98931583803636,0.0,0.0,1.0,3.0,52.00000000000004,0.0,19.0,35.0,1.5217391304347827,4.187313797405762,0.0,0.0,0.0,0.0,4.800000000000001,0.0,15.0,20.0,0.8695652173913043,3.1952286562948675,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,11.0,1.8695652173913044,3.019698176159136,0.0,0.0,0.0,4.0,6.0
