ds,sortby,pushed,language,repo_count,repo_data_count
2022-10-06,stars,004_1month,coq,37,37
2022-10-06,stars,004_1month,ada,25,25
2022-10-06,stars,004_1month,sml,18,18
2022-10-06,stars,004_1month,agda,10,10
2022-10-06,stars,004_1month,lean,10,10
2022-10-06,stars,004_1month,idris,8,8
2022-10-06,stars,004_1month,isabelle,5,5
2022-10-06,stars,004_1month,tla,5,5
2022-10-06,stars,013_3month,coq,61,61
2022-10-06,stars,013_3month,ada,58,58
2022-10-06,stars,013_3month,sml,36,36
2022-10-06,stars,013_3month,agda,23,23
2022-10-06,stars,013_3month,lean,18,18
2022-10-06,stars,013_3month,isabelle,13,13
2022-10-06,stars,013_3month,idris,12,12
2022-10-06,stars,013_3month,tla,9,9
2022-10-06,stars,026_6month,ada,85,85
2022-10-06,stars,026_6month,coq,85,85
2022-10-06,stars,026_6month,sml,60,60
2022-10-06,stars,026_6month,agda,36,36
2022-10-06,stars,026_6month,lean,32,32
2022-10-06,stars,026_6month,idris,23,23
2022-10-06,stars,026_6month,isabelle,18,18
2022-10-06,stars,026_6month,tla,16,16
2022-10-06,stars,052_1year,ada,126,126
2022-10-06,stars,052_1year,coq,121,121
2022-10-06,stars,052_1year,sml,104,104
2022-10-06,stars,052_1year,agda,56,56
2022-10-06,stars,052_1year,lean,50,50
2022-10-06,stars,052_1year,isabelle,32,32
2022-10-06,stars,052_1year,idris,27,27
2022-10-06,stars,052_1year,tla,23,23
2022-10-06,stars,156_3year,coq,307,307
2022-10-06,stars,156_3year,ada,264,264
2022-10-06,stars,156_3year,sml,240,240
2022-10-06,stars,156_3year,agda,111,111
2022-10-06,stars,156_3year,lean,94,94
2022-10-06,stars,156_3year,isabelle,60,60
2022-10-06,stars,156_3year,idris,53,53
2022-10-06,stars,156_3year,tla,52,52
2022-10-06,stars,alltime,coq,544,544
2022-10-06,stars,alltime,ada,492,492
2022-10-06,stars,alltime,sml,465,465
2022-10-06,stars,alltime,agda,219,219
2022-10-06,stars,alltime,idris,149,149
2022-10-06,stars,alltime,lean,107,107
2022-10-06,stars,alltime,isabelle,103,103
2022-10-06,stars,alltime,tla,76,76
