ds,created,language,user_count
2022-06-23,004_1month,python,374
2022-06-23,004_1month,java,128
2022-06-23,004_1month,c++,67
2022-06-23,004_1month,c,51
2022-06-23,004_1month,go,29
2022-06-23,004_1month,rust,15
2022-06-23,004_1month,r,11
2022-06-23,004_1month,terraform,5
2022-06-23,004_1month,assembly,3
2022-06-23,004_1month,elixir,1
2022-06-23,004_1month,haskell,1
2022-06-23,004_1month,ada,0
2022-06-23,004_1month,agda,0
2022-06-23,004_1month,coq,0
2022-06-23,004_1month,idris,0
2022-06-23,004_1month,isabelle,0
2022-06-23,004_1month,lean,0
2022-06-23,004_1month,sml,0
2022-06-23,004_1month,tla,0
2022-06-23,004_1month,erlang,0
2022-06-23,004_1month,ocaml,0
2022-06-23,004_1month,fortran,0
2022-06-23,004_1month,scala,0
2022-06-23,004_1month,verilog,0
2022-06-23,013_3month,python,1644
2022-06-23,013_3month,java,672
2022-06-23,013_3month,c++,348
2022-06-23,013_3month,c,277
2022-06-23,013_3month,go,138
2022-06-23,013_3month,r,97
2022-06-23,013_3month,rust,59
2022-06-23,013_3month,terraform,19
2022-06-23,013_3month,assembly,10
2022-06-23,013_3month,verilog,8
2022-06-23,013_3month,scala,6
2022-06-23,013_3month,elixir,4
2022-06-23,013_3month,haskell,4
2022-06-23,013_3month,fortran,2
2022-06-23,013_3month,lean,1
2022-06-23,013_3month,tla,1
2022-06-23,013_3month,ada,0
2022-06-23,013_3month,agda,0
2022-06-23,013_3month,coq,0
2022-06-23,013_3month,idris,0
2022-06-23,013_3month,isabelle,0
2022-06-23,013_3month,sml,0
2022-06-23,013_3month,erlang,0
2022-06-23,013_3month,ocaml,0
2022-06-23,052_1year,python,10386
2022-06-23,052_1year,java,4687
2022-06-23,052_1year,c++,2463
2022-06-23,052_1year,c,1643
2022-06-23,052_1year,r,705
2022-06-23,052_1year,go,670
2022-06-23,052_1year,rust,305
2022-06-23,052_1year,terraform,110
2022-06-23,052_1year,assembly,72
2022-06-23,052_1year,verilog,36
2022-06-23,052_1year,scala,30
2022-06-23,052_1year,elixir,28
2022-06-23,052_1year,fortran,27
2022-06-23,052_1year,haskell,26
2022-06-23,052_1year,erlang,23
2022-06-23,052_1year,ocaml,6
2022-06-23,052_1year,lean,5
2022-06-23,052_1year,coq,2
2022-06-23,052_1year,sml,2
2022-06-23,052_1year,agda,1
2022-06-23,052_1year,isabelle,1
2022-06-23,052_1year,tla,1
2022-06-23,052_1year,ada,0
2022-06-23,052_1year,idris,0
2022-06-23,261_5year,python,73752
2022-06-23,261_5year,java,46058
2022-06-23,261_5year,c++,22844
2022-06-23,261_5year,c,13610
2022-06-23,261_5year,r,8098
2022-06-23,261_5year,go,3464
2022-06-23,261_5year,rust,1015
2022-06-23,261_5year,assembly,645
2022-06-23,261_5year,terraform,568
2022-06-23,261_5year,scala,490
2022-06-23,261_5year,fortran,340
2022-06-23,261_5year,verilog,310
2022-06-23,261_5year,haskell,215
2022-06-23,261_5year,elixir,175
2022-06-23,261_5year,ocaml,84
2022-06-23,261_5year,erlang,66
2022-06-23,261_5year,coq,29
2022-06-23,261_5year,sml,28
2022-06-23,261_5year,ada,14
2022-06-23,261_5year,lean,11
2022-06-23,261_5year,agda,7
2022-06-23,261_5year,idris,3
2022-06-23,261_5year,isabelle,3
2022-06-23,261_5year,tla,2
2022-06-23,alltime,java,3648752
2022-06-23,alltime,python,3234818
2022-06-23,alltime,c++,1182331
2022-06-23,alltime,c,836060
2022-06-23,alltime,r,300334
2022-06-23,alltime,go,255444
2022-06-23,alltime,scala,52287
2022-06-23,alltime,rust,39460
2022-06-23,alltime,terraform,38049
2022-06-23,alltime,assembly,24372
2022-06-23,alltime,haskell,16121
2022-06-23,alltime,fortran,13464
2022-06-23,alltime,verilog,13395
2022-06-23,alltime,elixir,7824
2022-06-23,alltime,erlang,7581
2022-06-23,alltime,ocaml,5051
2022-06-23,alltime,sml,3251
2022-06-23,alltime,coq,1057
2022-06-23,alltime,ada,870
2022-06-23,alltime,lean,324
2022-06-23,alltime,agda,235
2022-06-23,alltime,isabelle,144
2022-06-23,alltime,idris,103
2022-06-23,alltime,tla,69
