ds,sortby,pushed,language,repo_count,repo_data_count
2022-12-22,stars,004_1month,ada,30,30
2022-12-22,stars,004_1month,coq,29,29
2022-12-22,stars,004_1month,sml,17,17
2022-12-22,stars,004_1month,lean,16,16
2022-12-22,stars,004_1month,agda,10,10
2022-12-22,stars,004_1month,idris,5,5
2022-12-22,stars,004_1month,isabelle,5,5
2022-12-22,stars,004_1month,tla,3,3
2022-12-22,stars,013_3month,coq,57,57
2022-12-22,stars,013_3month,ada,51,51
2022-12-22,stars,013_3month,sml,36,36
2022-12-22,stars,013_3month,lean,25,25
2022-12-22,stars,013_3month,agda,21,21
2022-12-22,stars,013_3month,idris,15,15
2022-12-22,stars,013_3month,isabelle,12,12
2022-12-22,stars,013_3month,tla,6,6
2022-12-22,stars,026_6month,coq,91,91
2022-12-22,stars,026_6month,ada,86,86
2022-12-22,stars,026_6month,sml,58,58
2022-12-22,stars,026_6month,lean,37,37
2022-12-22,stars,026_6month,agda,34,34
2022-12-22,stars,026_6month,idris,19,19
2022-12-22,stars,026_6month,isabelle,18,18
2022-12-22,stars,026_6month,tla,14,14
2022-12-22,stars,052_1year,ada,127,127
2022-12-22,stars,052_1year,coq,126,126
2022-12-22,stars,052_1year,sml,99,99
2022-12-22,stars,052_1year,agda,57,57
2022-12-22,stars,052_1year,lean,56,56
2022-12-22,stars,052_1year,isabelle,31,31
2022-12-22,stars,052_1year,idris,28,28
2022-12-22,stars,052_1year,tla,23,23
2022-12-22,stars,156_3year,coq,295,295
2022-12-22,stars,156_3year,ada,258,258
2022-12-22,stars,156_3year,sml,238,238
2022-12-22,stars,156_3year,agda,115,115
2022-12-22,stars,156_3year,lean,105,105
2022-12-22,stars,156_3year,isabelle,62,62
2022-12-22,stars,156_3year,idris,55,55
2022-12-22,stars,156_3year,tla,49,49
2022-12-22,stars,alltime,coq,558,558
2022-12-22,stars,alltime,ada,501,501
2022-12-22,stars,alltime,sml,477,477
2022-12-22,stars,alltime,agda,227,227
2022-12-22,stars,alltime,idris,154,154
2022-12-22,stars,alltime,lean,120,120
2022-12-22,stars,alltime,isabelle,106,106
2022-12-22,stars,alltime,tla,78,78
