ds,sortby,pushed,language,repo_count,repo_data_count
2022-12-08,stars,004_1month,ada,29,29
2022-12-08,stars,004_1month,coq,28,28
2022-12-08,stars,004_1month,lean,14,14
2022-12-08,stars,004_1month,sml,13,13
2022-12-08,stars,004_1month,agda,9,9
2022-12-08,stars,004_1month,isabelle,7,7
2022-12-08,stars,004_1month,idris,5,5
2022-12-08,stars,004_1month,tla,3,3
2022-12-08,stars,013_3month,coq,63,63
2022-12-08,stars,013_3month,ada,51,51
2022-12-08,stars,013_3month,sml,36,36
2022-12-08,stars,013_3month,lean,26,26
2022-12-08,stars,013_3month,agda,22,22
2022-12-08,stars,013_3month,idris,14,14
2022-12-08,stars,013_3month,isabelle,12,12
2022-12-08,stars,013_3month,tla,6,6
2022-12-08,stars,026_6month,coq,90,90
2022-12-08,stars,026_6month,ada,87,87
2022-12-08,stars,026_6month,sml,57,57
2022-12-08,stars,026_6month,lean,36,36
2022-12-08,stars,026_6month,agda,35,35
2022-12-08,stars,026_6month,idris,19,19
2022-12-08,stars,026_6month,isabelle,17,17
2022-12-08,stars,026_6month,tla,13,13
2022-12-08,stars,052_1year,ada,125,125
2022-12-08,stars,052_1year,coq,125,125
2022-12-08,stars,052_1year,sml,102,102
2022-12-08,stars,052_1year,lean,59,59
2022-12-08,stars,052_1year,agda,57,57
2022-12-08,stars,052_1year,isabelle,30,30
2022-12-08,stars,052_1year,idris,27,27
2022-12-08,stars,052_1year,tla,23,23
2022-12-08,stars,156_3year,coq,293,293
2022-12-08,stars,156_3year,ada,259,259
2022-12-08,stars,156_3year,sml,237,237
2022-12-08,stars,156_3year,agda,115,115
2022-12-08,stars,156_3year,lean,105,105
2022-12-08,stars,156_3year,isabelle,62,62
2022-12-08,stars,156_3year,idris,55,55
2022-12-08,stars,156_3year,tla,47,47
2022-12-08,stars,alltime,coq,556,556
2022-12-08,stars,alltime,ada,498,498
2022-12-08,stars,alltime,sml,474,474
2022-12-08,stars,alltime,agda,226,226
2022-12-08,stars,alltime,idris,153,153
2022-12-08,stars,alltime,lean,120,120
2022-12-08,stars,alltime,isabelle,105,105
2022-12-08,stars,alltime,tla,76,76
