ds,sortby,pushed,language,repo_count,repo_data_count
2022-12-15,stars,004_1month,ada,30,30
2022-12-15,stars,004_1month,coq,28,28
2022-12-15,stars,004_1month,lean,16,16
2022-12-15,stars,004_1month,sml,16,16
2022-12-15,stars,004_1month,agda,9,9
2022-12-15,stars,004_1month,idris,4,4
2022-12-15,stars,004_1month,isabelle,4,4
2022-12-15,stars,004_1month,tla,4,4
2022-12-15,stars,013_3month,coq,63,63
2022-12-15,stars,013_3month,ada,51,51
2022-12-15,stars,013_3month,sml,35,35
2022-12-15,stars,013_3month,lean,27,27
2022-12-15,stars,013_3month,agda,22,22
2022-12-15,stars,013_3month,idris,14,14
2022-12-15,stars,013_3month,isabelle,12,12
2022-12-15,stars,013_3month,tla,5,5
2022-12-15,stars,026_6month,coq,92,92
2022-12-15,stars,026_6month,ada,87,87
2022-12-15,stars,026_6month,sml,58,58
2022-12-15,stars,026_6month,lean,38,38
2022-12-15,stars,026_6month,agda,35,35
2022-12-15,stars,026_6month,idris,19,19
2022-12-15,stars,026_6month,isabelle,18,18
2022-12-15,stars,026_6month,tla,13,13
2022-12-15,stars,052_1year,ada,127,127
2022-12-15,stars,052_1year,coq,127,127
2022-12-15,stars,052_1year,sml,99,99
2022-12-15,stars,052_1year,lean,60,60
2022-12-15,stars,052_1year,agda,57,57
2022-12-15,stars,052_1year,isabelle,31,31
2022-12-15,stars,052_1year,idris,27,27
2022-12-15,stars,052_1year,tla,22,22
2022-12-15,stars,156_3year,coq,295,295
2022-12-15,stars,156_3year,ada,258,258
2022-12-15,stars,156_3year,sml,237,237
2022-12-15,stars,156_3year,agda,115,115
2022-12-15,stars,156_3year,lean,106,106
2022-12-15,stars,156_3year,isabelle,62,62
2022-12-15,stars,156_3year,idris,54,54
2022-12-15,stars,156_3year,tla,48,48
2022-12-15,stars,alltime,coq,558,558
2022-12-15,stars,alltime,ada,500,500
2022-12-15,stars,alltime,sml,475,475
2022-12-15,stars,alltime,agda,226,226
2022-12-15,stars,alltime,idris,153,153
2022-12-15,stars,alltime,lean,121,121
2022-12-15,stars,alltime,isabelle,106,106
2022-12-15,stars,alltime,tla,77,77
