ds,created,language,user_count
2022-04-14,004_1month,python,307
2022-04-14,004_1month,java,182
2022-04-14,004_1month,c++,101
2022-04-14,004_1month,c,69
2022-04-14,004_1month,go,31
2022-04-14,004_1month,r,18
2022-04-14,004_1month,rust,11
2022-04-14,004_1month,terraform,7
2022-04-14,004_1month,verilog,2
2022-04-14,004_1month,lean,1
2022-04-14,004_1month,tla,1
2022-04-14,004_1month,elixir,1
2022-04-14,004_1month,assembly,1
2022-04-14,004_1month,fortran,1
2022-04-14,004_1month,ada,0
2022-04-14,004_1month,agda,0
2022-04-14,004_1month,coq,0
2022-04-14,004_1month,idris,0
2022-04-14,004_1month,isabelle,0
2022-04-14,004_1month,sml,0
2022-04-14,004_1month,erlang,0
2022-04-14,004_1month,haskell,0
2022-04-14,004_1month,ocaml,0
2022-04-14,004_1month,scala,0
2022-04-14,013_3month,python,1467
2022-04-14,013_3month,java,839
2022-04-14,013_3month,c++,449
2022-04-14,013_3month,c,255
2022-04-14,013_3month,go,135
2022-04-14,013_3month,r,105
2022-04-14,013_3month,rust,44
2022-04-14,013_3month,terraform,15
2022-04-14,013_3month,assembly,8
2022-04-14,013_3month,verilog,7
2022-04-14,013_3month,elixir,5
2022-04-14,013_3month,fortran,4
2022-04-14,013_3month,scala,4
2022-04-14,013_3month,agda,1
2022-04-14,013_3month,lean,1
2022-04-14,013_3month,tla,1
2022-04-14,013_3month,erlang,1
2022-04-14,013_3month,haskell,1
2022-04-14,013_3month,ocaml,1
2022-04-14,013_3month,ada,0
2022-04-14,013_3month,coq,0
2022-04-14,013_3month,idris,0
2022-04-14,013_3month,isabelle,0
2022-04-14,013_3month,sml,0
2022-04-14,052_1year,python,10095
2022-04-14,052_1year,java,4581
2022-04-14,052_1year,c++,2506
2022-04-14,052_1year,c,1548
2022-04-14,052_1year,r,699
2022-04-14,052_1year,go,579
2022-04-14,052_1year,rust,266
2022-04-14,052_1year,terraform,116
2022-04-14,052_1year,assembly,72
2022-04-14,052_1year,elixir,30
2022-04-14,052_1year,fortran,29
2022-04-14,052_1year,verilog,29
2022-04-14,052_1year,scala,27
2022-04-14,052_1year,haskell,24
2022-04-14,052_1year,erlang,21
2022-04-14,052_1year,ocaml,7
2022-04-14,052_1year,lean,5
2022-04-14,052_1year,coq,3
2022-04-14,052_1year,sml,2
2022-04-14,052_1year,ada,1
2022-04-14,052_1year,agda,1
2022-04-14,052_1year,isabelle,1
2022-04-14,052_1year,tla,1
2022-04-14,052_1year,idris,0
2022-04-14,261_5year,python,71573
2022-04-14,261_5year,java,46254
2022-04-14,261_5year,c++,22580
2022-04-14,261_5year,c,13450
2022-04-14,261_5year,r,8137
2022-04-14,261_5year,go,3313
2022-04-14,261_5year,rust,928
2022-04-14,261_5year,assembly,635
2022-04-14,261_5year,terraform,549
2022-04-14,261_5year,scala,495
2022-04-14,261_5year,fortran,352
2022-04-14,261_5year,verilog,303
2022-04-14,261_5year,haskell,211
2022-04-14,261_5year,elixir,176
2022-04-14,261_5year,ocaml,85
2022-04-14,261_5year,erlang,66
2022-04-14,261_5year,coq,29
2022-04-14,261_5year,sml,29
2022-04-14,261_5year,ada,13
2022-04-14,261_5year,lean,10
2022-04-14,261_5year,agda,9
2022-04-14,261_5year,idris,3
2022-04-14,261_5year,isabelle,3
2022-04-14,261_5year,tla,2
2022-04-14,alltime,java,3553798
2022-04-14,alltime,python,3093893
2022-04-14,alltime,c++,1147129
2022-04-14,alltime,c,811940
2022-04-14,alltime,r,294732
2022-04-14,alltime,go,243535
2022-04-14,alltime,scala,51534
2022-04-14,alltime,rust,36499
2022-04-14,alltime,terraform,34497
2022-04-14,alltime,assembly,23576
2022-04-14,alltime,haskell,15802
2022-04-14,alltime,fortran,13101
2022-04-14,alltime,verilog,12845
2022-04-14,alltime,elixir,7624
2022-04-14,alltime,erlang,7476
2022-04-14,alltime,ocaml,4964
2022-04-14,alltime,sml,3217
2022-04-14,alltime,coq,1039
2022-04-14,alltime,ada,860
2022-04-14,alltime,lean,312
2022-04-14,alltime,agda,230
2022-04-14,alltime,isabelle,144
2022-04-14,alltime,idris,100
2022-04-14,alltime,tla,68
