ds,created,language,user_count
2022-04-28,004_1month,python,320
2022-04-28,004_1month,java,140
2022-04-28,004_1month,c++,75
2022-04-28,004_1month,c,59
2022-04-28,004_1month,go,41
2022-04-28,004_1month,r,27
2022-04-28,004_1month,rust,11
2022-04-28,004_1month,terraform,4
2022-04-28,004_1month,assembly,3
2022-04-28,004_1month,fortran,2
2022-04-28,004_1month,lean,1
2022-04-28,004_1month,scala,1
2022-04-28,004_1month,ada,0
2022-04-28,004_1month,agda,0
2022-04-28,004_1month,coq,0
2022-04-28,004_1month,idris,0
2022-04-28,004_1month,isabelle,0
2022-04-28,004_1month,sml,0
2022-04-28,004_1month,tla,0
2022-04-28,004_1month,elixir,0
2022-04-28,004_1month,erlang,0
2022-04-28,004_1month,haskell,0
2022-04-28,004_1month,ocaml,0
2022-04-28,004_1month,verilog,0
2022-04-28,013_3month,python,1626
2022-04-28,013_3month,java,811
2022-04-28,013_3month,c++,431
2022-04-28,013_3month,c,250
2022-04-28,013_3month,go,137
2022-04-28,013_3month,r,109
2022-04-28,013_3month,rust,56
2022-04-28,013_3month,terraform,14
2022-04-28,013_3month,assembly,10
2022-04-28,013_3month,elixir,6
2022-04-28,013_3month,fortran,6
2022-04-28,013_3month,verilog,6
2022-04-28,013_3month,scala,4
2022-04-28,013_3month,agda,1
2022-04-28,013_3month,lean,1
2022-04-28,013_3month,tla,1
2022-04-28,013_3month,haskell,1
2022-04-28,013_3month,ocaml,1
2022-04-28,013_3month,ada,0
2022-04-28,013_3month,coq,0
2022-04-28,013_3month,idris,0
2022-04-28,013_3month,isabelle,0
2022-04-28,013_3month,sml,0
2022-04-28,013_3month,erlang,0
2022-04-28,052_1year,python,10127
2022-04-28,052_1year,java,4575
2022-04-28,052_1year,c++,2474
2022-04-28,052_1year,c,1565
2022-04-28,052_1year,r,702
2022-04-28,052_1year,go,603
2022-04-28,052_1year,rust,269
2022-04-28,052_1year,terraform,114
2022-04-28,052_1year,assembly,70
2022-04-28,052_1year,elixir,31
2022-04-28,052_1year,fortran,31
2022-04-28,052_1year,verilog,27
2022-04-28,052_1year,scala,26
2022-04-28,052_1year,haskell,22
2022-04-28,052_1year,erlang,21
2022-04-28,052_1year,ocaml,7
2022-04-28,052_1year,lean,5
2022-04-28,052_1year,coq,3
2022-04-28,052_1year,sml,2
2022-04-28,052_1year,ada,1
2022-04-28,052_1year,agda,1
2022-04-28,052_1year,isabelle,1
2022-04-28,052_1year,tla,1
2022-04-28,052_1year,idris,0
2022-04-28,261_5year,python,72006
2022-04-28,261_5year,java,46132
2022-04-28,261_5year,c++,22610
2022-04-28,261_5year,c,13475
2022-04-28,261_5year,r,8143
2022-04-28,261_5year,go,3341
2022-04-28,261_5year,rust,946
2022-04-28,261_5year,assembly,638
2022-04-28,261_5year,terraform,550
2022-04-28,261_5year,scala,487
2022-04-28,261_5year,fortran,352
2022-04-28,261_5year,verilog,305
2022-04-28,261_5year,haskell,210
2022-04-28,261_5year,elixir,176
2022-04-28,261_5year,ocaml,83
2022-04-28,261_5year,erlang,66
2022-04-28,261_5year,coq,29
2022-04-28,261_5year,sml,29
2022-04-28,261_5year,ada,14
2022-04-28,261_5year,lean,10
2022-04-28,261_5year,agda,9
2022-04-28,261_5year,idris,3
2022-04-28,261_5year,isabelle,3
2022-04-28,261_5year,tla,2
2022-04-28,alltime,java,3573039
2022-04-28,alltime,python,3123159
2022-04-28,alltime,c++,1154366
2022-04-28,alltime,c,817142
2022-04-28,alltime,r,295883
2022-04-28,alltime,go,246122
2022-04-28,alltime,scala,51691
2022-04-28,alltime,rust,36981
2022-04-28,alltime,terraform,35214
2022-04-28,alltime,assembly,23761
2022-04-28,alltime,haskell,15854
2022-04-28,alltime,fortran,13161
2022-04-28,alltime,verilog,12962
2022-04-28,alltime,elixir,7656
2022-04-28,alltime,erlang,7491
2022-04-28,alltime,ocaml,4983
2022-04-28,alltime,sml,3222
2022-04-28,alltime,coq,1039
2022-04-28,alltime,ada,861
2022-04-28,alltime,lean,312
2022-04-28,alltime,agda,232
2022-04-28,alltime,isabelle,144
2022-04-28,alltime,idris,100
2022-04-28,alltime,tla,68
