ds,created,language,user_count
2022-04-21,004_1month,python,320
2022-04-21,004_1month,java,164
2022-04-21,004_1month,c++,86
2022-04-21,004_1month,c,65
2022-04-21,004_1month,go,33
2022-04-21,004_1month,r,24
2022-04-21,004_1month,rust,13
2022-04-21,004_1month,terraform,4
2022-04-21,004_1month,assembly,2
2022-04-21,004_1month,fortran,2
2022-04-21,004_1month,verilog,2
2022-04-21,004_1month,lean,1
2022-04-21,004_1month,tla,1
2022-04-21,004_1month,scala,1
2022-04-21,004_1month,ada,0
2022-04-21,004_1month,agda,0
2022-04-21,004_1month,coq,0
2022-04-21,004_1month,idris,0
2022-04-21,004_1month,isabelle,0
2022-04-21,004_1month,sml,0
2022-04-21,004_1month,elixir,0
2022-04-21,004_1month,erlang,0
2022-04-21,004_1month,haskell,0
2022-04-21,004_1month,ocaml,0
2022-04-21,013_3month,python,1628
2022-04-21,013_3month,java,834
2022-04-21,013_3month,c++,441
2022-04-21,013_3month,c,247
2022-04-21,013_3month,go,138
2022-04-21,013_3month,r,111
2022-04-21,013_3month,rust,52
2022-04-21,013_3month,terraform,15
2022-04-21,013_3month,assembly,8
2022-04-21,013_3month,verilog,7
2022-04-21,013_3month,fortran,6
2022-04-21,013_3month,elixir,5
2022-04-21,013_3month,scala,5
2022-04-21,013_3month,agda,1
2022-04-21,013_3month,lean,1
2022-04-21,013_3month,tla,1
2022-04-21,013_3month,erlang,1
2022-04-21,013_3month,haskell,1
2022-04-21,013_3month,ocaml,1
2022-04-21,013_3month,ada,0
2022-04-21,013_3month,coq,0
2022-04-21,013_3month,idris,0
2022-04-21,013_3month,isabelle,0
2022-04-21,013_3month,sml,0
2022-04-21,052_1year,python,10127
2022-04-21,052_1year,java,4585
2022-04-21,052_1year,c++,2489
2022-04-21,052_1year,c,1545
2022-04-21,052_1year,r,705
2022-04-21,052_1year,go,595
2022-04-21,052_1year,rust,267
2022-04-21,052_1year,terraform,116
2022-04-21,052_1year,assembly,71
2022-04-21,052_1year,fortran,31
2022-04-21,052_1year,elixir,30
2022-04-21,052_1year,verilog,30
2022-04-21,052_1year,scala,27
2022-04-21,052_1year,haskell,23
2022-04-21,052_1year,erlang,21
2022-04-21,052_1year,ocaml,7
2022-04-21,052_1year,lean,5
2022-04-21,052_1year,coq,3
2022-04-21,052_1year,sml,2
2022-04-21,052_1year,ada,1
2022-04-21,052_1year,agda,1
2022-04-21,052_1year,isabelle,1
2022-04-21,052_1year,tla,1
2022-04-21,052_1year,idris,0
2022-04-21,261_5year,python,71772
2022-04-21,261_5year,java,46186
2022-04-21,261_5year,c++,22601
2022-04-21,261_5year,c,13452
2022-04-21,261_5year,r,8152
2022-04-21,261_5year,go,3331
2022-04-21,261_5year,rust,937
2022-04-21,261_5year,assembly,635
2022-04-21,261_5year,terraform,550
2022-04-21,261_5year,scala,492
2022-04-21,261_5year,fortran,352
2022-04-21,261_5year,verilog,304
2022-04-21,261_5year,haskell,210
2022-04-21,261_5year,elixir,176
2022-04-21,261_5year,ocaml,85
2022-04-21,261_5year,erlang,66
2022-04-21,261_5year,coq,29
2022-04-21,261_5year,sml,29
2022-04-21,261_5year,ada,13
2022-04-21,261_5year,lean,10
2022-04-21,261_5year,agda,9
2022-04-21,261_5year,idris,3
2022-04-21,261_5year,isabelle,3
2022-04-21,261_5year,tla,2
2022-04-21,alltime,java,3563260
2022-04-21,alltime,python,3107593
2022-04-21,alltime,c++,1150756
2022-04-21,alltime,c,814453
2022-04-21,alltime,r,295298
2022-04-21,alltime,go,244733
2022-04-21,alltime,scala,51609
2022-04-21,alltime,rust,36729
2022-04-21,alltime,terraform,34862
2022-04-21,alltime,assembly,23655
2022-04-21,alltime,haskell,15827
2022-04-21,alltime,fortran,13132
2022-04-21,alltime,verilog,12915
2022-04-21,alltime,elixir,7637
2022-04-21,alltime,erlang,7478
2022-04-21,alltime,ocaml,4972
2022-04-21,alltime,sml,3218
2022-04-21,alltime,coq,1039
2022-04-21,alltime,ada,860
2022-04-21,alltime,lean,312
2022-04-21,alltime,agda,231
2022-04-21,alltime,isabelle,144
2022-04-21,alltime,idris,100
2022-04-21,alltime,tla,68
