ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-31,,001_1week,python,12951,0
2022-03-31,,001_1week,java,7434,0
2022-03-31,,001_1week,c++,4580,0
2022-03-31,,001_1week,c,2345,0
2022-03-31,,001_1week,go,2214,0
2022-03-31,,001_1week,r,1351,0
2022-03-31,,001_1week,rust,1099,0
2022-03-31,,001_1week,scala,306,0
2022-03-31,,001_1week,terraform,303,0
2022-03-31,,001_1week,elixir,140,0
2022-03-31,,001_1week,haskell,128,0
2022-03-31,,001_1week,assembly,110,0
2022-03-31,,001_1week,fortran,70,0
2022-03-31,,001_1week,verilog,50,0
2022-03-31,,001_1week,ocaml,44,0
2022-03-31,,001_1week,erlang,20,0
2022-03-31,,001_1week,coq,14,0
2022-03-31,,001_1week,ada,11,0
2022-03-31,,001_1week,agda,6,0
2022-03-31,,001_1week,isabelle,6,0
2022-03-31,,001_1week,lean,5,0
2022-03-31,,001_1week,sml,3,0
2022-03-31,,001_1week,idris,1,0
2022-03-31,,001_1week,tla,0,0
2022-03-31,,004_1month,python,36542,0
2022-03-31,,004_1month,java,20551,0
2022-03-31,,004_1month,c++,11817,0
2022-03-31,,004_1month,c,6414,0
2022-03-31,,004_1month,go,5223,0
2022-03-31,,004_1month,r,3926,0
2022-03-31,,004_1month,rust,2770,0
2022-03-31,,004_1month,terraform,946,0
2022-03-31,,004_1month,scala,627,0
2022-03-31,,004_1month,haskell,374,0
2022-03-31,,004_1month,assembly,363,0
2022-03-31,,004_1month,elixir,338,0
2022-03-31,,004_1month,fortran,199,0
2022-03-31,,004_1month,verilog,147,0
2022-03-31,,004_1month,ocaml,129,0
2022-03-31,,004_1month,erlang,48,0
2022-03-31,,004_1month,ada,35,0
2022-03-31,,004_1month,coq,23,0
2022-03-31,,004_1month,lean,11,0
2022-03-31,,004_1month,isabelle,9,0
2022-03-31,,004_1month,agda,8,0
2022-03-31,,004_1month,sml,8,0
2022-03-31,,004_1month,idris,6,0
2022-03-31,,004_1month,tla,4,0
2022-03-31,,013_3month,python,96463,0
2022-03-31,,013_3month,java,59259,0
2022-03-31,,013_3month,c++,28210,0
2022-03-31,,013_3month,c,15823,0
2022-03-31,,013_3month,go,10960,0
2022-03-31,,013_3month,r,9373,0
2022-03-31,,013_3month,rust,5870,0
2022-03-31,,013_3month,terraform,2035,0
2022-03-31,,013_3month,scala,1389,0
2022-03-31,,013_3month,elixir,1216,0
2022-03-31,,013_3month,assembly,928,0
2022-03-31,,013_3month,haskell,839,0
2022-03-31,,013_3month,fortran,455,0
2022-03-31,,013_3month,verilog,398,0
2022-03-31,,013_3month,ocaml,322,0
2022-03-31,,013_3month,erlang,107,0
2022-03-31,,013_3month,coq,63,0
2022-03-31,,013_3month,ada,61,0
2022-03-31,,013_3month,sml,32,0
2022-03-31,,013_3month,agda,23,0
2022-03-31,,013_3month,lean,20,0
2022-03-31,,013_3month,isabelle,17,0
2022-03-31,,013_3month,idris,9,0
2022-03-31,,013_3month,tla,5,0
