ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-10,,001_1week,python,13159,0
2022-03-10,,001_1week,java,7452,0
2022-03-10,,001_1week,c++,4573,0
2022-03-10,,001_1week,c,2470,0
2022-03-10,,001_1week,go,2274,0
2022-03-10,,001_1week,r,1349,0
2022-03-10,,001_1week,rust,1218,0
2022-03-10,,001_1week,terraform,370,0
2022-03-10,,001_1week,scala,308,0
2022-03-10,,001_1week,haskell,150,0
2022-03-10,,001_1week,assembly,131,0
2022-03-10,,001_1week,elixir,112,0
2022-03-10,,001_1week,fortran,82,0
2022-03-10,,001_1week,verilog,56,0
2022-03-10,,001_1week,ocaml,52,0
2022-03-10,,001_1week,erlang,20,0
2022-03-10,,001_1week,ada,19,0
2022-03-10,,001_1week,coq,12,0
2022-03-10,,001_1week,lean,5,0
2022-03-10,,001_1week,agda,4,0
2022-03-10,,001_1week,sml,4,0
2022-03-10,,001_1week,idris,2,0
2022-03-10,,001_1week,tla,2,0
2022-03-10,,001_1week,isabelle,1,0
2022-03-10,,004_1month,python,39529,0
2022-03-10,,004_1month,java,24866,0
2022-03-10,,004_1month,c++,12724,0
2022-03-10,,004_1month,c,6995,0
2022-03-10,,004_1month,go,5852,0
2022-03-10,,004_1month,r,4099,0
2022-03-10,,004_1month,rust,3129,0
2022-03-10,,004_1month,terraform,1034,0
2022-03-10,,004_1month,scala,803,0
2022-03-10,,004_1month,elixir,790,0
2022-03-10,,004_1month,haskell,390,0
2022-03-10,,004_1month,assembly,383,0
2022-03-10,,004_1month,fortran,219,0
2022-03-10,,004_1month,ocaml,187,0
2022-03-10,,004_1month,verilog,151,0
2022-03-10,,004_1month,erlang,56,0
2022-03-10,,004_1month,ada,33,0
2022-03-10,,004_1month,coq,33,0
2022-03-10,,004_1month,sml,17,0
2022-03-10,,004_1month,agda,11,0
2022-03-10,,004_1month,lean,11,0
2022-03-10,,004_1month,isabelle,7,0
2022-03-10,,004_1month,tla,3,0
2022-03-10,,004_1month,idris,2,0
2022-03-10,,013_3month,python,100480,0
2022-03-10,,013_3month,java,59520,0
2022-03-10,,013_3month,c++,28088,0
2022-03-10,,013_3month,c,15840,0
2022-03-10,,013_3month,go,10866,0
2022-03-10,,013_3month,r,9031,0
2022-03-10,,013_3month,rust,5749,0
2022-03-10,,013_3month,terraform,1959,0
2022-03-10,,013_3month,scala,1423,0
2022-03-10,,013_3month,elixir,1196,0
2022-03-10,,013_3month,assembly,887,0
2022-03-10,,013_3month,haskell,842,0
2022-03-10,,013_3month,fortran,438,0
2022-03-10,,013_3month,verilog,403,0
2022-03-10,,013_3month,ocaml,325,0
2022-03-10,,013_3month,erlang,115,0
2022-03-10,,013_3month,coq,64,0
2022-03-10,,013_3month,ada,57,0
2022-03-10,,013_3month,sml,39,0
2022-03-10,,013_3month,agda,21,0
2022-03-10,,013_3month,lean,21,0
2022-03-10,,013_3month,isabelle,15,0
2022-03-10,,013_3month,idris,10,0
2022-03-10,,013_3month,tla,7,0
2022-03-10,,026_6month,python,154745,0
2022-03-10,,026_6month,java,96658,0
2022-03-10,,026_6month,c++,44855,0
2022-03-10,,026_6month,c,25603,0
2022-03-10,,026_6month,go,16102,0
2022-03-10,,026_6month,r,14697,0
2022-03-10,,026_6month,rust,8133,0
2022-03-10,,026_6month,terraform,3092,0
2022-03-10,,026_6month,scala,1993,0
2022-03-10,,026_6month,elixir,1560,0
2022-03-10,,026_6month,assembly,1420,0
2022-03-10,,026_6month,haskell,1268,0
2022-03-10,,026_6month,verilog,663,0
2022-03-10,,026_6month,fortran,658,0
