ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-03,,001_1week,python,12258,0
2022-03-03,,001_1week,java,6960,0
2022-03-03,,001_1week,c++,4353,0
2022-03-03,,001_1week,c,2246,0
2022-03-03,,001_1week,go,2199,0
2022-03-03,,001_1week,r,1338,0
2022-03-03,,001_1week,rust,1132,0
2022-03-03,,001_1week,terraform,304,0
2022-03-03,,001_1week,scala,254,0
2022-03-03,,001_1week,elixir,158,0
2022-03-03,,001_1week,assembly,125,0
2022-03-03,,001_1week,haskell,123,0
2022-03-03,,001_1week,fortran,69,0
2022-03-03,,001_1week,ocaml,50,0
2022-03-03,,001_1week,verilog,50,0
2022-03-03,,001_1week,erlang,24,0
2022-03-03,,001_1week,ada,17,0
2022-03-03,,001_1week,coq,10,0
2022-03-03,,001_1week,lean,5,0
2022-03-03,,001_1week,agda,4,0
2022-03-03,,001_1week,sml,4,0
2022-03-03,,001_1week,isabelle,3,0
2022-03-03,,001_1week,idris,1,0
2022-03-03,,001_1week,tla,0,0
2022-03-03,,004_1month,python,36923,0
2022-03-03,,004_1month,java,21013,0
2022-03-03,,004_1month,c++,12118,0
2022-03-03,,004_1month,c,6607,0
2022-03-03,,004_1month,go,5224,0
2022-03-03,,004_1month,r,4034,0
2022-03-03,,004_1month,rust,2723,0
2022-03-03,,004_1month,terraform,866,0
2022-03-03,,004_1month,scala,660,0
2022-03-03,,004_1month,elixir,390,0
2022-03-03,,004_1month,assembly,359,0
2022-03-03,,004_1month,haskell,335,0
2022-03-03,,004_1month,fortran,191,0
2022-03-03,,004_1month,ocaml,150,0
2022-03-03,,004_1month,verilog,139,0
2022-03-03,,004_1month,erlang,46,0
2022-03-03,,004_1month,coq,35,0
2022-03-03,,004_1month,ada,34,0
2022-03-03,,004_1month,sml,14,0
2022-03-03,,004_1month,agda,11,0
2022-03-03,,004_1month,lean,11,0
2022-03-03,,004_1month,isabelle,5,0
2022-03-03,,004_1month,idris,3,0
2022-03-03,,004_1month,tla,3,0
2022-03-03,,013_3month,python,86846,0
2022-03-03,,013_3month,java,51507,0
2022-03-03,,013_3month,c++,26943,0
2022-03-03,,013_3month,c,15037,0
2022-03-03,,013_3month,go,10187,0
2022-03-03,,013_3month,r,8865,0
2022-03-03,,013_3month,rust,5345,0
2022-03-03,,013_3month,terraform,1829,0
2022-03-03,,013_3month,scala,1246,0
2022-03-03,,013_3month,assembly,861,0
2022-03-03,,013_3month,haskell,775,0
2022-03-03,,013_3month,elixir,737,0
2022-03-03,,013_3month,fortran,403,0
2022-03-03,,013_3month,verilog,383,0
2022-03-03,,013_3month,ocaml,273,0
2022-03-03,,013_3month,erlang,102,0
2022-03-03,,013_3month,coq,61,0
2022-03-03,,013_3month,ada,59,0
2022-03-03,,013_3month,sml,34,0
2022-03-03,,013_3month,agda,22,0
2022-03-03,,013_3month,lean,19,0
2022-03-03,,013_3month,isabelle,14,0
2022-03-03,,013_3month,idris,11,0
2022-03-03,,013_3month,tla,7,0
2022-03-03,,026_6month,python,144681,0
2022-03-03,,026_6month,java,87537,0
2022-03-03,,026_6month,c++,43390,0
2022-03-03,,026_6month,c,24453,0
2022-03-03,,026_6month,go,15424,0
2022-03-03,,026_6month,r,14552,0
2022-03-03,,026_6month,rust,7736,0
2022-03-03,,026_6month,terraform,2948,0
2022-03-03,,026_6month,scala,1798,0
2022-03-03,,026_6month,assembly,1393,0
2022-03-03,,026_6month,haskell,1198,0
2022-03-03,,026_6month,elixir,1140,0
2022-03-03,,026_6month,verilog,636,0
2022-03-03,,026_6month,fortran,612,0
2022-03-03,,026_6month,ocaml,386,0
2022-03-03,,026_6month,erlang,161,0
2022-03-03,,026_6month,coq,87,0
2022-03-03,,026_6month,ada,79,0
2022-03-03,,026_6month,sml,48,0
2022-03-03,,026_6month,agda,31,0
2022-03-03,,026_6month,lean,25,0
2022-03-03,,026_6month,isabelle,23,0
2022-03-03,,026_6month,idris,18,0
2022-03-03,,026_6month,tla,10,0
2022-03-03,,052_1year,python,175471,0
2022-03-03,,052_1year,java,165501,0
2022-03-03,,052_1year,c++,74135,0
2022-03-03,,052_1year,c,41398,0
2022-03-03,,052_1year,r,24602,0
2022-03-03,,052_1year,go,24151,0
2022-03-03,,052_1year,rust,11609,0
2022-03-03,,052_1year,terraform,4827,0
2022-03-03,,052_1year,scala,2984,0
2022-03-03,,052_1year,assembly,2491,0
2022-03-03,,052_1year,elixir,2264,0
2022-03-03,,052_1year,haskell,1891,0
2022-03-03,,052_1year,verilog,1162,0
2022-03-03,,052_1year,fortran,1011,0
2022-03-03,,052_1year,ocaml,602,0
2022-03-03,,052_1year,erlang,259,0
2022-03-03,,052_1year,ada,126,0
2022-03-03,,052_1year,coq,120,0
2022-03-03,,052_1year,sml,116,0
2022-03-03,,052_1year,agda,44,0
2022-03-03,,052_1year,lean,39,0
2022-03-03,,052_1year,isabelle,38,0
2022-03-03,,052_1year,idris,26,0
2022-03-03,,052_1year,tla,20,0
2022-03-03,,156_3year,python,480309,0
2022-03-03,,156_3year,java,441449,0
2022-03-03,,156_3year,c++,167025,0
2022-03-03,,156_3year,c,93172,0
2022-03-03,,156_3year,r,58529,0
2022-03-03,,156_3year,go,47240,0
2022-03-03,,156_3year,rust,19390,0
2022-03-03,,156_3year,terraform,9291,0
2022-03-03,,156_3year,scala,7054,0
2022-03-03,,156_3year,assembly,5666,0
2022-03-03,,156_3year,haskell,4301,0
2022-03-03,,156_3year,elixir,4041,0
2022-03-03,,156_3year,verilog,2606,0
2022-03-03,,156_3year,fortran,1975,0
2022-03-03,,156_3year,ocaml,1176,0
2022-03-03,,156_3year,erlang,646,0
2022-03-03,,156_3year,coq,326,0
2022-03-03,,156_3year,ada,256,0
2022-03-03,,156_3year,sml,235,0
2022-03-03,,156_3year,agda,108,0
2022-03-03,,156_3year,lean,73,0
