ds,created,language,user_count
2022-10-06,004_1month,python,360
2022-10-06,004_1month,java,197
2022-10-06,004_1month,c++,109
2022-10-06,004_1month,c,88
2022-10-06,004_1month,r,21
2022-10-06,004_1month,go,18
2022-10-06,004_1month,rust,13
2022-10-06,004_1month,assembly,6
2022-10-06,004_1month,terraform,4
2022-10-06,004_1month,verilog,2
2022-10-06,004_1month,elixir,1
2022-10-06,004_1month,haskell,1
2022-10-06,004_1month,fortran,1
2022-10-06,004_1month,ada,0
2022-10-06,004_1month,agda,0
2022-10-06,004_1month,coq,0
2022-10-06,004_1month,idris,0
2022-10-06,004_1month,isabelle,0
2022-10-06,004_1month,lean,0
2022-10-06,004_1month,sml,0
2022-10-06,004_1month,tla,0
2022-10-06,004_1month,erlang,0
2022-10-06,004_1month,ocaml,0
2022-10-06,004_1month,scala,0
2022-10-06,013_3month,python,1682
2022-10-06,013_3month,java,822
2022-10-06,013_3month,c++,446
2022-10-06,013_3month,c,265
2022-10-06,013_3month,go,123
2022-10-06,013_3month,r,91
2022-10-06,013_3month,rust,59
2022-10-06,013_3month,terraform,21
2022-10-06,013_3month,assembly,10
2022-10-06,013_3month,verilog,8
2022-10-06,013_3month,fortran,4
2022-10-06,013_3month,elixir,3
2022-10-06,013_3month,haskell,3
2022-10-06,013_3month,scala,2
2022-10-06,013_3month,ada,0
2022-10-06,013_3month,agda,0
2022-10-06,013_3month,coq,0
2022-10-06,013_3month,idris,0
2022-10-06,013_3month,isabelle,0
2022-10-06,013_3month,lean,0
2022-10-06,013_3month,sml,0
2022-10-06,013_3month,tla,0
2022-10-06,013_3month,erlang,0
2022-10-06,013_3month,ocaml,0
2022-10-06,052_1year,python,10722
2022-10-06,052_1year,java,4940
2022-10-06,052_1year,c++,2520
2022-10-06,052_1year,c,1671
2022-10-06,052_1year,r,730
2022-10-06,052_1year,go,728
2022-10-06,052_1year,rust,327
2022-10-06,052_1year,terraform,130
2022-10-06,052_1year,assembly,71
2022-10-06,052_1year,verilog,43
2022-10-06,052_1year,scala,30
2022-10-06,052_1year,haskell,27
2022-10-06,052_1year,fortran,23
2022-10-06,052_1year,elixir,22
2022-10-06,052_1year,erlang,21
2022-10-06,052_1year,ocaml,5
2022-10-06,052_1year,coq,3
2022-10-06,052_1year,lean,2
2022-10-06,052_1year,ada,1
2022-10-06,052_1year,isabelle,1
2022-10-06,052_1year,agda,0
2022-10-06,052_1year,idris,0
2022-10-06,052_1year,sml,0
2022-10-06,052_1year,tla,0
2022-10-06,261_5year,python,76997
2022-10-06,261_5year,java,45863
2022-10-06,261_5year,c++,23169
2022-10-06,261_5year,c,13839
2022-10-06,261_5year,r,8004
2022-10-06,261_5year,go,3623
2022-10-06,261_5year,rust,1151
2022-10-06,261_5year,assembly,662
2022-10-06,261_5year,terraform,640
2022-10-06,261_5year,scala,468
2022-10-06,261_5year,fortran,331
2022-10-06,261_5year,verilog,309
2022-10-06,261_5year,haskell,211
2022-10-06,261_5year,elixir,163
2022-10-06,261_5year,ocaml,76
2022-10-06,261_5year,erlang,65
2022-10-06,261_5year,coq,32
2022-10-06,261_5year,sml,28
2022-10-06,261_5year,ada,14
2022-10-06,261_5year,lean,10
2022-10-06,261_5year,agda,5
2022-10-06,261_5year,isabelle,3
2022-10-06,261_5year,idris,2
2022-10-06,261_5year,tla,2
2022-10-06,alltime,java,3789700
2022-10-06,alltime,python,3457461
2022-10-06,alltime,c++,1234529
2022-10-06,alltime,c,870031
2022-10-06,alltime,r,309155
2022-10-06,alltime,go,271799
2022-10-06,alltime,scala,53545
2022-10-06,alltime,rust,45547
2022-10-06,alltime,terraform,43598
2022-10-06,alltime,assembly,25367
2022-10-06,alltime,haskell,16485
2022-10-06,alltime,verilog,14305
2022-10-06,alltime,fortran,13996
2022-10-06,alltime,elixir,8124
2022-10-06,alltime,erlang,7706
2022-10-06,alltime,ocaml,5180
2022-10-06,alltime,sml,3279
2022-10-06,alltime,coq,1086
2022-10-06,alltime,ada,888
2022-10-06,alltime,lean,355
2022-10-06,alltime,agda,237
2022-10-06,alltime,isabelle,150
2022-10-06,alltime,idris,104
2022-10-06,alltime,tla,72
