ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-25,,001_1week,python,12518,0
2022-08-25,,001_1week,java,6580,0
2022-08-25,,001_1week,c++,4441,0
2022-08-25,,001_1week,go,2296,0
2022-08-25,,001_1week,c,2248,0
2022-08-25,,001_1week,rust,1309,0
2022-08-25,,001_1week,r,1253,0
2022-08-25,,001_1week,terraform,303,0
2022-08-25,,001_1week,scala,260,0
2022-08-25,,001_1week,elixir,169,0
2022-08-25,,001_1week,haskell,128,0
2022-08-25,,001_1week,assembly,108,0
2022-08-25,,001_1week,fortran,66,0
2022-08-25,,001_1week,verilog,61,0
2022-08-25,,001_1week,ocaml,44,0
2022-08-25,,001_1week,erlang,16,0
2022-08-25,,001_1week,ada,11,0
2022-08-25,,001_1week,coq,10,0
2022-08-25,,001_1week,sml,9,0
2022-08-25,,001_1week,agda,8,0
2022-08-25,,001_1week,lean,3,0
2022-08-25,,001_1week,isabelle,2,0
2022-08-25,,001_1week,tla,1,0
2022-08-25,,001_1week,idris,0,0
2022-08-25,,004_1month,python,35900,0
2022-08-25,,004_1month,java,18652,0
2022-08-25,,004_1month,c++,11651,0
2022-08-25,,004_1month,c,6206,0
2022-08-25,,004_1month,go,5311,0
2022-08-25,,004_1month,r,3615,0
2022-08-25,,004_1month,rust,3119,0
2022-08-25,,004_1month,terraform,858,0
2022-08-25,,004_1month,scala,605,0
2022-08-25,,004_1month,elixir,353,0
2022-08-25,,004_1month,haskell,319,0
2022-08-25,,004_1month,assembly,307,0
2022-08-25,,004_1month,fortran,187,0
2022-08-25,,004_1month,verilog,177,0
2022-08-25,,004_1month,ocaml,105,0
2022-08-25,,004_1month,erlang,40,0
2022-08-25,,004_1month,ada,28,0
2022-08-25,,004_1month,coq,27,0
2022-08-25,,004_1month,sml,15,0
2022-08-25,,004_1month,agda,12,0
2022-08-25,,004_1month,lean,9,0
2022-08-25,,004_1month,isabelle,7,0
2022-08-25,,004_1month,idris,3,0
2022-08-25,,004_1month,tla,2,0
2022-08-25,,013_3month,python,89571,0
2022-08-25,,013_3month,java,48490,0
2022-08-25,,013_3month,c++,27216,0
2022-08-25,,013_3month,c,14769,0
2022-08-25,,013_3month,go,10755,0
2022-08-25,,013_3month,r,8548,0
2022-08-25,,013_3month,rust,6453,0
2022-08-25,,013_3month,terraform,2065,0
2022-08-25,,013_3month,scala,1131,0
2022-08-25,,013_3month,assembly,837,0
2022-08-25,,013_3month,haskell,707,0
2022-08-25,,013_3month,elixir,690,0
2022-08-25,,013_3month,verilog,425,0
2022-08-25,,013_3month,fortran,410,0
2022-08-25,,013_3month,ocaml,260,0
2022-08-25,,013_3month,erlang,100,0
2022-08-25,,013_3month,ada,62,0
2022-08-25,,013_3month,coq,61,0
2022-08-25,,013_3month,sml,38,0
2022-08-25,,013_3month,agda,21,0
2022-08-25,,013_3month,lean,21,0
2022-08-25,,013_3month,isabelle,12,0
2022-08-25,,013_3month,idris,10,0
2022-08-25,,013_3month,tla,10,0
2022-08-25,,026_6month,python,132349,0
2022-08-25,,026_6month,java,87595,0
