ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-04,,001_1week,python,12569,0
2022-08-04,,001_1week,java,6510,0
2022-08-04,,001_1week,c++,4356,0
2022-08-04,,001_1week,go,2254,0
2022-08-04,,001_1week,c,2170,0
2022-08-04,,001_1week,rust,1350,0
2022-08-04,,001_1week,r,1057,0
2022-08-04,,001_1week,scala,277,0
2022-08-04,,001_1week,terraform,276,0
2022-08-04,,001_1week,elixir,158,0
2022-08-04,,001_1week,haskell,110,0
2022-08-04,,001_1week,assembly,88,0
2022-08-04,,001_1week,fortran,75,0
2022-08-04,,001_1week,verilog,50,0
2022-08-04,,001_1week,ocaml,44,0
2022-08-04,,001_1week,ada,23,0
2022-08-04,,001_1week,erlang,18,0
2022-08-04,,001_1week,coq,9,0
2022-08-04,,001_1week,sml,6,0
2022-08-04,,001_1week,isabelle,4,0
2022-08-04,,001_1week,agda,2,0
2022-08-04,,001_1week,idris,2,0
2022-08-04,,001_1week,lean,2,0
2022-08-04,,001_1week,tla,2,0
2022-08-04,,004_1month,python,35881,0
2022-08-04,,004_1month,java,18643,0
2022-08-04,,004_1month,c++,11621,0
2022-08-04,,004_1month,c,6023,0
2022-08-04,,004_1month,go,5291,0
2022-08-04,,004_1month,r,3406,0
2022-08-04,,004_1month,rust,3065,0
2022-08-04,,004_1month,terraform,878,0
2022-08-04,,004_1month,scala,630,0
2022-08-04,,004_1month,elixir,338,0
2022-08-04,,004_1month,assembly,311,0
2022-08-04,,004_1month,haskell,290,0
2022-08-04,,004_1month,fortran,190,0
2022-08-04,,004_1month,verilog,158,0
2022-08-04,,004_1month,ocaml,133,0
2022-08-04,,004_1month,erlang,50,0
2022-08-04,,004_1month,ada,41,0
2022-08-04,,004_1month,coq,31,0
2022-08-04,,004_1month,sml,13,0
2022-08-04,,004_1month,isabelle,10,0
2022-08-04,,004_1month,lean,7,0
2022-08-04,,004_1month,agda,6,0
2022-08-04,,004_1month,idris,4,0
2022-08-04,,004_1month,tla,4,0
2022-08-04,,013_3month,python,89127,0
2022-08-04,,013_3month,java,49558,0
2022-08-04,,013_3month,c++,27181,0
2022-08-04,,013_3month,c,13827,0
