ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-18,,001_1week,python,12225,0
2022-08-18,,001_1week,java,6304,0
2022-08-18,,001_1week,c++,4400,0
2022-08-18,,001_1week,c,2277,0
2022-08-18,,001_1week,go,2151,0
2022-08-18,,001_1week,rust,1322,0
2022-08-18,,001_1week,r,1218,0
2022-08-18,,001_1week,terraform,297,0
2022-08-18,,001_1week,scala,270,0
2022-08-18,,001_1week,haskell,125,0
2022-08-18,,001_1week,elixir,123,0
2022-08-18,,001_1week,assembly,105,0
2022-08-18,,001_1week,fortran,64,0
2022-08-18,,001_1week,verilog,52,0
2022-08-18,,001_1week,ocaml,46,0
2022-08-18,,001_1week,erlang,15,0
2022-08-18,,001_1week,ada,11,0
2022-08-18,,001_1week,coq,11,0
2022-08-18,,001_1week,sml,8,0
2022-08-18,,001_1week,lean,5,0
2022-08-18,,001_1week,agda,4,0
2022-08-18,,001_1week,isabelle,3,0
2022-08-18,,001_1week,idris,2,0
2022-08-18,,001_1week,tla,0,0
2022-08-18,,004_1month,python,35946,0
2022-08-18,,004_1month,java,18601,0
2022-08-18,,004_1month,c++,11641,0
2022-08-18,,004_1month,c,6103,0
2022-08-18,,004_1month,go,5364,0
2022-08-18,,004_1month,r,3507,0
2022-08-18,,004_1month,rust,3130,0
2022-08-18,,004_1month,terraform,869,0
2022-08-18,,004_1month,scala,603,0
2022-08-18,,004_1month,elixir,318,0
2022-08-18,,004_1month,haskell,314,0
2022-08-18,,004_1month,assembly,309,0
2022-08-18,,004_1month,fortran,184,0
2022-08-18,,004_1month,verilog,167,0
2022-08-18,,004_1month,ocaml,109,0
2022-08-18,,004_1month,erlang,43,0
2022-08-18,,004_1month,ada,34,0
2022-08-18,,004_1month,coq,27,0
2022-08-18,,004_1month,sml,11,0
2022-08-18,,004_1month,isabelle,9,0
2022-08-18,,004_1month,lean,9,0
2022-08-18,,004_1month,agda,6,0
2022-08-18,,004_1month,idris,3,0
2022-08-18,,004_1month,tla,2,0
2022-08-18,,013_3month,python,89507,0
2022-08-18,,013_3month,java,48873,0
2022-08-18,,013_3month,c++,27213,0
2022-08-18,,013_3month,c,14805,0
2022-08-18,,013_3month,go,10689,0
2022-08-18,,013_3month,r,8528,0
2022-08-18,,013_3month,rust,6400,0
2022-08-18,,013_3month,terraform,2063,0
2022-08-18,,013_3month,scala,1105,0
2022-08-18,,013_3month,assembly,829,0
2022-08-18,,013_3month,haskell,690,0
2022-08-18,,013_3month,elixir,669,0
2022-08-18,,013_3month,verilog,416,0
2022-08-18,,013_3month,fortran,403,0
2022-08-18,,013_3month,ocaml,261,0
2022-08-18,,013_3month,erlang,102,0
2022-08-18,,013_3month,ada,62,0
2022-08-18,,013_3month,coq,60,0
2022-08-18,,013_3month,sml,37,0
2022-08-18,,013_3month,lean,21,0
2022-08-18,,013_3month,agda,17,0
2022-08-18,,013_3month,isabelle,12,0
2022-08-18,,013_3month,tla,11,0
2022-08-18,,013_3month,idris,10,0
2022-08-18,,026_6month,python,147561,0
2022-08-18,,026_6month,java,88849,0
2022-08-18,,026_6month,c++,45440,0
2022-08-18,,026_6month,c,25083,0
2022-08-18,,026_6month,go,16738,0
2022-08-18,,026_6month,r,14800,0
2022-08-18,,026_6month,rust,9446,0
2022-08-18,,026_6month,terraform,3495,0
2022-08-18,,026_6month,scala,1738,0
2022-08-18,,026_6month,assembly,1468,0
2022-08-18,,026_6month,haskell,1157,0
