ds,sortby,pushed,language,quantile,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-08-18,stars,004_1month,ada,q50 - q75,25,21.0,24.0,25.0,17.0,20.0,1.0,6.0,112100.0,218546.0,8741.84,22124.11291193389,44.8,375.0,2240.0,6923.0,12104.800000000001,15.0,2770.0,787.0,934.0072269527683,18.8,126.0,285.0,1274.0,2355.6000000000004,1.0,27.0,13.04,8.373967598058481,2.0,4.0,13.0,19.0,24.400000000000006,0.0,29.0,136.0,5.44,7.9008438367894165,0.0,0.0,1.0,8.0,17.6,0.0,3.0,13.0,0.52,0.9183318209303942,0.0,0.0,0.0,1.0,2.0,0.0,14.0,24.0,0.96,2.820756399738671,0.0,0.0,0.0,1.0,1.6000000000000014,0.0,11.0,2.96,3.56464116941196,0.0,0.0,0.0,6.0,7.0
2022-08-18,stars,004_1month,ada,q75 - q90,5,5.0,5.0,5.0,2.0,5.0,2.0,2298.0,26618.0,50745.0,10149.0,9835.670439781927,3163.6,4462.0,5729.0,11638.0,20626.0,814.0,4171.0,2137.4,1348.1981679263624,998.4,1275.0,1653.0,2774.0,3612.2000000000003,1.0,16.0,8.4,6.58027355054484,1.4,2.0,11.0,12.0,14.4,3.0,85.0,234.0,46.8,29.524566042534815,18.6,42.0,48.0,56.0,73.4,5.0,10.0,33.0,6.6,2.073644135332772,5.0,5.0,6.0,7.0,8.8,0.0,220.0,231.0,46.2,97.17098332321228,1.2000000000000002,3.0,4.0,4.0,133.60000000000002,0.0,12.0,5.2,5.167204273105526,0.0,0.0,7.0,7.0,10.0
2022-08-18,stars,004_1month,ada,q90 <,4,3.0,4.0,4.0,2.0,4.0,0.0,4711.0,134142.0,164092.0,41023.0,62420.1776725016,5120.8,5735.5,12619.5,47907.0,99648.00000000003,1620.0,2515.0,2058.0,378.76905892641224,1712.1,1850.25,2048.5,2256.25,2411.5,0.0,21.0,6.0,10.03327796219494,0.30000000000000004,0.75,1.5,6.75,15.300000000000004,154.0,260.0,775.0,193.75,46.84993774453352,158.5,165.25,180.5,209.0,239.60000000000002,26.0,124.0,240.0,60.0,43.60428113538089,31.4,39.5,45.0,65.5,100.60000000000002,13.0,182.0,255.0,63.75,80.18052548260498,13.6,14.5,30.0,79.25,140.90000000000003,0.0,6.0,1.5,3.0,0.0,0.0,0.0,1.5,4.200000000000001
2022-08-18,stars,004_1month,agda,q25 - q50,3,0.0,3.0,3.0,2.0,3.0,0.0,97.0,2058.0,2790.0,930.0,1013.2368923405819,204.60000000000002,366.0,635.0,1346.5,1773.4,86.0,448.0,221.33333333333334,197.5280570788194,94.8,108.0,130.0,289.0,384.40000000000003,4.0,26.0,12.0,12.165525060596439,4.4,5.0,6.0,16.0,22.0,0.0,1.0,1.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,8.660254037844387,0.0,0.0,0.0,7.5,12.0,0.0,4.0,2.6666666666666665,2.3094010767585034,0.8,2.0,4.0,4.0,4.0
2022-08-18,stars,004_1month,agda,q50 - q75,1,1.0,1.0,1.0,1.0,1.0,0.0,152.0,152.0,152.0,152.0,,152.0,152.0,152.0,152.0,152.0,496.0,496.0,496.0,,496.0,496.0,496.0,496.0,496.0,16.0,16.0,16.0,,16.0,16.0,16.0,16.0,16.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0
2022-08-18,stars,004_1month,agda,q75 - q90,1,0.0,0.0,1.0,1.0,0.0,0.0,95327.0,95327.0,95327.0,95327.0,,95327.0,95327.0,95327.0,95327.0,95327.0,928.0,928.0,928.0,,928.0,928.0,928.0,928.0,928.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2022-08-18,stars,004_1month,agda,q90 <,1,1.0,1.0,1.0,1.0,1.0,0.0,10377.0,10377.0,10377.0,10377.0,,10377.0,10377.0,10377.0,10377.0,10377.0,1655.0,1655.0,1655.0,,1655.0,1655.0,1655.0,1655.0,1655.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,112.0,112.0,112.0,112.0,,112.0,112.0,112.0,112.0,112.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,,11.0,11.0,11.0,11.0,11.0
2022-08-18,stars,004_1month,coq,q25 - q50,13,7.0,12.0,13.0,12.0,12.0,0.0,6.0,113390.0,121937.0,9379.76923076923,31315.12272889316,11.4,17.0,89.0,262.0,5941.0000000000055,7.0,689.0,117.61538461538461,177.3431412363888,24.2,33.0,81.0,98.0,150.8,1.0,25.0,10.384615384615385,8.22129816937347,2.0,5.0,9.0,17.0,23.000000000000004,0.0,1.0,1.0,0.07692307692307693,0.2773500981126146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07692307692307693,0.2773500981126145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07692307692307693,0.2773500981126145,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.38461538461538464,1.3867504905630728,0.0,0.0,0.0,0.0,0.0
2022-08-18,stars,004_1month,coq,q50 - q75,6,5.0,6.0,6.0,6.0,6.0,3.0,1321.0,39482.0,88520.0,14753.333333333334,15339.67128287522,1325.5,2009.25,11644.5,22134.0,31290.0,672.0,2945.0,1343.5,861.9361345250586,692.5,790.25,1031.0,1511.75,2307.0,1.0,27.0,12.166666666666666,11.19672571186178,1.5,3.0,9.5,21.25,25.5,2.0,27.0,86.0,14.333333333333334,9.709102258533829,5.5,9.5,11.5,21.75,26.0,2.0,5.0,18.0,3.0,1.2649110640673518,2.0,2.0,2.5,3.75,4.5,0.0,6.0,15.0,2.5,2.5099800796022267,0.0,0.25,2.5,4.0,5.0,0.0,4.0,1.6666666666666667,1.96638416050035,0.0,0.0,1.0,3.5,4.0
2022-08-18,stars,004_1month,coq,q75 - q90,5,5.0,5.0,5.0,4.0,4.0,1.0,479.0,50314.0,89113.0,17822.6,20371.4817649576,490.6,508.0,18083.0,19729.0,38080.0,667.0,2918.0,1466.2,885.8039850892521,815.4,1038.0,1051.0,1657.0,2413.6000000000004,1.0,26.0,11.4,9.235799911215054,3.8000000000000003,8.0,9.0,13.0,20.8,19.0,153.0,296.0,59.2,55.08357286886899,21.4,25.0,36.0,63.0,117.0,6.0,14.0,45.0,9.0,3.4641016151377544,6.0,6.0,8.0,11.0,12.8,0.0,8.0,15.0,3.0,3.3166247903554,0.0,0.0,3.0,4.0,6.4,0.0,8.0,3.8,3.7682887362833544,0.0,0.0,4.0,7.0,7.6
