ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-11,stars,004_1month,ada,35,35
2022-08-11,stars,004_1month,coq,28,28
2022-08-11,stars,004_1month,isabelle,10,10
2022-08-11,stars,004_1month,lean,8,8
2022-08-11,stars,004_1month,sml,8,8
2022-08-11,stars,004_1month,agda,5,5
2022-08-11,stars,004_1month,idris,4,4
2022-08-11,stars,004_1month,tla,3,3
2022-08-11,stars,013_3month,ada,61,61
2022-08-11,stars,013_3month,coq,61,61
2022-08-11,stars,013_3month,sml,38,38
2022-08-11,stars,013_3month,lean,19,19
2022-08-11,stars,013_3month,agda,17,17
2022-08-11,stars,013_3month,isabelle,12,12
2022-08-11,stars,013_3month,idris,11,11
2022-08-11,stars,013_3month,tla,11,11
2022-08-11,stars,026_6month,ada,85,85
2022-08-11,stars,026_6month,coq,83,83
2022-08-11,stars,026_6month,sml,56,56
2022-08-11,stars,026_6month,lean,30,30
2022-08-11,stars,026_6month,agda,29,29
2022-08-11,stars,026_6month,isabelle,20,20
2022-08-11,stars,026_6month,idris,17,17
2022-08-11,stars,026_6month,tla,15,15
2022-08-11,stars,052_1year,ada,123,123
2022-08-11,stars,052_1year,coq,122,122
2022-08-11,stars,052_1year,sml,97,97
2022-08-11,stars,052_1year,agda,50,50
2022-08-11,stars,052_1year,lean,48,48
2022-08-11,stars,052_1year,isabelle,31,31
2022-08-11,stars,052_1year,idris,24,24
2022-08-11,stars,052_1year,tla,22,22
2022-08-11,stars,156_3year,coq,312,312
2022-08-11,stars,156_3year,ada,261,261
2022-08-11,stars,156_3year,sml,239,239
2022-08-11,stars,156_3year,agda,111,111
2022-08-11,stars,156_3year,lean,88,88
2022-08-11,stars,156_3year,isabelle,61,61
2022-08-11,stars,156_3year,idris,51,51
2022-08-11,stars,156_3year,tla,51,51
2022-08-11,stars,alltime,coq,537,537
2022-08-11,stars,alltime,ada,483,483
2022-08-11,stars,alltime,sml,458,458
2022-08-11,stars,alltime,agda,212,212
2022-08-11,stars,alltime,idris,145,145
2022-08-11,stars,alltime,isabelle,101,101
2022-08-11,stars,alltime,lean,100,100
2022-08-11,stars,alltime,tla,73,73
