ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-04,stars,004_1month,ada,41,41
2022-08-04,stars,004_1month,coq,31,31
2022-08-04,stars,004_1month,sml,13,13
2022-08-04,stars,004_1month,isabelle,10,10
2022-08-04,stars,004_1month,lean,7,7
2022-08-04,stars,004_1month,agda,6,6
2022-08-04,stars,004_1month,idris,4,4
2022-08-04,stars,004_1month,tla,4,4
2022-08-04,stars,013_3month,coq,63,63
2022-08-04,stars,013_3month,ada,61,61
2022-08-04,stars,013_3month,sml,38,38
2022-08-04,stars,013_3month,lean,20,20
2022-08-04,stars,013_3month,agda,18,18
2022-08-04,stars,013_3month,isabelle,13,13
2022-08-04,stars,013_3month,idris,11,11
2022-08-04,stars,013_3month,tla,11,11
2022-08-04,stars,026_6month,coq,89,89
2022-08-04,stars,026_6month,ada,88,88
2022-08-04,stars,026_6month,sml,56,56
2022-08-04,stars,026_6month,lean,32,32
2022-08-04,stars,026_6month,agda,30,30
2022-08-04,stars,026_6month,isabelle,20,20
2022-08-04,stars,026_6month,idris,17,17
2022-08-04,stars,026_6month,tla,15,15
2022-08-04,stars,052_1year,ada,125,125
2022-08-04,stars,052_1year,coq,122,122
2022-08-04,stars,052_1year,sml,97,97
2022-08-04,stars,052_1year,agda,50,50
2022-08-04,stars,052_1year,lean,48,48
2022-08-04,stars,052_1year,isabelle,32,32
2022-08-04,stars,052_1year,idris,25,25
2022-08-04,stars,052_1year,tla,23,23
2022-08-04,stars,156_3year,coq,313,313
2022-08-04,stars,156_3year,ada,261,261
2022-08-04,stars,156_3year,sml,239,239
2022-08-04,stars,156_3year,agda,111,111
2022-08-04,stars,156_3year,lean,88,88
2022-08-04,stars,156_3year,isabelle,61,61
2022-08-04,stars,156_3year,idris,52,52
2022-08-04,stars,156_3year,tla,52,52
2022-08-04,stars,alltime,coq,536,536
2022-08-04,stars,alltime,ada,483,483
2022-08-04,stars,alltime,sml,458,458
2022-08-04,stars,alltime,agda,212,212
2022-08-04,stars,alltime,idris,146,146
2022-08-04,stars,alltime,isabelle,101,101
2022-08-04,stars,alltime,lean,100,100
2022-08-04,stars,alltime,tla,73,73
