ds,sortby,pushed,language,repo_count,repo_data_count
2022-08-18,stars,004_1month,ada,34,34
2022-08-18,stars,004_1month,coq,27,27
2022-08-18,stars,004_1month,sml,11,11
2022-08-18,stars,004_1month,isabelle,9,9
2022-08-18,stars,004_1month,lean,9,9
2022-08-18,stars,004_1month,agda,6,6
2022-08-18,stars,004_1month,idris,3,3
2022-08-18,stars,004_1month,tla,2,2
2022-08-18,stars,013_3month,ada,62,62
2022-08-18,stars,013_3month,coq,60,60
2022-08-18,stars,013_3month,sml,37,37
2022-08-18,stars,013_3month,lean,21,21
2022-08-18,stars,013_3month,agda,17,17
2022-08-18,stars,013_3month,isabelle,12,12
2022-08-18,stars,013_3month,tla,11,11
2022-08-18,stars,013_3month,idris,10,10
2022-08-18,stars,026_6month,ada,86,86
2022-08-18,stars,026_6month,coq,82,82
2022-08-18,stars,026_6month,sml,57,57
2022-08-18,stars,026_6month,lean,33,33
2022-08-18,stars,026_6month,agda,28,28
2022-08-18,stars,026_6month,isabelle,19,19
2022-08-18,stars,026_6month,idris,16,16
2022-08-18,stars,026_6month,tla,15,15
2022-08-18,stars,052_1year,ada,125,125
2022-08-18,stars,052_1year,coq,122,122
2022-08-18,stars,052_1year,sml,100,100
2022-08-18,stars,052_1year,lean,51,51
2022-08-18,stars,052_1year,agda,50,50
2022-08-18,stars,052_1year,isabelle,31,31
2022-08-18,stars,052_1year,idris,22,22
2022-08-18,stars,052_1year,tla,22,22
2022-08-18,stars,156_3year,coq,311,311
2022-08-18,stars,156_3year,ada,263,263
2022-08-18,stars,156_3year,sml,240,240
2022-08-18,stars,156_3year,agda,110,110
2022-08-18,stars,156_3year,lean,91,91
2022-08-18,stars,156_3year,isabelle,60,60
2022-08-18,stars,156_3year,tla,51,51
2022-08-18,stars,156_3year,idris,49,49
2022-08-18,stars,alltime,coq,538,538
2022-08-18,stars,alltime,ada,485,485
2022-08-18,stars,alltime,sml,460,460
2022-08-18,stars,alltime,agda,212,212
2022-08-18,stars,alltime,idris,144,144
2022-08-18,stars,alltime,lean,103,103
2022-08-18,stars,alltime,isabelle,101,101
2022-08-18,stars,alltime,tla,71,71
