ds,created,language,user_count
2022-11-17,004_1month,python,319
2022-11-17,004_1month,java,184
2022-11-17,004_1month,c,62
2022-11-17,004_1month,c++,60
2022-11-17,004_1month,go,22
2022-11-17,004_1month,r,19
2022-11-17,004_1month,rust,9
2022-11-17,004_1month,haskell,2
2022-11-17,004_1month,assembly,2
2022-11-17,004_1month,terraform,2
2022-11-17,004_1month,elixir,1
2022-11-17,004_1month,fortran,1
2022-11-17,004_1month,verilog,1
2022-11-17,004_1month,ada,0
2022-11-17,004_1month,agda,0
2022-11-17,004_1month,coq,0
2022-11-17,004_1month,idris,0
2022-11-17,004_1month,isabelle,0
2022-11-17,004_1month,lean,0
2022-11-17,004_1month,sml,0
2022-11-17,004_1month,tla,0
2022-11-17,004_1month,erlang,0
2022-11-17,004_1month,ocaml,0
2022-11-17,004_1month,scala,0
2022-11-17,013_3month,python,1758
2022-11-17,013_3month,java,920
2022-11-17,013_3month,c++,466
2022-11-17,013_3month,c,307
2022-11-17,013_3month,r,103
2022-11-17,013_3month,go,91
2022-11-17,013_3month,rust,45
2022-11-17,013_3month,terraform,21
2022-11-17,013_3month,assembly,10
2022-11-17,013_3month,fortran,8
2022-11-17,013_3month,verilog,7
2022-11-17,013_3month,haskell,6
2022-11-17,013_3month,scala,4
2022-11-17,013_3month,elixir,3
2022-11-17,013_3month,tla,1
2022-11-17,013_3month,ada,0
2022-11-17,013_3month,agda,0
2022-11-17,013_3month,coq,0
2022-11-17,013_3month,idris,0
2022-11-17,013_3month,isabelle,0
2022-11-17,013_3month,lean,0
2022-11-17,013_3month,sml,0
2022-11-17,013_3month,erlang,0
2022-11-17,013_3month,ocaml,0
2022-11-17,052_1year,python,10818
2022-11-17,052_1year,java,5046
2022-11-17,052_1year,c++,2603
2022-11-17,052_1year,c,1663
2022-11-17,052_1year,r,727
2022-11-17,052_1year,go,726
2022-11-17,052_1year,rust,328
2022-11-17,052_1year,terraform,127
2022-11-17,052_1year,assembly,67
2022-11-17,052_1year,verilog,43
2022-11-17,052_1year,haskell,31
2022-11-17,052_1year,scala,29
2022-11-17,052_1year,fortran,26
2022-11-17,052_1year,elixir,21
2022-11-17,052_1year,erlang,16
2022-11-17,052_1year,ocaml,4
2022-11-17,052_1year,coq,3
2022-11-17,052_1year,lean,2
2022-11-17,052_1year,ada,1
2022-11-17,052_1year,isabelle,1
2022-11-17,052_1year,tla,1
2022-11-17,052_1year,agda,0
2022-11-17,052_1year,idris,0
2022-11-17,052_1year,sml,0
2022-11-17,261_5year,python,78138
2022-11-17,261_5year,java,45761
2022-11-17,261_5year,c++,23298
2022-11-17,261_5year,c,13926
2022-11-17,261_5year,r,7963
2022-11-17,261_5year,go,3669
2022-11-17,261_5year,rust,1193
2022-11-17,261_5year,terraform,670
2022-11-17,261_5year,assembly,659
2022-11-17,261_5year,scala,456
2022-11-17,261_5year,fortran,334
2022-11-17,261_5year,verilog,317
2022-11-17,261_5year,haskell,220
2022-11-17,261_5year,elixir,171
2022-11-17,261_5year,ocaml,71
2022-11-17,261_5year,erlang,64
2022-11-17,261_5year,coq,31
2022-11-17,261_5year,sml,29
2022-11-17,261_5year,ada,14
2022-11-17,261_5year,lean,10
2022-11-17,261_5year,agda,5
2022-11-17,261_5year,isabelle,3
2022-11-17,261_5year,idris,2
2022-11-17,261_5year,tla,2
2022-11-17,alltime,java,3857478
2022-11-17,alltime,python,3553462
2022-11-17,alltime,c++,1262232
2022-11-17,alltime,c,887831
2022-11-17,alltime,r,312994
2022-11-17,alltime,go,278453
2022-11-17,alltime,scala,53987
2022-11-17,alltime,rust,48098
2022-11-17,alltime,terraform,45911
2022-11-17,alltime,assembly,25962
2022-11-17,alltime,haskell,16680
2022-11-17,alltime,verilog,14665
2022-11-17,alltime,fortran,14237
2022-11-17,alltime,elixir,8274
2022-11-17,alltime,erlang,7783
2022-11-17,alltime,ocaml,5289
2022-11-17,alltime,sml,3301
2022-11-17,alltime,coq,1100
2022-11-17,alltime,ada,912
2022-11-17,alltime,lean,366
2022-11-17,alltime,agda,240
2022-11-17,alltime,isabelle,151
2022-11-17,alltime,idris,105
2022-11-17,alltime,tla,73
