ds,created,language,user_count
2022-11-03,004_1month,python,369
2022-11-03,004_1month,java,178
2022-11-03,004_1month,c++,94
2022-11-03,004_1month,c,60
2022-11-03,004_1month,rust,15
2022-11-03,004_1month,r,15
2022-11-03,004_1month,go,10
2022-11-03,004_1month,fortran,4
2022-11-03,004_1month,haskell,3
2022-11-03,004_1month,terraform,3
2022-11-03,004_1month,elixir,2
2022-11-03,004_1month,verilog,2
2022-11-03,004_1month,tla,1
2022-11-03,004_1month,assembly,1
2022-11-03,004_1month,ada,0
2022-11-03,004_1month,agda,0
2022-11-03,004_1month,coq,0
2022-11-03,004_1month,idris,0
2022-11-03,004_1month,isabelle,0
2022-11-03,004_1month,lean,0
2022-11-03,004_1month,sml,0
2022-11-03,004_1month,erlang,0
2022-11-03,004_1month,ocaml,0
2022-11-03,004_1month,scala,0
2022-11-03,013_3month,python,1767
2022-11-03,013_3month,java,914
2022-11-03,013_3month,c++,471
2022-11-03,013_3month,c,299
2022-11-03,013_3month,r,97
2022-11-03,013_3month,go,96
2022-11-03,013_3month,rust,54
2022-11-03,013_3month,terraform,17
2022-11-03,013_3month,assembly,9
2022-11-03,013_3month,verilog,7
2022-11-03,013_3month,fortran,6
2022-11-03,013_3month,haskell,5
2022-11-03,013_3month,elixir,3
2022-11-03,013_3month,scala,3
2022-11-03,013_3month,tla,1
2022-11-03,013_3month,ada,0
2022-11-03,013_3month,agda,0
2022-11-03,013_3month,coq,0
2022-11-03,013_3month,idris,0
2022-11-03,013_3month,isabelle,0
2022-11-03,013_3month,lean,0
2022-11-03,013_3month,sml,0
2022-11-03,013_3month,erlang,0
2022-11-03,013_3month,ocaml,0
2022-11-03,052_1year,python,10745
2022-11-03,052_1year,java,4997
2022-11-03,052_1year,c++,2597
2022-11-03,052_1year,c,1691
2022-11-03,052_1year,r,720
2022-11-03,052_1year,go,713
2022-11-03,052_1year,rust,327
2022-11-03,052_1year,terraform,125
2022-11-03,052_1year,assembly,65
2022-11-03,052_1year,verilog,45
2022-11-03,052_1year,haskell,32
2022-11-03,052_1year,scala,29
2022-11-03,052_1year,fortran,24
2022-11-03,052_1year,elixir,21
2022-11-03,052_1year,erlang,19
2022-11-03,052_1year,ocaml,4
2022-11-03,052_1year,coq,3
2022-11-03,052_1year,lean,2
2022-11-03,052_1year,ada,1
2022-11-03,052_1year,isabelle,1
2022-11-03,052_1year,tla,1
2022-11-03,052_1year,agda,0
2022-11-03,052_1year,idris,0
2022-11-03,052_1year,sml,0
2022-11-03,261_5year,python,77689
2022-11-03,261_5year,java,45830
2022-11-03,261_5year,c++,23281
2022-11-03,261_5year,c,13917
2022-11-03,261_5year,r,7953
2022-11-03,261_5year,go,3650
2022-11-03,261_5year,rust,1170
2022-11-03,261_5year,assembly,662
2022-11-03,261_5year,terraform,657
2022-11-03,261_5year,scala,458
2022-11-03,261_5year,fortran,334
2022-11-03,261_5year,verilog,317
2022-11-03,261_5year,haskell,217
2022-11-03,261_5year,elixir,171
2022-11-03,261_5year,ocaml,72
2022-11-03,261_5year,erlang,64
2022-11-03,261_5year,coq,31
2022-11-03,261_5year,sml,29
2022-11-03,261_5year,ada,14
2022-11-03,261_5year,lean,10
2022-11-03,261_5year,agda,5
2022-11-03,261_5year,isabelle,3
2022-11-03,261_5year,idris,2
2022-11-03,261_5year,tla,2
2022-11-03,alltime,java,3834127
2022-11-03,alltime,python,3521100
2022-11-03,alltime,c++,1253864
2022-11-03,alltime,c,881886
2022-11-03,alltime,r,311690
2022-11-03,alltime,go,276299
2022-11-03,alltime,scala,53838
2022-11-03,alltime,rust,47244
2022-11-03,alltime,terraform,45140
2022-11-03,alltime,assembly,25757
2022-11-03,alltime,haskell,16611
2022-11-03,alltime,verilog,14552
2022-11-03,alltime,fortran,14149
2022-11-03,alltime,elixir,8239
2022-11-03,alltime,erlang,7748
2022-11-03,alltime,ocaml,5260
2022-11-03,alltime,sml,3298
2022-11-03,alltime,coq,1096
2022-11-03,alltime,ada,898
2022-11-03,alltime,lean,365
2022-11-03,alltime,agda,240
2022-11-03,alltime,isabelle,151
2022-11-03,alltime,idris,105
2022-11-03,alltime,tla,73
