ds,created,language,user_count
2021-12-30,004_1month,python,266
2021-12-30,004_1month,java,150
2021-12-30,004_1month,c++,70
2021-12-30,004_1month,c,40
2021-12-30,004_1month,go,31
2021-12-30,004_1month,r,19
2021-12-30,004_1month,rust,11
2021-12-30,004_1month,terraform,5
2021-12-30,004_1month,assembly,2
2021-12-30,004_1month,fortran,2
2021-12-30,004_1month,isabelle,1
2021-12-30,004_1month,lean,1
2021-12-30,004_1month,verilog,1
2021-12-30,004_1month,ada,0
2021-12-30,004_1month,agda,0
2021-12-30,004_1month,coq,0
2021-12-30,004_1month,idris,0
2021-12-30,004_1month,tla,0
2021-12-30,004_1month,elixir,0
2021-12-30,004_1month,erlang,0
2021-12-30,004_1month,haskell,0
2021-12-30,004_1month,ocaml,0
2021-12-30,004_1month,scala,0
2021-12-30,013_3month,python,1399
2021-12-30,013_3month,java,683
2021-12-30,013_3month,c++,374
2021-12-30,013_3month,c,251
2021-12-30,013_3month,r,107
2021-12-30,013_3month,go,100
2021-12-30,013_3month,rust,65
2021-12-30,013_3month,terraform,21
2021-12-30,013_3month,assembly,12
2021-12-30,013_3month,fortran,6
2021-12-30,013_3month,haskell,5
2021-12-30,013_3month,elixir,4
2021-12-30,013_3month,ocaml,3
2021-12-30,013_3month,verilog,3
2021-12-30,013_3month,erlang,2
2021-12-30,013_3month,isabelle,1
2021-12-30,013_3month,lean,1
2021-12-30,013_3month,scala,1
2021-12-30,013_3month,ada,0
2021-12-30,013_3month,agda,0
2021-12-30,013_3month,coq,0
2021-12-30,013_3month,idris,0
2021-12-30,013_3month,tla,0
2021-12-30,052_1year,python,10072
2021-12-30,052_1year,java,4580
2021-12-30,052_1year,c++,2509
2021-12-30,052_1year,c,1482
2021-12-30,052_1year,r,758
2021-12-30,052_1year,go,524
2021-12-30,052_1year,rust,259
2021-12-30,052_1year,terraform,101
2021-12-30,052_1year,assembly,77
2021-12-30,052_1year,verilog,40
2021-12-30,052_1year,fortran,37
2021-12-30,052_1year,scala,30
2021-12-30,052_1year,elixir,27
2021-12-30,052_1year,haskell,22
2021-12-30,052_1year,erlang,11
2021-12-30,052_1year,ocaml,6
2021-12-30,052_1year,lean,4
2021-12-30,052_1year,coq,2
2021-12-30,052_1year,ada,1
2021-12-30,052_1year,isabelle,1
2021-12-30,052_1year,agda,0
2021-12-30,052_1year,idris,0
2021-12-30,052_1year,tla,0
2021-12-30,261_5year,python,68437
2021-12-30,261_5year,java,47122
2021-12-30,261_5year,c++,22411
2021-12-30,261_5year,c,13196
2021-12-30,261_5year,r,8183
2021-12-30,261_5year,go,3146
2021-12-30,261_5year,rust,846
2021-12-30,261_5year,assembly,632
2021-12-30,261_5year,scala,533
2021-12-30,261_5year,terraform,488
2021-12-30,261_5year,fortran,361
2021-12-30,261_5year,verilog,301
2021-12-30,261_5year,haskell,220
2021-12-30,261_5year,elixir,187
2021-12-30,261_5year,ocaml,92
2021-12-30,261_5year,erlang,61
2021-12-30,261_5year,coq,31
2021-12-30,261_5year,ada,16
2021-12-30,261_5year,agda,8
2021-12-30,261_5year,lean,8
2021-12-30,261_5year,idris,3
2021-12-30,261_5year,isabelle,3
2021-12-30,261_5year,tla,2
2021-12-30,alltime,java,3406828
2021-12-30,alltime,python,2866227
2021-12-30,alltime,c++,1087475
2021-12-30,alltime,c,770892
2021-12-30,alltime,r,284849
2021-12-30,alltime,go,219061
2021-12-30,alltime,scala,50291
2021-12-30,alltime,rust,32801
2021-12-30,alltime,terraform,29081
2021-12-30,alltime,assembly,22289
2021-12-30,alltime,haskell,15286
2021-12-30,alltime,fortran,12524
2021-12-30,alltime,verilog,11949
2021-12-30,alltime,elixir,7312
2021-12-30,alltime,erlang,7255
2021-12-30,alltime,ocaml,4772
2021-12-30,alltime,coq,1012
2021-12-30,alltime,ada,823
2021-12-30,alltime,lean,283
2021-12-30,alltime,agda,214
2021-12-30,alltime,isabelle,137
2021-12-30,alltime,idris,96
2021-12-30,alltime,tla,66
