ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-20,,001_1week,python,12978,0
2022-01-20,,001_1week,java,7072,0
2022-01-20,,001_1week,c++,4585,0
2022-01-20,,001_1week,c,2311,0
2022-01-20,,001_1week,go,2094,0
2022-01-20,,001_1week,r,1266,0
2022-01-20,,001_1week,rust,1158,0
2022-01-20,,001_1week,scala,300,0
2022-01-20,,001_1week,terraform,256,0
2022-01-20,,001_1week,elixir,142,0
2022-01-20,,001_1week,haskell,138,0
2022-01-20,,001_1week,assembly,105,0
2022-01-20,,001_1week,fortran,62,0
2022-01-20,,001_1week,ocaml,53,0
2022-01-20,,001_1week,verilog,43,0
2022-01-20,,001_1week,erlang,23,0
2022-01-20,,001_1week,ada,16,0
2022-01-20,,001_1week,coq,9,0
2022-01-20,,001_1week,lean,6,0
2022-01-20,,001_1week,agda,5,0
2022-01-20,,001_1week,sml,4,0
2022-01-20,,001_1week,idris,2,0
2022-01-20,,001_1week,isabelle,2,0
2022-01-20,,001_1week,tla,1,0
2022-01-20,,004_1month,python,34090,0
2022-01-20,,004_1month,java,19856,0
2022-01-20,,004_1month,c++,11237,0
2022-01-20,,004_1month,c,6220,0
2022-01-20,,004_1month,go,4781,0
2022-01-20,,004_1month,r,3236,0
2022-01-20,,004_1month,rust,2618,0
2022-01-20,,004_1month,terraform,682,0
2022-01-20,,004_1month,scala,679,0
2022-01-20,,004_1month,assembly,345,0
2022-01-20,,004_1month,elixir,342,0
2022-01-20,,004_1month,haskell,327,0
2022-01-20,,004_1month,fortran,154,0
2022-01-20,,004_1month,verilog,144,0
2022-01-20,,004_1month,ocaml,121,0
2022-01-20,,004_1month,erlang,59,0
2022-01-20,,004_1month,ada,30,0
2022-01-20,,004_1month,coq,25,0
2022-01-20,,004_1month,sml,12,0
2022-01-20,,004_1month,agda,10,0
2022-01-20,,004_1month,lean,8,0
2022-01-20,,004_1month,idris,6,0
2022-01-20,,004_1month,isabelle,3,0
2022-01-20,,004_1month,tla,3,0
2022-01-20,,013_3month,python,82370,0
2022-01-20,,013_3month,java,49579,0
2022-01-20,,013_3month,c++,25841,0
2022-01-20,,013_3month,c,14528,0
2022-01-20,,013_3month,go,9770,0
2022-01-20,,013_3month,r,8432,0
2022-01-20,,013_3month,rust,5011,0
2022-01-20,,013_3month,terraform,1719,0
2022-01-20,,013_3month,scala,1256,0
2022-01-20,,013_3month,haskell,792,0
2022-01-20,,013_3month,assembly,769,0
2022-01-20,,013_3month,elixir,714,0
2022-01-20,,013_3month,fortran,361,0
2022-01-20,,013_3month,verilog,359,0
2022-01-20,,013_3month,ocaml,254,0
2022-01-20,,013_3month,erlang,123,0
2022-01-20,,013_3month,ada,54,0
2022-01-20,,013_3month,coq,53,0
2022-01-20,,013_3month,sml,33,0
2022-01-20,,013_3month,agda,20,0
2022-01-20,,013_3month,idris,15,0
2022-01-20,,013_3month,lean,15,0
2022-01-20,,013_3month,isabelle,12,0
2022-01-20,,013_3month,tla,7,0
2022-01-20,,026_6month,python,132479,0
2022-01-20,,026_6month,java,88924,0
2022-01-20,,026_6month,c++,42580,0
2022-01-20,,026_6month,c,24016,0
2022-01-20,,026_6month,go,15408,0
2022-01-20,,026_6month,r,13954,0
2022-01-20,,026_6month,rust,7417,0
2022-01-20,,026_6month,terraform,2824,0
2022-01-20,,026_6month,scala,1923,0
2022-01-20,,026_6month,elixir,1510,0
2022-01-20,,026_6month,assembly,1301,0
2022-01-20,,026_6month,haskell,1192,0
2022-01-20,,026_6month,verilog,629,0
2022-01-20,,026_6month,fortran,598,0
2022-01-20,,026_6month,ocaml,389,0
2022-01-20,,026_6month,erlang,179,0
2022-01-20,,026_6month,coq,79,0
2022-01-20,,026_6month,ada,75,0
2022-01-20,,026_6month,sml,55,0
2022-01-20,,026_6month,agda,31,0
2022-01-20,,026_6month,lean,25,0
2022-01-20,,026_6month,isabelle,21,0
2022-01-20,,026_6month,idris,19,0
2022-01-20,,026_6month,tla,11,0
2022-01-20,,052_1year,python,258783,0
2022-01-20,,052_1year,java,170849,0
2022-01-20,,052_1year,c++,73617,0
2022-01-20,,052_1year,c,41108,0
2022-01-20,,052_1year,r,24876,0
2022-01-20,,052_1year,go,23821,0
2022-01-20,,052_1year,rust,11142,0
2022-01-20,,052_1year,terraform,4638,0
2022-01-20,,052_1year,scala,3030,0
2022-01-20,,052_1year,assembly,2470,0
2022-01-20,,052_1year,elixir,2318,0
2022-01-20,,052_1year,haskell,1881,0
2022-01-20,,052_1year,verilog,1144,0
2022-01-20,,052_1year,fortran,1008,0
2022-01-20,,052_1year,ocaml,598,0
2022-01-20,,052_1year,erlang,279,0
2022-01-20,,052_1year,ada,131,0
2022-01-20,,052_1year,coq,118,0
2022-01-20,,052_1year,sml,116,0
2022-01-20,,052_1year,agda,44,0
2022-01-20,,052_1year,lean,39,0
2022-01-20,,052_1year,isabelle,37,0
2022-01-20,,052_1year,idris,30,0
2022-01-20,,052_1year,tla,21,0
2022-01-20,,156_3year,python,507613,0
2022-01-20,,156_3year,java,452774,0
2022-01-20,,156_3year,c++,165476,0
2022-01-20,,156_3year,c,92123,0
2022-01-20,,156_3year,r,58242,0
2022-01-20,,156_3year,go,46556,0
2022-01-20,,156_3year,rust,18595,0
2022-01-20,,156_3year,terraform,8957,0
2022-01-20,,156_3year,scala,7142,0
2022-01-20,,156_3year,assembly,5561,0
2022-01-20,,156_3year,haskell,4301,0
2022-01-20,,156_3year,elixir,4075,0
2022-01-20,,156_3year,verilog,2549,0
2022-01-20,,156_3year,fortran,1948,0
2022-01-20,,156_3year,ocaml,1188,0
2022-01-20,,156_3year,erlang,657,0
2022-01-20,,156_3year,coq,320,0
2022-01-20,,156_3year,ada,255,0
2022-01-20,,156_3year,sml,237,0
2022-01-20,,156_3year,agda,106,0
2022-01-20,,156_3year,lean,69,0
2022-01-20,,156_3year,isabelle,63,0
2022-01-20,,156_3year,idris,62,0
2022-01-20,,156_3year,tla,47,0
2022-01-20,,alltime,java,951358,0
2022-01-20,,alltime,python,772065,0
2022-01-20,,alltime,c++,274009,0
2022-01-20,,alltime,c,176496,0
2022-01-20,,alltime,r,115864,0
2022-01-20,,alltime,go,68737,0
2022-01-20,,alltime,rust,22534,0
2022-01-20,,alltime,scala,17896,0
2022-01-20,,alltime,terraform,10474,0
2022-01-20,,alltime,haskell,10111,0
2022-01-20,,alltime,assembly,8786,0
2022-01-20,,alltime,elixir,7288,0
2022-01-20,,alltime,verilog,3957,0
2022-01-20,,alltime,fortran,3219,0
2022-01-20,,alltime,ocaml,2297,0
2022-01-20,,alltime,erlang,2267,0
2022-01-20,,alltime,coq,508,0
2022-01-20,,alltime,ada,444,0
2022-01-20,,alltime,sml,425,0
2022-01-20,,alltime,agda,195,0
2022-01-20,,alltime,idris,141,0
2022-01-20,,alltime,isabelle,97,0
2022-01-20,,alltime,lean,76,0
2022-01-20,,alltime,tla,64,0
