ds,created,language,user_count
2022-07-21,004_1month,python,295
2022-07-21,004_1month,java,162
2022-07-21,004_1month,c++,92
2022-07-21,004_1month,c,45
2022-07-21,004_1month,go,22
2022-07-21,004_1month,r,15
2022-07-21,004_1month,rust,14
2022-07-21,004_1month,terraform,5
2022-07-21,004_1month,haskell,2
2022-07-21,004_1month,assembly,2
2022-07-21,004_1month,scala,2
2022-07-21,004_1month,ada,0
2022-07-21,004_1month,agda,0
2022-07-21,004_1month,coq,0
2022-07-21,004_1month,idris,0
2022-07-21,004_1month,isabelle,0
2022-07-21,004_1month,lean,0
2022-07-21,004_1month,sml,0
2022-07-21,004_1month,tla,0
2022-07-21,004_1month,elixir,0
2022-07-21,004_1month,erlang,0
2022-07-21,004_1month,ocaml,0
2022-07-21,004_1month,fortran,0
2022-07-21,004_1month,verilog,0
2022-07-21,013_3month,python,1599
2022-07-21,013_3month,java,680
2022-07-21,013_3month,c++,371
2022-07-21,013_3month,c,225
2022-07-21,013_3month,go,121
2022-07-21,013_3month,r,84
2022-07-21,013_3month,rust,60
2022-07-21,013_3month,terraform,22
2022-07-21,013_3month,assembly,14
2022-07-21,013_3month,haskell,6
2022-07-21,013_3month,verilog,5
2022-07-21,013_3month,elixir,3
2022-07-21,013_3month,scala,3
2022-07-21,013_3month,ada,0
2022-07-21,013_3month,agda,0
2022-07-21,013_3month,coq,0
2022-07-21,013_3month,idris,0
2022-07-21,013_3month,isabelle,0
2022-07-21,013_3month,lean,0
2022-07-21,013_3month,sml,0
2022-07-21,013_3month,tla,0
2022-07-21,013_3month,erlang,0
2022-07-21,013_3month,ocaml,0
2022-07-21,013_3month,fortran,0
2022-07-21,052_1year,python,10566
2022-07-21,052_1year,java,4741
2022-07-21,052_1year,c++,2526
2022-07-21,052_1year,c,1647
2022-07-21,052_1year,r,729
2022-07-21,052_1year,go,679
2022-07-21,052_1year,rust,312
2022-07-21,052_1year,terraform,116
2022-07-21,052_1year,assembly,75
2022-07-21,052_1year,verilog,36
2022-07-21,052_1year,scala,30
2022-07-21,052_1year,elixir,28
2022-07-21,052_1year,erlang,26
2022-07-21,052_1year,fortran,26
2022-07-21,052_1year,haskell,25
2022-07-21,052_1year,lean,4
2022-07-21,052_1year,ocaml,4
2022-07-21,052_1year,coq,2
2022-07-21,052_1year,sml,2
2022-07-21,052_1year,isabelle,1
2022-07-21,052_1year,ada,0
2022-07-21,052_1year,agda,0
2022-07-21,052_1year,idris,0
2022-07-21,052_1year,tla,0
2022-07-21,261_5year,python,74540
2022-07-21,261_5year,java,46102
2022-07-21,261_5year,c++,22949
2022-07-21,261_5year,c,13658
2022-07-21,261_5year,r,8082
2022-07-21,261_5year,go,3480
2022-07-21,261_5year,rust,1048
2022-07-21,261_5year,assembly,657
2022-07-21,261_5year,terraform,587
2022-07-21,261_5year,scala,486
2022-07-21,261_5year,fortran,342
2022-07-21,261_5year,verilog,306
2022-07-21,261_5year,haskell,214
2022-07-21,261_5year,elixir,174
2022-07-21,261_5year,ocaml,83
2022-07-21,261_5year,erlang,68
2022-07-21,261_5year,coq,30
2022-07-21,261_5year,sml,28
2022-07-21,261_5year,ada,14
2022-07-21,261_5year,lean,10
2022-07-21,261_5year,agda,6
2022-07-21,261_5year,idris,3
2022-07-21,261_5year,isabelle,3
2022-07-21,261_5year,tla,2
2022-07-21,alltime,java,3683888
2022-07-21,alltime,python,3286689
2022-07-21,alltime,c++,1194823
2022-07-21,alltime,c,844189
2022-07-21,alltime,r,302372
2022-07-21,alltime,go,259659
2022-07-21,alltime,scala,52690
2022-07-21,alltime,rust,40820
2022-07-21,alltime,terraform,39444
2022-07-21,alltime,assembly,24604
2022-07-21,alltime,haskell,16219
2022-07-21,alltime,fortran,13623
2022-07-21,alltime,verilog,13585
2022-07-21,alltime,elixir,7892
2022-07-21,alltime,erlang,7616
2022-07-21,alltime,ocaml,5081
2022-07-21,alltime,sml,3259
2022-07-21,alltime,coq,1072
2022-07-21,alltime,ada,875
2022-07-21,alltime,lean,330
2022-07-21,alltime,agda,235
2022-07-21,alltime,isabelle,143
2022-07-21,alltime,idris,103
2022-07-21,alltime,tla,70
