ds,language,license_key,topic,repo_count
2022-01-06,ada,apache-2.0,ada,3
2022-01-06,ada,other,ada,2
2022-01-06,coq,lgpl-2.1,math-comp,2
2022-01-06,coq,lgpl-2.1,mathcomp,2
2022-01-06,coq,lgpl-2.1,ssreflect,2
2022-01-06,coq,mit,coq,2
2022-01-06,elixir,,elixir,11
2022-01-06,elixir,,hacktoberfest,3
2022-01-06,elixir,,api,2
2022-01-06,elixir,,bot,2
2022-01-06,elixir,,elixir-lang,2
2022-01-06,elixir,,phoenix,2
2022-01-06,elixir,,telegram,2
2022-01-06,elixir,agpl-3.0,elixir,2
2022-01-06,elixir,agpl-3.0,phoenix,2
2022-01-06,elixir,apache-2.0,elixir,10
2022-01-06,elixir,apache-2.0,phoenix,3
2022-01-06,elixir,apache-2.0,elixir-lang,2
2022-01-06,elixir,apache-2.0,elixir-phoenix,2
2022-01-06,elixir,apache-2.0,hacktoberfest,2
2022-01-06,elixir,apache-2.0,membrane,2
2022-01-06,elixir,apache-2.0,nerves,2
2022-01-06,elixir,gpl-3.0,elixir,3
2022-01-06,elixir,mit,elixir,19
2022-01-06,elixir,mit,data-science,2
2022-01-06,elixir,mit,ecto,2
2022-01-06,elixir,mit,graphql,2
2022-01-06,elixir,mit,phoenix,2
2022-01-06,elixir,mit,phoenix-framework,2
2022-01-06,elixir,other,elixir,4
2022-01-06,erlang,apache-2.0,erlang,5
2022-01-06,erlang,apache-2.0,erlang-library,2
2022-01-06,erlang,bsd-3-clause,aws,2
2022-01-06,erlang,bsd-3-clause,erlang,2
2022-01-06,erlang,bsd-3-clause,hacktoberfest,2
2022-01-06,erlang,gpl-2.0,chat,2
2022-01-06,erlang,gpl-2.0,erlang,2
2022-01-06,erlang,gpl-2.0,jabber,2
2022-01-06,erlang,gpl-2.0,messaging,2
2022-01-06,erlang,gpl-2.0,xmpp,2
2022-01-06,erlang,mit,elixir,3
2022-01-06,erlang,mit,erlang,3
2022-01-06,go,,golang,11
2022-01-06,go,,go,10
2022-01-06,go,,devops,2
2022-01-06,go,,docker,2
2022-01-06,go,,hacktoberfest,2
2022-01-06,go,,minecraft,2
2022-01-06,go,,name,2
2022-01-06,go,,security,2
2022-01-06,go,,snipe,2
2022-01-06,go,,sniper,2
2022-01-06,go,agpl-3.0,golang,14
2022-01-06,go,agpl-3.0,go,5
2022-01-06,go,agpl-3.0,storage,4
2022-01-06,go,agpl-3.0,hacktoberfest,3
2022-01-06,go,agpl-3.0,s3,3
