ds,language,license_key,topic,repo_count
2022-01-20,ada,gpl-3.0,ada,2
2022-01-20,coq,mit,coq,3
2022-01-20,coq,mit,compcert,2
2022-01-20,elixir,,elixir,13
2022-01-20,elixir,,phoenix,3
2022-01-20,elixir,,elixir-lang,2
2022-01-20,elixir,,hacktoberfest,2
2022-01-20,elixir,agpl-3.0,elixir,3
2022-01-20,elixir,agpl-3.0,phoenix,2
2022-01-20,elixir,apache-2.0,elixir,13
2022-01-20,elixir,apache-2.0,membrane,4
2022-01-20,elixir,apache-2.0,dtls,2
2022-01-20,elixir,apache-2.0,dtls-srtp,2
2022-01-20,elixir,apache-2.0,elixir-phoenix,2
2022-01-20,elixir,apache-2.0,iot,2
2022-01-20,elixir,apache-2.0,iot-platform,2
2022-01-20,elixir,apache-2.0,nerves,2
2022-01-20,elixir,apache-2.0,phoenix,2
2022-01-20,elixir,gpl-3.0,elixir,2
2022-01-20,elixir,mit,elixir,21
2022-01-20,elixir,mit,phoenix,4
2022-01-20,elixir,mit,ecto,3
2022-01-20,elixir,mit,elixir-lang,3
2022-01-20,elixir,mit,json,3
2022-01-20,elixir,mit,phoenix-framework,3
2022-01-20,elixir,mit,code-generator,2
2022-01-20,elixir,mit,cryptocurrency,2
2022-01-20,elixir,mit,dashboard,2
2022-01-20,elixir,mit,data-science,2
2022-01-20,elixir,mit,elm,2
2022-01-20,elixir,mit,elm-lang,2
2022-01-20,elixir,mit,event-sourcing,2
2022-01-20,elixir,mit,hacktoberfest,2
2022-01-20,elixir,mit,trading,2
2022-01-20,elixir,other,elixir,2
2022-01-20,erlang,,erlang,2
2022-01-20,erlang,apache-2.0,erlang,4
2022-01-20,erlang,gpl-2.0,chat,2
2022-01-20,erlang,gpl-2.0,erlang,2
2022-01-20,erlang,gpl-2.0,jabber,2
2022-01-20,erlang,gpl-2.0,messaging,2
2022-01-20,erlang,gpl-2.0,xmpp,2
2022-01-20,erlang,mit,elixir,2
2022-01-20,erlang,mit,erlang,2
2022-01-20,go,,golang,7
2022-01-20,go,,go,2
2022-01-20,go,,kubernetes,2
2022-01-20,go,agpl-3.0,golang,12
2022-01-20,go,agpl-3.0,go,6
2022-01-20,go,agpl-3.0,hacktoberfest,3
2022-01-20,go,agpl-3.0,react,3
2022-01-20,go,agpl-3.0,self-hosted,3
2022-01-20,go,agpl-3.0,blockchain,2
2022-01-20,go,agpl-3.0,google-cloud-storage,2
2022-01-20,go,agpl-3.0,monitoring,2
2022-01-20,go,agpl-3.0,pmm,2
2022-01-20,go,agpl-3.0,prometheus,2
2022-01-20,go,agpl-3.0,s3,2
2022-01-20,go,agpl-3.0,storage,2
2022-01-20,go,apache-2.0,kubernetes,116
2022-01-20,go,apache-2.0,golang,93
2022-01-20,go,apache-2.0,go,61
2022-01-20,go,apache-2.0,hacktoberfest,37
2022-01-20,go,apache-2.0,docker,36
2022-01-20,go,apache-2.0,containers,29
2022-01-20,go,apache-2.0,k8s,22
2022-01-20,go,apache-2.0,cloud-native,21
2022-01-20,go,apache-2.0,security,18
2022-01-20,go,apache-2.0,cli,15
2022-01-20,go,apache-2.0,devops,15
2022-01-20,go,apache-2.0,prometheus,15
2022-01-20,go,apache-2.0,operator,13
2022-01-20,go,apache-2.0,gitops,12
2022-01-20,go,apache-2.0,grpc,11
2022-01-20,go,apache-2.0,monitoring,11
2022-01-20,go,apache-2.0,postgresql,11
2022-01-20,go,apache-2.0,aws,10
2022-01-20,go,apache-2.0,blockchain,10
2022-01-20,go,apache-2.0,database,10
2022-01-20,go,apache-2.0,microservice,10
2022-01-20,go,apache-2.0,observability,10
2022-01-20,go,apache-2.0,cloud,9
2022-01-20,go,apache-2.0,cncf,9
2022-01-20,go,apache-2.0,gcp,9
2022-01-20,go,apache-2.0,sql,9
2022-01-20,go,apache-2.0,oci,8
2022-01-20,go,apache-2.0,redis,8
2022-01-20,go,apache-2.0,s3,8
2022-01-20,go,apache-2.0,serverless,8
2022-01-20,go,apache-2.0,azure,7
2022-01-20,go,apache-2.0,cluster,7
2022-01-20,go,apache-2.0,helm,7
2022-01-20,go,apache-2.0,kubernetes-operator,7
2022-01-20,go,apache-2.0,openshift,7
2022-01-20,go,apache-2.0,terraform,7
2022-01-20,go,apache-2.0,authorization,6
2022-01-20,go,apache-2.0,container,6
2022-01-20,go,apache-2.0,distributed-systems,6
2022-01-20,go,apache-2.0,dockerfile,6
2022-01-20,go,apache-2.0,grafana,6
2022-01-20,go,apache-2.0,kafka,6
2022-01-20,go,apache-2.0,metrics,6
2022-01-20,go,apache-2.0,microservices,6
2022-01-20,go,apache-2.0,mysql,6
2022-01-20,go,apache-2.0,networking,6
2022-01-20,go,apache-2.0,registry,6
2022-01-20,go,apache-2.0,api-gateway,5
2022-01-20,go,apache-2.0,cloudnative,5
2022-01-20,go,apache-2.0,cni,5
2022-01-20,go,apache-2.0,configuration-management,5
2022-01-20,go,apache-2.0,devsecops,5
2022-01-20,go,apache-2.0,dns,5
