ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-13,stars,001_1week,go,2089,1000
2022-01-13,stars,001_1week,rust,1138,1000
2022-01-13,stars,001_1week,elixir,148,148
2022-01-13,stars,001_1week,haskell,130,130
2022-01-13,stars,001_1week,ocaml,54,54
2022-01-13,stars,001_1week,erlang,23,23
2022-01-13,stars,001_1week,ada,15,15
2022-01-13,stars,001_1week,coq,12,12
2022-01-13,stars,001_1week,sml,6,6
2022-01-13,stars,001_1week,idris,5,5
2022-01-13,stars,001_1week,agda,3,3
2022-01-13,stars,001_1week,lean,3,3
2022-01-13,stars,001_1week,isabelle,2,2
2022-01-13,stars,001_1week,tla,2,2
