ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-03,stars,001_1week,go,1658,1000
2022-01-03,stars,001_1week,rust,993,993
2022-01-03,stars,001_1week,elixir,132,132
2022-01-03,stars,001_1week,haskell,118,118
2022-01-03,stars,001_1week,ocaml,39,39
2022-01-03,stars,001_1week,erlang,22,22
2022-01-03,stars,001_1week,ada,14,14
2022-01-03,stars,001_1week,coq,7,7
2022-01-03,stars,001_1week,idris,4,4
2022-01-03,stars,001_1week,agda,3,3
2022-01-03,stars,001_1week,isabelle,2,2
2022-01-03,stars,001_1week,lean,2,2
2022-01-03,stars,001_1week,tla,2,2
