ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-06,stars,001_1week,go,1928,1000
2022-01-06,stars,001_1week,rust,1102,1000
2022-01-06,stars,001_1week,elixir,132,132
2022-01-06,stars,001_1week,haskell,132,132
2022-01-06,stars,001_1week,ocaml,45,45
2022-01-06,stars,001_1week,erlang,29,29
2022-01-06,stars,001_1week,ada,16,16
2022-01-06,stars,001_1week,coq,7,7
2022-01-06,stars,001_1week,sml,5,5
2022-01-06,stars,001_1week,agda,4,4
2022-01-06,stars,001_1week,idris,3,3
2022-01-06,stars,001_1week,lean,3,3
2022-01-06,stars,001_1week,isabelle,1,1
2022-01-06,stars,001_1week,tla,0,0
