ds,sortby,pushed,language,repo_count,repo_data_count
2022-01-27,stars,001_1week,go,2156,1000
2022-01-27,stars,001_1week,rust,1204,1000
2022-01-27,stars,001_1week,elixir,171,171
2022-01-27,stars,001_1week,haskell,132,132
2022-01-27,stars,001_1week,ocaml,91,91
2022-01-27,stars,001_1week,erlang,18,18
2022-01-27,stars,001_1week,ada,12,12
2022-01-27,stars,001_1week,coq,11,11
2022-01-27,stars,001_1week,lean,8,8
2022-01-27,stars,001_1week,agda,4,4
2022-01-27,stars,001_1week,sml,4,4
2022-01-27,stars,001_1week,isabelle,3,3
2022-01-27,stars,001_1week,idris,1,1
2022-01-27,stars,001_1week,tla,1,1
