ds,language,license_key,topic,repo_count
2022-01-04,ada,apache-2.0,ada,3
2022-01-04,ada,other,ada,2
2022-01-04,coq,lgpl-2.1,math-comp,2
2022-01-04,coq,lgpl-2.1,mathcomp,2
2022-01-04,coq,lgpl-2.1,ssreflect,2
2022-01-04,elixir,,elixir,9
2022-01-04,elixir,,hacktoberfest,3
2022-01-04,elixir,,api,2
2022-01-04,elixir,,bot,2
2022-01-04,elixir,,elixir-lang,2
2022-01-04,elixir,,phoenix,2
2022-01-04,elixir,,telegram,2
2022-01-04,elixir,agpl-3.0,elixir,3
2022-01-04,elixir,agpl-3.0,phoenix,2
2022-01-04,elixir,apache-2.0,elixir,8
2022-01-04,elixir,apache-2.0,nerves,3
2022-01-04,elixir,apache-2.0,phoenix,3
2022-01-04,elixir,apache-2.0,elixir-lang,2
2022-01-04,elixir,apache-2.0,membrane,2
2022-01-04,elixir,apache-2.0,otp,2
2022-01-04,elixir,apache-2.0,webassembly,2
2022-01-04,elixir,gpl-3.0,elixir,3
2022-01-04,elixir,mit,elixir,19
2022-01-04,elixir,mit,phoenix,4
2022-01-04,elixir,mit,algorithms,2
2022-01-04,elixir,mit,cryptocurrency,2
2022-01-04,elixir,mit,data-science,2
2022-01-04,elixir,mit,trading,2
2022-01-04,elixir,other,elixir,2
2022-01-04,erlang,apache-2.0,erlang,3
2022-01-04,erlang,gpl-2.0,chat,2
2022-01-04,erlang,gpl-2.0,erlang,2
2022-01-04,erlang,gpl-2.0,jabber,2
2022-01-04,erlang,gpl-2.0,messaging,2
2022-01-04,erlang,gpl-2.0,xmpp,2
2022-01-04,erlang,mit,elixir,2
2022-01-04,erlang,mit,erlang,2
2022-01-04,erlang,other,erlang,2
2022-01-04,go,,golang,15
2022-01-04,go,,go,13
2022-01-04,go,,docker,3
2022-01-04,go,,kubernetes,3
2022-01-04,go,,aws,2
2022-01-04,go,,backup,2
2022-01-04,go,,cms,2
2022-01-04,go,,compiler,2
2022-01-04,go,,data-structures,2
2022-01-04,go,,elasticsearch,2
2022-01-04,go,,hacktoberfest,2
2022-01-04,go,,kibana,2
2022-01-04,go,,mongodb,2
2022-01-04,go,,redis,2
2022-01-04,go,,s3,2
2022-01-04,go,agpl-3.0,golang,11
2022-01-04,go,agpl-3.0,go,6
2022-01-04,go,agpl-3.0,storage,4
2022-01-04,go,agpl-3.0,filesystem,3
2022-01-04,go,agpl-3.0,hacktoberfest,3
2022-01-04,go,agpl-3.0,s3,3
2022-01-04,go,agpl-3.0,analytics,2
2022-01-04,go,agpl-3.0,distributed-systems,2
2022-01-04,go,agpl-3.0,docker,2
2022-01-04,go,agpl-3.0,google-cloud-storage,2
2022-01-04,go,agpl-3.0,linux,2
2022-01-04,go,agpl-3.0,object-storage,2
2022-01-04,go,agpl-3.0,pmm,2
2022-01-04,go,agpl-3.0,postgresql,2
2022-01-04,go,agpl-3.0,react,2
2022-01-04,go,agpl-3.0,security,2
2022-01-04,go,agpl-3.0,self-hosted,2
2022-01-04,go,agpl-3.0,smtp,2
2022-01-04,go,agpl-3.0,sql,2
2022-01-04,go,agpl-3.0,v2ray,2
2022-01-04,go,apache-2.0,kubernetes,91
2022-01-04,go,apache-2.0,golang,76
2022-01-04,go,apache-2.0,go,57
2022-01-04,go,apache-2.0,hacktoberfest,36
2022-01-04,go,apache-2.0,containers,23
2022-01-04,go,apache-2.0,docker,21
2022-01-04,go,apache-2.0,cloud-native,17
2022-01-04,go,apache-2.0,security,17
2022-01-04,go,apache-2.0,k8s,15
2022-01-04,go,apache-2.0,monitoring,13
2022-01-04,go,apache-2.0,cli,12
2022-01-04,go,apache-2.0,devops,11
2022-01-04,go,apache-2.0,prometheus,11
2022-01-04,go,apache-2.0,grpc,10
2022-01-04,go,apache-2.0,observability,10
2022-01-04,go,apache-2.0,blockchain,9
2022-01-04,go,apache-2.0,cncf,9
2022-01-04,go,apache-2.0,microservice,9
2022-01-04,go,apache-2.0,operator,9
2022-01-04,go,apache-2.0,cloud,8
2022-01-04,go,apache-2.0,metrics,8
2022-01-04,go,apache-2.0,openshift,8
2022-01-04,go,apache-2.0,database,7
2022-01-04,go,apache-2.0,gitops,6
2022-01-04,go,apache-2.0,iot,6
2022-01-04,go,apache-2.0,linux,6
2022-01-04,go,apache-2.0,microservices,6
2022-01-04,go,apache-2.0,security-tools,6
2022-01-04,go,apache-2.0,serverless,6
2022-01-04,go,apache-2.0,aws,5
2022-01-04,go,apache-2.0,cloudnative,5
2022-01-04,go,apache-2.0,cluster,5
2022-01-04,go,apache-2.0,crd,5
2022-01-04,go,apache-2.0,distributed-systems,5
2022-01-04,go,apache-2.0,grafana,5
2022-01-04,go,apache-2.0,mysql,5
2022-01-04,go,apache-2.0,oci,5
2022-01-04,go,apache-2.0,postgresql,5
2022-01-04,go,apache-2.0,registry,5
2022-01-04,go,apache-2.0,terraform,5
2022-01-04,go,apache-2.0,time-series,5
2022-01-04,go,apache-2.0,alerting,4
2022-01-04,go,apache-2.0,azure,4
2022-01-04,go,apache-2.0,configuration-management,4
2022-01-04,go,apache-2.0,container,4
2022-01-04,go,apache-2.0,devsecops,4
2022-01-04,go,apache-2.0,dns,4
2022-01-04,go,apache-2.0,faas,4
2022-01-04,go,apache-2.0,gcp,4
2022-01-04,go,apache-2.0,helm,4
2022-01-04,go,apache-2.0,iac,4
2022-01-04,go,apache-2.0,messaging,4
2022-01-04,go,apache-2.0,orchestration,4
2022-01-04,go,apache-2.0,redis,4
2022-01-04,go,apache-2.0,s3,4
2022-01-04,go,apache-2.0,service-mesh,4
2022-01-04,go,apache-2.0,sql,4
2022-01-04,go,apache-2.0,ssh,4
2022-01-04,go,apache-2.0,tidb,4
2022-01-04,go,apache-2.0,tool,4
2022-01-04,go,apache-2.0,authorization,3
2022-01-04,go,apache-2.0,backup,3
2022-01-04,go,apache-2.0,cloud-computing,3
2022-01-04,go,apache-2.0,command-line,3
2022-01-04,go,apache-2.0,configuration,3
2022-01-04,go,apache-2.0,controller,3
2022-01-04,go,apache-2.0,data,3
2022-01-04,go,apache-2.0,devops-tools,3
2022-01-04,go,apache-2.0,distributed-storage,3
2022-01-04,go,apache-2.0,docker-image,3
2022-01-04,go,apache-2.0,ebpf,3
2022-01-04,go,apache-2.0,encryption,3
2022-01-04,go,apache-2.0,ethereum,3
2022-01-04,go,apache-2.0,fault-injection,3
2022-01-04,go,apache-2.0,framework,3
2022-01-04,go,apache-2.0,gitlab,3
2022-01-04,go,apache-2.0,http,3
2022-01-04,go,apache-2.0,infrastructure,3
2022-01-04,go,apache-2.0,infrastructure-as-code,3
2022-01-04,go,apache-2.0,ipfs,3
2022-01-04,go,apache-2.0,knative,3
2022-01-04,go,apache-2.0,kubectl,3
2022-01-04,go,apache-2.0,kubernetes-cluster,3
2022-01-04,go,apache-2.0,letsencrypt,3
