ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-16,,001_1week,python,12343,0
2022-06-16,,001_1week,java,7137,0
2022-06-16,,001_1week,c++,4167,0
2022-06-16,,001_1week,c,2200,0
2022-06-16,,001_1week,go,2148,0
2022-06-16,,001_1week,rust,1247,0
2022-06-16,,001_1week,r,1170,0
2022-06-16,,001_1week,terraform,266,0
2022-06-16,,001_1week,scala,233,0
2022-06-16,,001_1week,assembly,124,0
2022-06-16,,001_1week,elixir,118,0
2022-06-16,,001_1week,haskell,98,0
2022-06-16,,001_1week,fortran,64,0
2022-06-16,,001_1week,ocaml,52,0
2022-06-16,,001_1week,verilog,50,0
2022-06-16,,001_1week,erlang,31,0
2022-06-16,,001_1week,ada,15,0
2022-06-16,,001_1week,coq,12,0
2022-06-16,,001_1week,sml,5,0
2022-06-16,,001_1week,isabelle,4,0
2022-06-16,,001_1week,agda,3,0
2022-06-16,,001_1week,idris,3,0
2022-06-16,,001_1week,lean,3,0
2022-06-16,,001_1week,tla,2,0
2022-06-16,,004_1month,python,36131,0
2022-06-16,,004_1month,java,20594,0
2022-06-16,,004_1month,c++,11523,0
2022-06-16,,004_1month,c,6220,0
2022-06-16,,004_1month,go,5162,0
2022-06-16,,004_1month,r,3633,0
2022-06-16,,004_1month,rust,3056,0
2022-06-16,,004_1month,terraform,824,0
2022-06-16,,004_1month,scala,585,0
2022-06-16,,004_1month,assembly,355,0
2022-06-16,,004_1month,elixir,309,0
2022-06-16,,004_1month,haskell,295,0
2022-06-16,,004_1month,fortran,180,0
2022-06-16,,004_1month,verilog,144,0
2022-06-16,,004_1month,ocaml,119,0
2022-06-16,,004_1month,erlang,62,0
2022-06-16,,004_1month,ada,35,0
2022-06-16,,004_1month,coq,31,0
2022-06-16,,004_1month,sml,19,0
2022-06-16,,004_1month,lean,11,0
2022-06-16,,004_1month,agda,9,0
2022-06-16,,004_1month,isabelle,9,0
2022-06-16,,004_1month,idris,7,0
2022-06-16,,004_1month,tla,5,0
2022-06-16,,013_3month,python,86559,0
2022-06-16,,013_3month,java,50763,0
2022-06-16,,013_3month,c++,26653,0
2022-06-16,,013_3month,c,14673,0
2022-06-16,,013_3month,go,10525,0
2022-06-16,,013_3month,r,9102,0
2022-06-16,,013_3month,rust,5798,0
2022-06-16,,013_3month,terraform,2014,0
2022-06-16,,013_3month,scala,1127,0
2022-06-16,,013_3month,assembly,844,0
2022-06-16,,013_3month,haskell,707,0
2022-06-16,,013_3month,elixir,660,0
2022-06-16,,013_3month,fortran,408,0
2022-06-16,,013_3month,verilog,361,0
2022-06-16,,013_3month,ocaml,216,0
2022-06-16,,013_3month,erlang,99,0
2022-06-16,,013_3month,coq,56,0
2022-06-16,,013_3month,ada,54,0
2022-06-16,,013_3month,sml,32,0
2022-06-16,,013_3month,agda,21,0
2022-06-16,,013_3month,lean,20,0
2022-06-16,,013_3month,isabelle,17,0
2022-06-16,,013_3month,idris,14,0
2022-06-16,,013_3month,tla,9,0
2022-06-16,,026_6month,python,145064,0
2022-06-16,,026_6month,java,96229,0
2022-06-16,,026_6month,c++,45518,0
2022-06-16,,026_6month,c,25567,0
2022-06-16,,026_6month,go,16635,0
2022-06-16,,026_6month,r,14973,0
2022-06-16,,026_6month,rust,9046,0
2022-06-16,,026_6month,terraform,3283,0
2022-06-16,,026_6month,scala,1895,0
2022-06-16,,026_6month,elixir,1544,0
2022-06-16,,026_6month,assembly,1515,0
2022-06-16,,026_6month,haskell,1207,0
2022-06-16,,026_6month,verilog,682,0
2022-06-16,,026_6month,fortran,667,0
2022-06-16,,026_6month,ocaml,424,0
2022-06-16,,026_6month,erlang,154,0
2022-06-16,,026_6month,ada,85,0
2022-06-16,,026_6month,coq,84,0
2022-06-16,,026_6month,sml,59,0
2022-06-16,,026_6month,agda,33,0
2022-06-16,,026_6month,lean,33,0
2022-06-16,,026_6month,isabelle,23,0
2022-06-16,,026_6month,idris,18,0
2022-06-16,,026_6month,tla,13,0
2022-06-16,,052_1year,python,191859,0
2022-06-16,,052_1year,java,157366,0
2022-06-16,,052_1year,c++,74880,0
2022-06-16,,052_1year,c,42146,0
