ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-23,,001_1week,python,12453,0
2022-06-23,,001_1week,java,6593,0
2022-06-23,,001_1week,c++,4281,0
2022-06-23,,001_1week,c,2223,0
2022-06-23,,001_1week,go,2135,0
2022-06-23,,001_1week,rust,1270,0
2022-06-23,,001_1week,r,1171,0
2022-06-23,,001_1week,terraform,305,0
2022-06-23,,001_1week,scala,225,0
2022-06-23,,001_1week,haskell,124,0
2022-06-23,,001_1week,assembly,118,0
2022-06-23,,001_1week,elixir,112,0
2022-06-23,,001_1week,fortran,62,0
2022-06-23,,001_1week,ocaml,41,0
2022-06-23,,001_1week,verilog,41,0
2022-06-23,,001_1week,erlang,16,0
2022-06-23,,001_1week,ada,15,0
2022-06-23,,001_1week,coq,12,0
2022-06-23,,001_1week,lean,9,0
2022-06-23,,001_1week,sml,7,0
2022-06-23,,001_1week,agda,5,0
2022-06-23,,001_1week,idris,4,0
2022-06-23,,001_1week,isabelle,3,0
2022-06-23,,001_1week,tla,2,0
2022-06-23,,004_1month,python,36456,0
2022-06-23,,004_1month,java,20307,0
2022-06-23,,004_1month,c++,11561,0
2022-06-23,,004_1month,c,6220,0
2022-06-23,,004_1month,go,5184,0
2022-06-23,,004_1month,r,3570,0
2022-06-23,,004_1month,rust,3122,0
2022-06-23,,004_1month,terraform,855,0
2022-06-23,,004_1month,scala,545,0
2022-06-23,,004_1month,assembly,357,0
2022-06-23,,004_1month,haskell,317,0
2022-06-23,,004_1month,elixir,298,0
2022-06-23,,004_1month,fortran,181,0
2022-06-23,,004_1month,verilog,137,0
2022-06-23,,004_1month,ocaml,120,0
2022-06-23,,004_1month,erlang,56,0
2022-06-23,,004_1month,ada,36,0
2022-06-23,,004_1month,coq,28,0
2022-06-23,,004_1month,sml,15,0
2022-06-23,,004_1month,lean,14,0
2022-06-23,,004_1month,agda,10,0
2022-06-23,,004_1month,idris,8,0
2022-06-23,,004_1month,isabelle,8,0
2022-06-23,,004_1month,tla,5,0
2022-06-23,,013_3month,python,87066,0
2022-06-23,,013_3month,java,50781,0
2022-06-23,,013_3month,c++,26756,0
2022-06-23,,013_3month,c,14885,0
2022-06-23,,013_3month,go,10504,0
2022-06-23,,013_3month,r,9058,0
2022-06-23,,013_3month,rust,5855,0
2022-06-23,,013_3month,terraform,2025,0
2022-06-23,,013_3month,scala,1127,0
2022-06-23,,013_3month,assembly,839,0
2022-06-23,,013_3month,haskell,703,0
2022-06-23,,013_3month,elixir,654,0
2022-06-23,,013_3month,fortran,407,0
2022-06-23,,013_3month,verilog,355,0
2022-06-23,,013_3month,ocaml,218,0
2022-06-23,,013_3month,erlang,100,0
2022-06-23,,013_3month,coq,58,0
2022-06-23,,013_3month,ada,55,0
2022-06-23,,013_3month,sml,31,0
2022-06-23,,013_3month,lean,25,0
2022-06-23,,013_3month,agda,22,0
2022-06-23,,013_3month,isabelle,16,0
2022-06-23,,013_3month,idris,14,0
2022-06-23,,013_3month,tla,10,0
2022-06-23,,026_6month,python,138498,0
2022-06-23,,026_6month,java,90961,0
2022-06-23,,026_6month,c++,45607,0
2022-06-23,,026_6month,c,25676,0
2022-06-23,,026_6month,go,16700,0
2022-06-23,,026_6month,r,15028,0
2022-06-23,,026_6month,rust,9148,0
2022-06-23,,026_6month,terraform,3323,0
2022-06-23,,026_6month,scala,1890,0
2022-06-23,,026_6month,elixir,1531,0
2022-06-23,,026_6month,assembly,1520,0
2022-06-23,,026_6month,haskell,1205,0
2022-06-23,,026_6month,verilog,678,0
2022-06-23,,026_6month,fortran,666,0
2022-06-23,,026_6month,ocaml,419,0
2022-06-23,,026_6month,erlang,150,0
2022-06-23,,026_6month,ada,86,0
2022-06-23,,026_6month,coq,84,0
2022-06-23,,026_6month,sml,57,0
2022-06-23,,026_6month,lean,35,0
2022-06-23,,026_6month,agda,33,0
2022-06-23,,026_6month,isabelle,23,0
2022-06-23,,026_6month,idris,18,0
2022-06-23,,026_6month,tla,14,0
2022-06-23,,052_1year,python,202553,0
2022-06-23,,052_1year,java,165382,0
2022-06-23,,052_1year,c++,75017,0
2022-06-23,,052_1year,c,42341,0
2022-06-23,,052_1year,go,25201,0
2022-06-23,,052_1year,r,24190,0
2022-06-23,,052_1year,rust,12814,0
2022-06-23,,052_1year,terraform,5126,0
2022-06-23,,052_1year,scala,2951,0
2022-06-23,,052_1year,assembly,2434,0
2022-06-23,,052_1year,elixir,2184,0
2022-06-23,,052_1year,haskell,1879,0
2022-06-23,,052_1year,verilog,1195,0
2022-06-23,,052_1year,fortran,1017,0
2022-06-23,,052_1year,ocaml,598,0
2022-06-23,,052_1year,erlang,252,0
2022-06-23,,052_1year,ada,124,0
2022-06-23,,052_1year,coq,117,0
2022-06-23,,052_1year,sml,102,0
2022-06-23,,052_1year,lean,54,0
2022-06-23,,052_1year,agda,51,0
2022-06-23,,052_1year,isabelle,33,0
2022-06-23,,052_1year,idris,28,0
2022-06-23,,052_1year,tla,21,0
2022-06-23,,156_3year,python,487590,0
2022-06-23,,156_3year,java,420451,0
2022-06-23,,156_3year,c++,170346,0
2022-06-23,,156_3year,c,95076,0
2022-06-23,,156_3year,r,59187,0
2022-06-23,,156_3year,go,49239,0
2022-06-23,,156_3year,rust,21454,0
2022-06-23,,156_3year,terraform,10134,0
2022-06-23,,156_3year,scala,6856,0
2022-06-23,,156_3year,assembly,5836,0
2022-06-23,,156_3year,haskell,4206,0
2022-06-23,,156_3year,elixir,4058,0
