ds,sortby,pushed,language,repo_count,repo_data_count
2022-06-02,,001_1week,python,12859,0
2022-06-02,,001_1week,java,6991,0
2022-06-02,,001_1week,c++,4302,0
2022-06-02,,001_1week,c,2235,0
2022-06-02,,001_1week,go,2163,0
2022-06-02,,001_1week,r,1187,0
2022-06-02,,001_1week,rust,1131,0
2022-06-02,,001_1week,terraform,287,0
2022-06-02,,001_1week,scala,230,0
2022-06-02,,001_1week,elixir,122,0
2022-06-02,,001_1week,assembly,119,0
2022-06-02,,001_1week,haskell,116,0
2022-06-02,,001_1week,fortran,54,0
2022-06-02,,001_1week,ocaml,50,0
2022-06-02,,001_1week,verilog,43,0
2022-06-02,,001_1week,erlang,24,0
2022-06-02,,001_1week,coq,13,0
2022-06-02,,001_1week,ada,12,0
2022-06-02,,001_1week,isabelle,6,0
2022-06-02,,001_1week,lean,6,0
2022-06-02,,001_1week,sml,4,0
2022-06-02,,001_1week,idris,2,0
2022-06-02,,001_1week,agda,1,0
2022-06-02,,001_1week,tla,0,0
2022-06-02,,004_1month,python,36064,0
2022-06-02,,004_1month,java,20392,0
2022-06-02,,004_1month,c++,11572,0
2022-06-02,,004_1month,c,6189,0
2022-06-02,,004_1month,go,5054,0
2022-06-02,,004_1month,r,3792,0
2022-06-02,,004_1month,rust,2722,0
2022-06-02,,004_1month,terraform,856,0
2022-06-02,,004_1month,scala,581,0
2022-06-02,,004_1month,assembly,335,0
2022-06-02,,004_1month,elixir,317,0
2022-06-02,,004_1month,haskell,303,0
2022-06-02,,004_1month,fortran,177,0
2022-06-02,,004_1month,verilog,138,0
2022-06-02,,004_1month,ocaml,103,0
2022-06-02,,004_1month,erlang,51,0
2022-06-02,,004_1month,ada,33,0
2022-06-02,,004_1month,coq,32,0
2022-06-02,,004_1month,sml,17,0
2022-06-02,,004_1month,lean,13,0
2022-06-02,,004_1month,isabelle,8,0
2022-06-02,,004_1month,agda,6,0
2022-06-02,,004_1month,idris,5,0
2022-06-02,,004_1month,tla,3,0
2022-06-02,,013_3month,python,86823,0
2022-06-02,,013_3month,java,50765,0
2022-06-02,,013_3month,c++,26805,0
2022-06-02,,013_3month,c,14810,0
2022-06-02,,013_3month,go,10449,0
2022-06-02,,013_3month,r,9166,0
2022-06-02,,013_3month,rust,5579,0
2022-06-02,,013_3month,terraform,2047,0
2022-06-02,,013_3month,scala,1136,0
2022-06-02,,013_3month,assembly,841,0
2022-06-02,,013_3month,haskell,725,0
2022-06-02,,013_3month,elixir,671,0
2022-06-02,,013_3month,fortran,416,0
2022-06-02,,013_3month,verilog,356,0
2022-06-02,,013_3month,ocaml,222,0
2022-06-02,,013_3month,erlang,96,0
2022-06-02,,013_3month,ada,58,0
2022-06-02,,013_3month,coq,53,0
2022-06-02,,013_3month,sml,27,0
2022-06-02,,013_3month,lean,22,0
2022-06-02,,013_3month,agda,20,0
2022-06-02,,013_3month,isabelle,17,0
2022-06-02,,013_3month,idris,14,0
2022-06-02,,013_3month,tla,7,0
2022-06-02,,026_6month,python,133644,0
2022-06-02,,026_6month,java,95414,0
2022-06-02,,026_6month,c++,45708,0
2022-06-02,,026_6month,c,25689,0
2022-06-02,,026_6month,go,16557,0
2022-06-02,,026_6month,r,15072,0
2022-06-02,,026_6month,rust,8778,0
2022-06-02,,026_6month,terraform,3259,0
2022-06-02,,026_6month,scala,1937,0
2022-06-02,,026_6month,elixir,1549,0
2022-06-02,,026_6month,assembly,1500,0
2022-06-02,,026_6month,haskell,1235,0
2022-06-02,,026_6month,verilog,681,0
2022-06-02,,026_6month,fortran,669,0
2022-06-02,,026_6month,ocaml,419,0
2022-06-02,,026_6month,erlang,151,0
2022-06-02,,026_6month,coq,87,0
2022-06-02,,026_6month,ada,85,0
2022-06-02,,026_6month,sml,58,0
2022-06-02,,026_6month,lean,34,0
2022-06-02,,026_6month,agda,32,0
2022-06-02,,026_6month,isabelle,25,0
2022-06-02,,026_6month,idris,18,0
2022-06-02,,026_6month,tla,12,0
2022-06-02,,052_1year,python,206516,0
