ds,sortby,pushed,language,repo_count,repo_data_count
2022-09-15,stars,001_1week,go,2333,1000
2022-09-15,stars,001_1week,rust,1336,1000
2022-09-15,stars,001_1week,elixir,154,154
2022-09-15,stars,001_1week,haskell,113,113
2022-09-15,stars,001_1week,ocaml,49,49
2022-09-15,stars,001_1week,erlang,17,17
2022-09-15,stars,001_1week,coq,14,14
2022-09-15,stars,001_1week,ada,12,12
2022-09-15,stars,001_1week,sml,7,7
2022-09-15,stars,001_1week,idris,5,5
2022-09-15,stars,001_1week,lean,3,3
2022-09-15,stars,001_1week,agda,2,2
2022-09-15,stars,001_1week,isabelle,2,2
2022-09-15,stars,001_1week,tla,2,2
